n,spherical_r2,spherical_axis_lat,spherical_axis_lon,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon
81,0.05149560800772546,42.94644199963926,-115.23060518146195,0.04966051202848221,-48.0,72.0
81,0.00938831323214584,30.26602003174524,3.261598350185474,0.00960580001585809,-16.0,-148.0
81,0.010618644291027435,45.29379792552597,-163.35577370585838,0.011412870475677406,-52.0,4.0
81,0.016503288963472085,53.50866962875107,-151.13641206848104,0.01644240160687016,-64.0,28.0
81,0.01166090753261062,80.89194328050564,-77.66789362510248,0.01250159910508386,-80.0,-80.0
81,0.006512264673823265,12.60493871633177,-139.81147268776851,0.005370349146147646,-12.0,-168.0
81,0.06197078416591251,70.31825642143889,-99.91422770826273,0.0636872400408679,72.0,-96.0
81,0.012230041539583736,42.89680012198499,-79.6994979672962,0.017526431764796402,-40.0,128.0
81,0.014413549766208789,55.924402524074466,-154.11437894034503,0.016359826983000647,-64.0,24.0
81,0.029729182128876097,22.90830717129669,-142.7758953674822,0.023490169498879276,-36.0,40.0
81,0.06762839902020268,69.2442715347031,-133.6450630325204,0.07063197173210023,-72.0,48.0
81,0.028322086331618923,51.81747328840749,-150.29774052982285,0.027571631873825497,-60.0,24.0
81,0.0028275209712480542,22.399673027316997,148.5262641446917,0.005545760641724851,-4.0,148.0
81,0.037449572405226395,81.66820825552624,-42.338889664233655,0.039937813496313535,-88.0,112.0
81,0.08956785429526148,59.41405661331244,-109.94787368534321,0.09046377260873983,-64.0,68.0
81,0.04983697785457186,62.00707378266353,-136.03467984812934,0.0523396404366242,-68.0,48.0
81,0.028972206266313028,71.1876748923486,11.065018373082681,0.03333643990275448,-80.0,-144.0
81,0.036180470216584215,42.88979436689947,-160.26957824748735,0.035703282814684933,-48.0,16.0
81,0.023392391263301726,42.74305321914281,-157.09195578532885,0.021751255367402522,-52.0,16.0
81,0.004342108500723696,47.11265643147129,-109.7198970378711,0.00545372920762377,-40.0,96.0
81,0.025031692539410177,67.79777389381151,-74.78582405339895,0.025998645172372603,-68.0,84.0
81,0.01680900264251306,59.53558274216488,-163.30091704107818,0.018348899489859738,-60.0,12.0
81,0.04866953030851018,77.44981874393154,-116.86823513683468,0.05156250300669729,-76.0,60.0
81,0.04221583483072611,49.41615011216261,-152.39866123553554,0.04086577638580369,-56.0,24.0
81,0.02009081981079852,53.331207532579896,-145.7715165807229,0.02182619824758425,-60.0,32.0
81,0.016134762162540506,75.66724046872066,-167.30549344307693,0.018845506872458895,-76.0,0.0
81,0.025562175897705708,56.31487093611659,-143.1434742490629,0.02357852628919388,-64.0,32.0
81,0.035379622760984164,51.93576868684761,-167.25110864757693,0.03692344066149278,-52.0,12.0
81,0.025002196446521463,40.90770996735428,-130.2792956604711,0.021891719646106922,-52.0,48.0
81,0.028078097661598522,52.81337252585865,-141.71593643173495,0.027549281131763914,-60.0,36.0
81,0.039868308685139464,64.56962544175217,-149.060575845457,0.04228999563754743,-68.0,28.0
81,0.044040656099151976,50.92921879585788,169.5855980780844,0.04418711110880125,-52.0,-12.0
81,0.020847138862522208,43.15379168801365,-161.28121875720788,0.019457324371755402,-48.0,12.0
81,0.003380500703587197,21.6952757439158,-164.34409066813998,0.0050531764747444585,-8.0,168.0
81,0.018028210549586476,76.24511601008719,-127.59978819868616,0.019697664135975623,-76.0,32.0
81,0.026665548542110562,47.4914649931969,-159.2295943660305,0.029177415087431435,-48.0,16.0
81,0.07542279926694284,43.69618135808903,-146.3567506215571,0.07653990171572578,-44.0,32.0
81,0.03933973685659975,53.94247692253353,-127.86225899905548,0.040144003812386586,-64.0,56.0
81,0.019409814766108147,45.334985409803735,-130.29574138058874,0.01684879634905323,-60.0,48.0
81,0.0019264937896851242,-10.59036131200952,170.72583800022855,0.004957086716944725,-8.0,168.0
81,0.025359209566035212,52.810882068835326,-157.668877115005,0.027088823100367865,-60.0,24.0
81,0.018556218014985526,60.74780753962781,-145.52366949198316,0.020072428127191344,-68.0,36.0
81,0.03758098827082357,43.641925185195646,-124.91432727164815,0.0343591017850875,-56.0,56.0
81,0.053257543855772416,63.06016551821714,-123.00842639885491,0.057781415544949755,-64.0,52.0
81,0.006853534376439097,1.0196603103463626,-167.24646531704002,0.00943722445534878,-8.0,172.0
81,0.01017433944378443,29.954083168999905,-179.59982536165228,0.011674742374833347,0.0,-12.0
81,0.010345065740830939,84.4553383563749,-125.11008251628647,0.011957713833584682,-80.0,-80.0
81,0.04284813043129021,62.01279244980143,-152.86177541264223,0.04488744742730588,-64.0,24.0
81,0.06475282869092913,80.55733671690037,-75.91125377942234,0.06559674788435044,-80.0,72.0
81,0.049856410929796535,79.30683153020273,-6.1311847930270895,0.05266425580068079,-84.0,-128.0
81,0.017462600411882634,64.6357053538877,-66.58013118171128,0.01867437534302485,-48.0,124.0
81,0.0013341983010389802,-36.370002222658684,-14.117425081770765,0.006985144496353013,-32.0,24.0
81,0.026572726016295012,27.617543764391662,-157.42239439188094,0.02398031613010243,-28.0,12.0
81,0.03428720790815387,50.77032321400345,-155.51827574486515,0.03699100493425389,-52.0,20.0
81,0.024216755040369242,52.80368389015694,-145.82244167762906,0.025828962735725658,-48.0,24.0
81,0.02756139837121918,43.081684974205764,-146.54401319509185,0.027940013786629914,-48.0,24.0
81,0.0854449176449813,64.92400051183685,-67.49246793910882,0.08510944700026746,64.0,-68.0
81,0.024883739045366116,47.918898373518196,-128.6640266175863,0.02405827780624259,-56.0,56.0
81,0.02943449976446011,85.93035385463072,161.4043526698469,0.037005535501102194,-80.0,-80.0
