pole_lat,pole_lon,r2,slope_m_per_degree,intercept,rmse,mae,name,axial_distance_from_empirical_pole_deg
-32.0,-76.0,0.005435133742738629,0.05405513997498214,18.920014205662287,33.4924708126704,19.023498366993657,empirical_littoral_plane_pole,0.0
32.0,104.0,0.005435133742738518,-0.05405513997498208,18.920014205662277,33.4924708126704,19.023498366993657,empirical_antipodal_plane_pole,0.0
0.0,77.0,0.002515185258157193,-0.04351854022195808,19.24890445381997,33.54160014436119,19.30126557208623,equatorial_077E_pole,40.92074255679586
0.0,75.0,0.0024915412849723095,-0.04358138457541465,19.27680228662839,33.54199767020978,19.30530047957858,equatorial_075E_pole,42.12189607508026
0.0,31.0,0.000778778596136287,-0.027422081806354203,20.076579413509332,33.57078180832422,19.60094874901397,ecdo_031E_pole,75.64404304846394
0.0,-149.0,0.000778778596136176,0.027422081806354116,20.076579413509332,33.57078180832422,19.60094874901397,ecdo_149W_pole,75.64404304846393
0.0,170.0,9.171484725922774e-05,0.010183053945878174,20.290748086462095,33.58232144697254,19.75775811144765,excursion_170E_pole,69.82234075580321
0.0,-10.0,9.171484725922774e-05,-0.010183053945878174,20.290748086462095,33.58232144697254,19.75775811144765,excursion_010W_pole,69.82234075580321
