offset_deg,orientation_azimuth_deg,candidate_pole_lat,candidate_pole_lon,px,py,pz,preference_raw,preference_norm,hit_count_within_sigma,hit_fraction_within_sigma,mae_m,rmse_m,preference_0_1
4.1,308.5,85.9,-51.5,0.04450820557928039,-0.0559544831288614,0.997440782930944,585.0632644000248,0.18214921058531278,782.62635867534,0.2436570232488605,1353.0638220996627,1863.0345522299638,0.8081759196189663
4.35,307.5,85.65,-52.5,0.04617388862305845,-0.060174983216313656,0.997119322550888,584.7875184128653,0.182063361896907,260.2831726097036,0.08103461164685666,1360.163432116038,1865.7639004775172,0.8077950184749125
4.1,300.0,85.9,-60.0,0.035748722166342964,-0.06191860309776974,0.997440782930944,582.4321460304787,0.18133005791733459,505.1510503102352,0.15726994094341068,1333.5476575633447,1838.6755062316702,0.8045414297486875
4.35,307.0,85.65,-53.00000000000003,0.045647011335713146,-0.060575630015506345,0.997119322550888,581.6406443840336,0.1810836377285285,352.19866935785353,0.10965089332436286,1359.048483869307,1864.2779257218085,0.8034480906007379
4.1,299.5,85.9,-60.500000000000014,0.03520702607660064,-0.062228207920099095,0.997440782930944,579.1019322581024,0.18029325412767816,505.2951184869564,0.15731479404948828,1332.4863848659368,1837.219615086201,0.7999412459022822
4.6,319.5,85.40000000000006,-40.5,0.06098374049436979,-0.05208503488355749,0.9967788784562471,578.1266915588595,0.1799896299996449,544.3856171039863,0.16948493683187615,1400.737581797161,1907.6386757538928,0.7985940991970988
4.35,306.5,85.65,-53.5,0.04511665785172509,-0.06097166374594521,0.997119322550888,576.6859667190186,0.17954108552895967,352.19866935785353,0.10965089332436286,1357.9142248454225,1862.7881455235463,0.7966039569454734
4.1,299.0,85.9,-60.999999999999986,0.0346626488355131,-0.062533073823469,0.997440782930944,575.8162148926205,0.17927030351575976,505.00698213351393,0.15722508783733308,1331.425643975093,1835.7616810256238,0.7954025270747047
4.1,298.5,85.9,-61.5,0.03411563189951477,-0.06283317759116064,0.997440782930944,572.562213611072,0.17825722715164133,509.0408910817089,0.15848097480750586,1330.365406514586,1834.3017945171316,0.7909076191934972
4.6,323.5,85.40000000000006,-36.49999999999997,0.06446845553587431,-0.047704147663751785,0.9967788784562471,569.3834785896057,0.17726758362067424,545.5381625177563,0.16984376168049695,1409.2879997054893,1918.9188796390574,0.7865166802036206
4.1,298.0,85.9,-62.00000000000003,0.03356601692606326,-0.06312849636911017,0.997440782930944,569.3094191205819,0.1772445265008038,511.34598190924885,0.15919862450474745,1329.3056489700707,1832.8400479262555,0.7864143783106002
4.35,306.0,85.65,-54.000000000000014,0.044582868559565336,-0.06136305424812847,0.997119322550888,567.4880143514248,0.17667746399483958,352.19866935785353,0.10965089332436286,1356.7640129631102,1861.294621819283,0.7838983846328542
4.85,327.0,85.14999999999999,-33.0,0.07090742891540976,-0.04604782275177981,0.9964194571285864,566.862988085993,0.17648287300311113,538.2867309561223,0.16758615534125845,1428.5048383761823,1937.0913599568187,0.7830350059051377
4.35,318.5,85.65,-41.50000000000003,0.05680747233218423,-0.050259005987846196,0.997119322550888,566.7158448798467,0.1764370625404255,728.5047469537287,0.22680720639904378,1386.9237535699012,1897.3920229150535,0.7828317499443231
4.1,297.5,85.9,-62.5,0.03301384577046677,-0.06341900766764925,0.997440782930944,566.0162510321405,0.17621925623665644,513.3629363833463,0.15982656798983383,1328.2477635524813,1831.376535517828,0.7818653674424076
4.85,326.5,85.14999999999999,-33.5,0.07050289101792291,-0.046664845587316615,0.9964194571285864,565.4146664312393,0.17603196339702343,530.2189130597324,0.1650743814009129,1427.516908754786,1935.6956182867777,0.7810343698090825
19.349999999999998,224.0,70.65,-136.0,-0.23834453053129603,-0.23016663767073456,0.9435121640281936,565.1574719336912,0.1759518903903148,576.0205875756899,0.17933393137474776,1261.9988731954395,1651.4773093948832,0.780679094726498
