n,z_min,z_max,z_median,spherical_r2,spherical_axis_lat,spherical_axis_lon,spherical_rmse,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon,best_plane_slope_m_per_degree,best_harmonic_k,best_harmonic_r2,best_harmonic_amplitude_m,best_harmonic_phase_deg,scheme
16,-145.0,70.0,-27.28,0.041580962012351064,11.784325153771258,-129.33124365253767,47.85410776731187,0.03976190739643426,-16.0,48.0,-0.4316542114048815,2,0.5079994645355046,53.39177337922463,-174.16342386189876,cell_then_source
13,-158.0,70.0,-13.0,0.1544500429925928,16.21477500026644,-143.60976970948067,53.43011485367471,0.14918415783509964,20.0,-144.0,1.1080017131298041,7,0.3812798607363246,68.04711165907591,-151.38180177201198,cell_then_source
15,-158.0,120.0,-8.04,0.1909839161429986,57.90390365199596,-142.92545681288382,57.003508542208024,0.19249844850181197,-56.0,40.0,-1.1353906409462116,8,0.18386852203508341,39.421397809025414,-172.3132446754056,cell_then_source
16,-145.0,70.0,-55.5,0.023122639425546487,12.873838933300322,-115.05169887530215,50.723519207848575,0.03215663350687736,-40.0,104.0,-0.20144988812386597,2,0.5270533081757194,61.98344040865266,-160.7634290034179,cell_then_source
15,-132.0,82.0,-13.0,0.21748592730342242,58.73309645480996,-142.1669017504134,50.134812086591744,0.22317371381989048,-60.0,40.0,-1.0784082967010677,4,0.4584207405500945,67.1003640458849,-93.46104785702717,cell_then_source
14,-132.0,120.0,-24.0,0.05323901795109698,-55.31929289028053,-97.1372346286311,63.11548055615415,0.059451115435526725,-64.0,-120.0,0.5548641349942179,4,0.4950997859624461,63.408417091984774,-114.60320387859845,cell_then_source
16,-132.0,70.0,-21.7,0.265174600553312,30.076337148044164,-130.1309454247119,44.228379392405884,0.2843779584234607,-32.0,48.0,-1.017174763931812,2,0.4868601745477009,50.32855226970778,164.41508070086627,cell_then_source
16,-132.0,70.0,-21.0,0.01169819511050707,27.174589626765766,-136.78457244477556,51.24683046255945,0.014877371764632441,32.0,-136.0,0.32736252554439144,2,0.23764621213145642,38.664446723210396,-160.34434010688062,cell_then_source
15,-145.0,70.0,-22.86,0.26899053050580934,33.81739073354147,-150.29390039106121,49.61063100761883,0.2829740440037505,32.0,-148.0,1.182649242065551,2,0.3691937955260016,49.489596885771114,165.21814046798642,cell_then_source
13,-132.0,138.75,-56.0,0.4213530083565442,39.217341267352715,-150.6278011049498,54.71043873823983,0.4171580761600284,-48.0,24.0,-1.6010668612893473,2,0.6811523463139117,75.36420256149013,176.22979261120466,cell_then_source
