n,z_min,z_max,z_median,spherical_r2,spherical_axis_lat,spherical_axis_lon,spherical_rmse,best_plane_r2,best_plane_pole_lat,best_plane_pole_lon,best_plane_slope_m_per_degree,best_harmonic_k,best_harmonic_r2,best_harmonic_amplitude_m,best_harmonic_phase_deg,scheme
3176,-152.5,199.0,14.02,0.002047635734331421,-38.563143324698345,-125.37022659873722,31.956546129056314,0.004470904836586187,-32.0,-76.0,0.04695281330715593,8,0.04807076200123983,10.954218573945726,-125.60984182593438,ordinary
3176,-158.0,199.0,13.0,0.003433282910225599,-29.074822495485485,-112.11217574648549,33.40400317266927,0.0062518414241292675,-32.0,-76.0,0.05758644060243847,7,0.044381084330125886,10.817297419843076,176.49945754621493,ordinary
3176,-136.0,199.0,13.955,0.0017316484919129849,1.653856598192821,-113.06899858816912,32.43953731067546,0.004354086244380717,-28.0,-76.0,0.047114594858427734,8,0.04479270836470206,10.791149943740056,-118.28395141984574,ordinary
3176,-152.5,199.0,14.75,0.002099474526182865,-31.93746674846091,-101.75169849124978,31.956748647747148,0.00539954396204545,-32.0,-72.0,0.0509511418858114,7,0.04977747109297548,10.964401740444895,-169.15029957872054,ordinary
3176,-158.0,199.0,13.405,0.0032397668269774638,-71.84000986928922,178.63714962434616,33.01978173494953,0.003597683083463643,-36.0,-72.0,0.04371497107242912,7,0.05483458781725303,11.736830363468687,178.66652725725115,ordinary
3176,-158.0,199.0,13.55,0.0033133112640848505,15.849960911571918,-96.20030858000085,33.4821833756772,0.005367862547052682,-20.0,-80.0,0.05554988404290696,8,0.049712949065093825,11.680753459898392,-119.94410214171938,ordinary
3176,-152.5,199.0,14.42,0.00520378219889206,-5.314353701658777,-74.23351918055529,31.710708735311325,0.009059785304936452,-28.0,-76.0,0.06594029578937409,8,0.04404699880029905,10.44797413975834,-127.43951031518989,ordinary
3176,-158.0,199.0,15.06,0.001428534861251718,-25.525794236030162,-100.97448874518786,33.643339562194384,0.0038732537726589022,28.0,104.0,-0.046085501102673905,8,0.045350195880801025,11.194778549273137,-125.42557973703842,ordinary
3176,-152.5,198.35,14.0,0.009584033882095055,-53.5105066026335,-133.73276463737093,31.774251247379784,0.010234926642268105,-32.0,-84.0,0.07298799635430905,7,0.05899627614693703,11.649517168639582,177.54128836151415,ordinary
3176,-158.0,199.0,14.0,0.0025212054969349085,-53.2243106139144,-135.21314005919237,34.07639712239757,0.004638604866543772,-32.0,-76.0,0.050223990454386136,7,0.03601652511488651,9.9116894790775,176.72768389011918,ordinary
3176,-152.5,199.0,14.615,0.001098683280349455,30.71997763513162,-90.12878521916403,34.95504833092049,0.002240562635820953,-28.0,-76.0,0.03598057453368152,8,0.04182450146559513,11.121970749596239,-123.54474024783738,ordinary
3176,-145.0,198.35,15.55,0.0009624874533639138,-9.185642346553468,-32.927442595458714,32.72943085105378,0.0029210002661300694,32.0,108.0,-0.03805915719143464,7,0.04575711155060458,10.820009580341418,-177.26936619681734,ordinary
3176,-158.0,199.0,14.434999999999999,0.0040063397609519935,-30.88813328317274,-139.35438004068052,33.80175248843659,0.0053312954818601765,-32.0,-76.0,0.05352855343568474,8,0.04953567198065634,11.796596319111803,-120.93587856743126,ordinary
3176,-152.5,199.0,15.05,0.0038421715401052436,-31.013767600443046,174.6088889964586,33.55552740481117,0.00538494147148072,-8.0,148.0,0.0706764419065693,8,0.047057962127400876,11.515634811544604,-122.09064994029447,ordinary
3176,-158.0,197.89,14.0,0.0014525853963168744,-57.12968705426324,-110.36265047673322,33.63971899906121,0.003939595646777039,32.0,108.0,-0.04621751219229926,8,0.04672380228854334,11.635016802964067,-123.93426322047704,ordinary
3176,-152.5,199.0,14.9,0.0006975167723469733,-32.06223385120049,-141.7681096401308,33.597692006479804,0.0024621903663879507,-32.0,-76.0,0.036722198257715534,8,0.0442043801198122,11.274061115835941,-119.52294988144905,ordinary
3176,-152.5,199.0,15.05,0.001282938274029588,-16.738619267288044,-121.61331300645944,34.21708828002709,0.0035089287150216197,-32.0,-76.0,0.04399729992230503,8,0.05153600033783812,12.571242382634907,-118.03378217151561,ordinary
3176,-145.0,199.0,14.08,0.002268836911517358,-10.369920867560785,-31.31424617699306,33.56722480113907,0.004526683593673142,-32.0,-72.0,0.04878345965076371,8,0.04924725907000538,11.9615645474495,-121.29486785482915,ordinary
3176,-158.0,199.0,15.205,0.0012196809939696296,-13.568421956341544,-95.63729859448698,35.16961665351131,0.0035262829790754235,-28.0,-76.0,0.045464192337464314,8,0.045336288635118516,11.782275596050704,-126.13986714359686,ordinary
3176,-158.0,199.0,14.36,0.0021020080380688144,-0.2163453239056942,-98.11764133155938,33.7433067748673,0.004474794550915706,-28.0,-76.0,0.050049466769228584,8,0.05055036425828496,12.091494813547662,-121.50899895820882,ordinary
3176,-152.5,199.0,14.8,0.0008256631634324663,-43.16101778722959,45.62671660879505,35.16806061775966,0.0014532820228579935,-32.0,96.0,0.03659037927893919,8,0.046873099297533694,11.854133092200648,-121.5975559401576,ordinary
3176,-152.5,198.35,14.905000000000001,0.003092749824562535,-30.87187954949672,-141.09850888122108,34.25006007048399,0.004569553440526231,-32.0,-76.0,0.050560946361357016,8,0.04678303608910994,11.712009139814487,-119.51087866169681,ordinary
3176,-158.0,199.0,14.02,0.002771534859863811,-31.293450044515186,-49.13238081126491,35.18200580063325,0.006259098849173639,-32.0,-72.0,0.06113055522523436,8,0.05845641182936634,13.404368900388235,-129.17736370836548,ordinary
3176,-152.5,199.0,12.95,0.00427544863980156,-20.204863161273046,-98.94648209282212,32.00999372430271,0.007749455668239924,-28.0,-76.0,0.06208565362976476,8,0.04488937956402794,10.658378968893715,-130.93355194782862,ordinary
3176,-152.5,199.0,14.95,0.00558109793279693,-31.185889131088707,-114.15798476422096,33.82483978381817,0.0089619494265194,-32.0,-76.0,0.06897246844850759,8,0.05014146233153782,11.805785229122092,-130.3199264943864,ordinary
3176,-158.0,199.0,15.715,0.00163321080387957,-24.53314474531003,-42.67549883910524,34.360902955392206,0.004143279996238092,-32.0,-72.0,0.04817299656529607,8,0.04255946486719053,11.152157994702948,-129.582401851665,ordinary
3176,-158.0,199.0,15.8,0.00036620429159472945,15.942266543141377,-76.77274626711271,35.0036759660436,0.0019830217789769122,-32.0,-72.0,0.03367140683484946,8,0.056027245653980096,13.028506450092806,-128.77976840633667,ordinary
3176,-150.0,199.0,13.91,0.0019154330067838732,-29.31813219289584,-120.00377443200021,34.138958931609864,0.004280695396811307,-32.0,-76.0,0.04863684686194227,8,0.04512469341785941,11.18142743750198,-125.86885287423847,ordinary
3176,-158.0,199.0,13.405,0.0012498249217306467,-59.80932157217812,-90.85076216111447,34.308579293216745,0.0039997899156482,-32.0,-72.0,0.04660149207874781,8,0.04313689486471839,11.19375808627437,-125.5911869874716,ordinary
3176,-158.0,199.0,14.9,0.003082868881049472,-40.42865851245785,-126.9368998297307,34.53701472197039,0.005746378855582712,-32.0,-76.0,0.057119418912356855,8,0.044779295732369495,11.628824866888042,-125.98583285294063,ordinary
3176,-152.5,198.35,14.094999999999999,0.0045067332936191695,-27.204437202705066,-135.22755702291954,32.723017207019595,0.005892762289080866,-28.0,-84.0,0.05755990046435681,8,0.03537956931144648,9.922975713695875,-120.75286185057843,ordinary
3176,-158.0,198.35,14.42,0.0049431393597135775,-57.49655760231557,-99.50436514983684,33.03110644150639,0.008635855019635486,-32.0,-76.0,0.0676666639991861,7,0.05332993215885351,11.704979051535487,-177.36552499288698,ordinary
3176,-158.0,199.0,14.02,0.0037500142247098855,-28.95290045782073,-106.55701319603183,33.69536503704567,0.006687081353261237,28.0,100.0,-0.06159964668203574,7,0.04334400268160221,10.782949958647109,-178.22989818613183,ordinary
3176,-158.0,199.0,13.46,0.0037728276193372823,-34.805803753141014,-68.80195109153391,34.22153834835043,0.008465812235513126,-32.0,-72.0,0.06848210077088783,8,0.053127109383149906,12.413344781813201,-121.49577243981605,ordinary
3176,-158.0,199.0,13.37,0.0010950154652374922,0.7806374323095965,-95.57516347800639,33.95426209665191,0.003626964177731118,32.0,108.0,-0.043745115699989075,8,0.05359887366051386,12.483808001250205,-121.09262236775992,ordinary
3176,-152.5,199.0,14.0,0.0038981152055048707,-23.302941579016228,-74.6776157403312,33.24612080738111,0.008105409950390885,-32.0,-72.0,0.06458754818477581,7,0.05181481183122516,11.690629127130673,-179.98826307681222,ordinary
3176,-158.0,199.0,14.73,0.0012850774540699161,-10.468885102676936,-98.95744478010634,34.26673147919985,0.0038525796114754485,-28.0,-76.0,0.04633343132404365,8,0.05132664322090985,12.587549007403256,-114.93074416006553,ordinary
3176,-152.5,197.89,14.0,0.00653082385332493,-42.42122176279151,-134.41429510839998,32.16791754786897,0.008147897356804767,-32.0,-80.0,0.06517370579636629,7,0.05079841443731692,11.082972695751074,-177.16749082771466,ordinary
3176,-145.0,199.0,13.100000000000001,0.004254112538763066,-19.587992677282177,-153.7038360817037,33.06173698425737,0.0038072387722080103,28.0,84.0,-0.049207491355031344,7,0.041191395270484765,10.3633067347084,178.29940668083952,ordinary
3176,-150.0,199.0,14.9,0.003887355002574089,-38.09580589962097,-91.94565094088512,33.98800344154085,0.007563928792583052,-32.0,-76.0,0.06467490550772992,8,0.06175195652974519,13.358563088416654,-121.9300139846224,ordinary
3176,-158.0,199.0,14.0,0.004142831512959688,-16.175589142702844,-87.02927454454733,32.73309842764343,0.008059445819120992,-28.0,-76.0,0.06441351699068551,7,0.05210318128407598,11.435723792445048,-178.49696981885737,ordinary
3176,-158.0,199.0,15.46,0.0036657154157686556,-33.5920209677907,-118.33260223608397,33.71465142221746,0.00715914460367606,-32.0,-76.0,0.062325628974798514,8,0.04797031010710617,11.896551271886707,-120.20813570787125,ordinary
3176,-152.5,199.0,13.25,0.0028958808572836503,-34.07687487240576,-55.557649296337864,32.87657878491166,0.007124613158503101,-32.0,-72.0,0.0600328883305781,8,0.04157712425211435,10.385746844850551,-118.82182427114488,ordinary
3176,-145.0,199.0,14.0,0.0003005812594695234,-33.3056382088261,-146.92850227827398,34.49967501128372,0.0015542284910898818,-32.0,-72.0,0.029150398031182214,8,0.03608171616833755,10.27487568670499,-118.4259844029154,ordinary
3176,-136.0,199.0,15.055,0.0055834573422697265,-31.539010273794776,-119.76059396163275,31.836860489753903,0.008641515385615639,-28.0,-80.0,0.06597255853598906,8,0.0482964042465196,11.053348380162365,-121.34320999918695,ordinary
3176,-152.5,199.0,14.81,0.0005098538701208133,39.684249295215004,-129.79538284104737,32.94651050461115,0.001602843769456186,-80.0,-84.0,-0.039506867162705774,8,0.03058606102489725,9.215251984249496,-118.49314202412567,ordinary
3176,-158.0,199.0,16.0,0.00243388228485375,-24.982292097499542,-174.49334947274195,33.88370322186639,0.003328020214452443,-8.0,148.0,0.05492437576539876,7,0.03719469118912311,10.065415756647175,-175.55707282933454,ordinary
3176,-158.0,199.0,14.79,0.0035709068769052,-30.149578856488013,-80.81758821890287,34.62775021931069,0.008045736442684914,-32.0,-72.0,0.06721564008511563,7,0.05743545949324391,12.752527465289251,-179.5775186621149,ordinary
3176,-158.0,199.0,14.02,0.004198216473760508,-16.049188527861862,-46.58870559731241,34.39419908685734,0.0072118290419154185,-28.0,-72.0,0.06314137523594271,7,0.05560129308481532,12.51538652355006,-171.2749281676019,ordinary
3176,-152.5,199.0,16.0,0.0016312990319838905,4.585999649013903,-92.00155666228926,33.00806542008695,0.004458430864840102,-28.0,-76.0,0.047923660139586245,8,0.04242161542222922,11.039937947234264,-108.32563629579671,ordinary
3176,-152.5,199.0,13.0,0.0030546342616468714,-54.658489077195654,-55.31549579368888,33.56495895043162,0.006690900288746304,-32.0,-72.0,0.06064041357792345,7,0.047727460469422445,11.197142521372047,-175.18115988958553,ordinary
3176,-158.0,199.0,14.17,0.002972919868278301,-39.25705095561238,-147.76850060008186,34.59323085931698,0.004132573821761132,-32.0,-76.0,0.048717659295834694,8,0.04205407348330459,10.935604469794939,-118.22762044246299,ordinary
3176,-145.0,199.0,14.02,0.0021189450326977166,-66.76604934418772,-115.10705182024216,33.530450400281794,0.0042424131434743995,-32.0,-72.0,0.047440918719887364,8,0.04360265473972147,11.01892711859563,-127.86770521364862,ordinary
3176,-158.0,198.35,15.05,0.0019886672281039797,-5.094420117281581,-124.31148682063804,34.15161980909444,0.003661890225536757,28.0,104.0,-0.04492327045861141,8,0.04022377278824829,10.724735908486288,-122.72890708812086,ordinary
3176,-145.0,199.0,14.17,0.006207899176769893,-58.12321817801951,-178.47291118115467,34.64339501049937,0.0058800579291632404,-52.0,168.0,0.0759324050481808,8,0.050896956023262496,12.478108388999413,-121.24783089632577,ordinary
3176,-158.0,199.0,14.0,0.0030941089985050407,-16.981846494412668,-98.23701275206135,32.63726938973102,0.006624284612769649,-28.0,-76.0,0.058180237145757985,8,0.0462703057097269,11.129404482789473,-122.77839152396778,ordinary
3176,-152.5,199.0,15.83,0.0013953590890505296,-29.117989273472084,-113.90504213561336,33.012420204447274,0.0036555955751178537,-32.0,-76.0,0.04311909107135654,8,0.03870450597576813,10.302422192978051,-121.05553357893584,ordinary
3176,-158.0,199.0,14.6,0.001604799205775942,-38.28064708872337,-111.8668446567555,34.648370174425025,0.004574346540383689,-32.0,-72.0,0.05048138010700981,8,0.0522128917716429,12.599200219269179,-119.12409905702668,ordinary
3176,-158.0,199.0,14.02,0.004919739358545949,-44.94110047596335,-108.74772493102145,33.67300430040472,0.008424210117041309,32.0,104.0,-0.06704179451082813,8,0.0441466625865089,10.981384342242837,-122.36261929676336,ordinary
3176,-150.0,199.0,14.75,0.0025484487548806944,-3.708416476467556,-124.11174377349651,34.198451650544996,0.004398188555767013,-28.0,-76.0,0.04966084896670695,8,0.04368466442827279,11.196266543712765,-121.62284806859844,ordinary
3176,-158.0,199.0,14.01,0.005956030080474961,-33.96305229233038,-81.95942693563588,32.37264826818062,0.011309639028229013,-32.0,-76.0,0.07464359934239613,7,0.04634801367766406,10.649158067758165,179.10373136558024,ordinary
3176,-158.0,199.0,13.2,0.011005909990055018,-46.514422098887444,-145.82468576231986,33.46431849259932,0.010154197220115013,36.0,72.0,-0.0856200882982313,7,0.062035621848687494,12.755976982339005,175.96520859393584,ordinary
3176,-158.0,199.0,15.02,0.008374222298676681,-29.481041298238658,-95.75377780540998,33.06296177226853,0.013196617817211043,32.0,104.0,-0.08400458536364572,7,0.05791798820393168,12.263331318026783,178.03793975926595,ordinary
3176,-158.0,199.0,14.24,0.004212084642764569,-46.77085132907293,-141.66184578954162,32.285426199969805,0.005286280064894622,-32.0,-76.0,0.051440373829972984,8,0.04523255711750218,10.644207078815938,-124.40403753071459,ordinary
3176,-158.0,199.0,14.625,0.004985326983507621,-32.18137273920515,-157.42683954913596,35.25248745596369,0.0041994962504231514,-44.0,176.0,0.06109969179849221,8,0.05587837373584792,13.292984675112262,-117.84605208146692,ordinary
3176,-158.0,199.0,14.02,0.0017033428160837527,-66.75811132769942,-81.36347784223774,33.469068447331495,0.00396976636334212,-32.0,-72.0,0.04517663970800062,8,0.04886654753024322,11.574541607404647,-125.5848322192754,ordinary
3176,-158.0,199.0,15.83,0.0021876159120922667,-23.90321775720237,-104.99142644451406,31.511726677878166,0.005029546689993114,-28.0,-76.0,0.0489905889188423,8,0.04860709721187717,11.269413038119223,-123.83726392851622,ordinary
3176,-158.0,199.0,14.0,0.0007662755997068782,6.379698297037378,-81.10655691899001,34.84491320465957,0.0027115329259415066,-32.0,-72.0,0.03904341654754351,8,0.061116250873972766,13.779323276290038,-122.69874987932529,ordinary
3176,-152.5,199.0,14.235,0.008972034442589538,-26.828425373624547,-120.36606480890627,33.674555809333484,0.012102683924823165,-28.0,-84.0,0.0836212403132864,7,0.05990432084654629,12.58659600487898,178.73629798033414,ordinary
3176,-158.0,199.0,14.14,0.005614396881968409,-47.129246951115995,-62.24140834752603,32.31106762922579,0.00939156516009998,-32.0,-72.0,0.06849539109656737,7,0.04492828565501372,10.431928642361939,-177.61693963225005,ordinary
3176,-158.0,199.0,14.780000000000001,0.0011859059164804897,4.558412366532434,-69.07177607346358,34.366282146391775,0.003439865022083377,-28.0,-72.0,0.04378307793886581,8,0.047772449801179895,12.02875933210282,-121.91776729707577,ordinary
3176,-158.0,199.0,14.260000000000002,0.007510347774769888,-42.11292778719539,-158.27979283698664,33.637962959953946,0.007228708022702479,-44.0,176.0,0.07586859653450014,7,0.04708732422070239,11.195085712508288,175.70691850459383,ordinary
3176,-158.0,199.0,14.01,0.004091033646078435,3.162993467774767,-95.00242205232149,33.319582900984344,0.006990878585614424,-24.0,-76.0,0.06161214585109466,8,0.0524129792516973,11.87415115938291,-122.88296532581587,ordinary
3176,-158.0,199.0,14.9,0.004611635052853003,-45.55438716440788,-97.77363075981732,32.616844750224196,0.008409122710483441,-32.0,-76.0,0.06566353959027799,8,0.0452394619340043,10.97277265065946,-125.62291557307161,ordinary
3176,-158.0,199.0,14.5,0.0025512513011050064,-79.05886140285573,-145.09093343028627,33.09361997599896,0.003951055859168884,-36.0,-72.0,0.04532855680367624,7,0.05024881139950321,11.30251345220256,-174.02394837254639,ordinary
