axis_lat,axis_lon,angle_deg,source_file,r2,score,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
33.22389169064498,-22.003761689261164,79.0,matched_random,0.5588183091127091,,0.14194466549566587,0.14079722229102212,0.12009865987552226,0.18130339123266373,0.13812154696132597,0.25339207079560777,6,40.0,122.0,0.0007611852210319295,0.0035579765954046327
45.82344643946123,71.05249046137101,79.0,matched_random,0.5588183091127091,,0.13859885516279255,0.13550845835707867,0.11871939998972636,0.1823459391561692,0.3370165745856354,0.67096748805888,8,62.0,96.0,0.0006779492355566776,0.004185937574374882
-54.25699497364132,171.22404658923213,79.0,matched_random,0.5588183091127091,,0.13965907044054582,0.13659229781666687,0.12002968085248564,0.1825016606919733,0.23204419889502761,0.5118470365873286,10,64.0,104.0,0.0007402228342869463,0.0035743993456417433
31.485273979529264,102.98314989970338,79.0,matched_random,0.5588183091127091,,0.14905041256322418,0.14992637752043045,0.1202524703238522,0.18315332107338442,0.16022099447513813,0.3846918820316216,8,48.0,142.0,0.0007547296181113533,0.0033047929795104597
-48.05379415801071,-17.86106235759583,79.0,matched_random,0.5588183091127091,,0.14847425600463876,0.14404630116198458,0.1285824499972525,0.17933773684960147,0.19889502762430938,0.08178492920002473,4,64.0,146.0,0.0005582247848666964,0.002249095134611856
-14.975379329871739,153.63539598549664,79.0,matched_random,0.5588183091127091,,0.14223145971871956,0.14089087109353743,0.12969232148966112,0.1794707883155824,0.14917127071823205,0.05027969012609418,8,36.0,194.0,0.0006487638388043613,0.0034692533438007433
16.72211750174938,116.19418077749879,79.0,matched_random,0.5588183091127091,,0.1513836748944003,0.14965156925778844,0.121803,0.18041328112795912,0.08287292817679558,0.16716520322514414,2,30.0,278.0,0.0007337233459792052,0.0024751472909819716
-6.49817708421912,-98.19406015748032,79.0,matched_random,0.5588183091127091,,0.1463473731698928,0.1483645104724075,0.11922393946389949,0.18378197471950533,0.3314917127071823,1.0732736411390085,2,120.0,190.0,0.0005869544815055022,0.003181767652736936
6.267447376233845,-157.0257878024969,79.0,matched_random,0.5588183091127091,,0.14693697254117513,0.14368133089709628,0.1323336645731163,0.18259321795919337,0.0,0.0,0,0.0,362.0,0.0005597782049592362,0.0028857988901325876
40.93954525851162,47.39918368394334,79.0,matched_random,0.5588183091127091,,0.13705319323558568,0.13373516122500376,0.12028877089884643,0.18385961766229392,0.36464088397790057,0.6524155766078885,10,68.0,66.0,0.0006461418425940328,0.004154768153285526
31.076058128209855,-52.37065147324739,79.0,matched_random,0.5588183091127091,,0.14246458595065367,0.1424157374842482,0.12055227330677873,0.1793377368496015,0.17679558011049723,0.41496743380565443,4,62.0,136.0,0.0005963844108788879,0.002361000000000002
70.28734188280923,141.52360367599115,79.0,matched_random,0.5588183091127091,,0.14426231094843728,0.13902879565638218,0.12391247881095427,0.18465862279172315,0.27071823204419887,0.2066437530055374,10,36.0,90.0,0.0006808160261477691,0.0031982725423884556
33.83250739271937,-109.93006517329167,79.0,matched_random,0.5588183091127091,,0.1528273578645932,0.14602024885295073,0.13866052673513396,0.181606500980544,0.0,0.0,0,0.0,362.0,0.0003190071960783198,0.0017664197844151491
-3.816313300395179,-164.23064431659765,79.0,matched_random,0.5588183091127091,,0.14321398871340857,0.1434292066495038,0.12761066451906566,0.18282238515257562,0.18232044198895028,0.11101012146985456,2,66.0,224.0,0.0006378131818828686,0.003870907750012184
-43.74270011029149,65.89762316728367,79.0,matched_random,0.5588183091127091,,0.15659776624571,0.15207417875250598,0.1399329997942713,0.18230078397874652,0.0,0.0,0,0.0,362.0,0.000290734370317086,0.0012192618724672227
29.30932076662103,168.30350367631561,79.0,matched_random,0.5588183091127091,,0.1481097650856637,0.14508039003760784,0.12695927582210295,0.17933773684960147,0.20994475138121546,0.10158195585838986,6,44.0,168.0,0.0005860901710674417,0.0026009192784626073
-20.386383126695783,-46.6345058274472,79.0,matched_random,0.5588183091127091,,0.15200106014146272,0.1537473686334994,0.12854867621174085,0.17933773684960147,0.10497237569060773,0.05068359018012614,4,24.0,152.0,0.0008148819579962003,0.003157171672752701
-3.490806285266781,-111.79031072965715,79.0,matched_random,0.5588183091127091,,0.1472618079395189,0.14752227452151673,0.12268974596665685,0.18426607465781794,0.292817679558011,0.5966945442177876,2,106.0,192.0,0.0005107551901370318,0.0034092581867210953
-47.744790368801624,-8.746226558663853,79.0,matched_random,0.5588183091127091,,0.1488932035902183,0.14484240678126908,0.12825154977628933,0.17933773684960147,0.14917127071823205,0.0698916742478235,6,42.0,148.0,0.0005578665791143874,0.0020437483987937183
-33.105426688033056,61.133038085703724,79.0,matched_random,0.5588183091127091,,0.15625095393140725,0.15098796078975987,0.14081003212643262,0.18277413911441553,0.0,0.0,0,0.0,362.0,0.00032224193830293575,0.001493945934012031
-7.2209600394002935,119.76415058082148,79.0,matched_random,0.5588183091127091,,0.15211252569642025,0.15185027966908124,0.1234179986291274,0.17933773684960147,0.049723756906077346,0.10751967068073748,2,18.0,282.0,0.0007297350071613166,0.006173634516178569
23.61132827361373,-67.54800910246522,79.0,matched_random,0.5588183091127091,,0.13963396354718685,0.13872181127533856,0.117851,0.17933773684960147,0.44751381215469616,1.2460252853772615,2,162.0,130.0,0.00048164248575501125,0.0029344999999999996
41.64548117910407,109.71516869884867,79.0,matched_random,0.5588183091127091,,0.1459186571184522,0.14452817646404734,0.117851,0.18346633743850776,0.26519337016574585,0.39443199073521323,12,40.0,110.0,0.0007407676416043756,0.004096406051850597
-13.005420956625226,-76.20188258511212,79.0,matched_random,0.5588183091127091,,0.15086827094542846,0.1529458941935938,0.12061739484788898,0.1834445371179982,0.16022099447513813,0.43429780595571743,2,58.0,252.0,0.0007770520135924377,0.006638902532535851
21.40702931891444,-129.68910590064846,79.0,matched_random,0.5588183091127091,,0.15595408105043665,0.15760312170123142,0.1407149832299242,0.18313188248777804,0.0,0.0,0,0.0,362.0,0.00041629066289796356,0.002014299183256227
-36.88304780462702,-177.34958288963801,79.0,matched_random,0.5588183091127091,,0.1378366739507878,0.13389058543703342,0.12043943250627853,0.18186048722473344,0.3149171270718232,0.36613277129785443,10,48.0,80.0,0.0006905107717074053,0.004109821581682396
35.019049609051464,59.34630837313157,79.0,matched_random,0.5588183091127091,,0.13786697958869734,0.13593941764189243,0.11875974096015587,0.18282193338661665,0.30386740331491713,0.6929647800221377,4,72.0,112.0,0.0006706439744060168,0.004604860564228971
24.22561414665566,101.06245116790843,79.0,matched_random,0.5588183091127091,,0.15372564092971705,0.15754450956055246,0.11982870708158799,0.18202005356575443,0.14917127071823205,0.42467985325725266,2,54.0,260.0,0.0008370538219716762,0.004340564393568058
-4.7132191844180005,24.746830543041746,79.0,matched_random,0.5588183091127091,,0.14712776034472305,0.14419307552687066,0.13297521305460583,0.1824817831802913,0.0,0.0,0,0.0,362.0,0.0005869626978136318,0.0029367994113987106
-46.088011037465314,-138.76917352704956,79.0,matched_random,0.5588183091127091,,0.13714222681679797,0.13298816313639847,0.1202313362805485,0.18350671318930814,0.39226519337016574,0.6695736242699225,12,68.0,62.0,0.0007106480908859586,0.0036997602351903636
19.68239270076744,-10.405365788472292,79.0,matched_random,0.5588183091127091,,0.1401245515530958,0.13797638313641714,0.12983010124102684,0.18136526439338005,0.07734806629834254,0.019159314524911097,10,14.0,186.0,0.0006413493634238089,0.0037622819932875695
7.496880540024163,95.3995886697692,79.0,matched_random,0.5588183091127091,,0.14908086143083502,0.15167567753331324,0.11893591867370204,0.18237195961605765,0.2154696132596685,0.639981353187697,2,78.0,234.0,0.0006728905734873258,0.003762383541456721
15.630746408262976,19.288584236878496,79.0,matched_random,0.5588183091127091,,0.14072535427039012,0.14010507178870957,0.12667856666081295,0.18249691861845704,0.2430939226519337,0.21885726701485658,2,88.0,208.0,0.0007021380446154515,0.0036394127683740257
6.800597396516126,-70.5779646974596,79.0,matched_random,0.5588183091127091,,0.14531198307568063,0.14150028387722202,0.11861186614769995,0.17933773684960147,0.19337016574585636,0.46378596464870525,2,70.0,238.0,0.0006047076128681146,0.003802
-69.77865679029632,-22.781739876349548,79.0,matched_random,0.5588183091127091,,0.14646962450366352,0.1410185363190496,0.1287147266747415,0.18472683859568317,0.13812154696132597,0.056133055863378745,12,24.0,104.0,0.000693379673235989,0.0025444744976675926
-34.80817014106337,-32.929688259130984,79.0,matched_random,0.5588183091127091,,0.14956011099192806,0.14825341691876112,0.1279704078062599,0.17933773684960147,0.14917127071823205,0.09627605949696871,6,34.0,142.0,0.0006282567048474468,0.002926999999999999
44.975645210256005,-95.78178508847733,79.0,matched_random,0.5588183091127091,,0.14911438906464225,0.14539159902646526,0.12575704797461054,0.18004152126954007,0.12154696132596685,0.12019613259855821,2,44.0,190.0,0.000401009773985038,0.0014000820956145688
-62.054592899043826,-78.70179887208124,79.0,matched_random,0.5588183091127091,,0.14076899576287338,0.1363515253941655,0.11940417784705602,0.18474321494375864,0.34806629834254144,0.54598979436178,10,52.0,94.0,0.0007071708465539216,0.003138481080613667
-24.38163355532093,58.28994530168222,79.0,matched_random,0.5588183091127091,,0.15641287575892843,0.1529701155011463,0.14050450558748376,0.1847798321098063,0.0,0.0,0,0.0,362.0,0.00036087201157605905,0.002075995197316313
