axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
20.0,-70.0,113.0,-13.182087719698076,-132.67297014375566,0.5588183071755871,28.583228856309177,20.35157993450832,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.118035602269824,9.654426489279665,0.14010551313892497,0.13943739782705578,0.11843392580559196,0.17933773684960147,0.44751381215469616,1.2678409924722152,2,162.0,134.0,0.00045811557677663485,0.0025678523624346333
20.0,-70.0,113.0,-13.182087719698076,-132.67297014375566,0.5588183071755871,28.583228856309177,20.35157993450832,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.118035602269824,9.654426489279665,0.14010551313892497,0.13943739782705578,0.11843392580559196,0.17933773684960147,0.44751381215469616,1.2678409924722152,2,162.0,134.0,0.00045811557677663485,0.0025678523624346333
-10.0,-30.0,105.0,-12.759609061523223,-132.75140692176277,0.5588183071304255,28.583228857772134,20.35144641170399,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.256062289598805,9.61701394645457,0.14801076351631867,0.14704517547950327,0.1294739879598303,0.17933773684960147,0.1270718232044199,0.028427832721587942,10,18.0,166.0,0.0007477737937269941,0.003100927617820798
-10.0,-30.0,105.0,-12.759609061523223,-132.75140692176277,0.5588183071304255,28.583228857772134,20.35144641170399,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6359506492124372,-48.58017543859649,27.256062289598805,9.61701394645457,0.14801076351631867,0.14704517547950327,0.1294739879598303,0.17933773684960147,0.1270718232044199,0.028427832721587942,10,18.0,166.0,0.0007477737937269941,0.003100927617820798
-30.0,165.0,93.0,12.166192470836192,47.21569947212428,0.5588183066362783,28.58322887377951,20.35126357218544,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6222159854415364,-48.58017543859649,27.483157069864827,9.55546204575027,0.14004442604711323,0.13877396058879005,0.12259611401670968,0.1816455324840007,0.2154696132596685,0.21633565066916693,8,30.0,100.0,0.000679054366674497,0.0038915968459357353
-30.0,165.0,93.0,12.166192470836192,47.21569947212428,0.5588183066362783,28.58322887377951,20.35126357218544,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6222159854415364,-48.58017543859649,27.483157069864827,9.55546204575027,0.14004442604711323,0.13877396058879005,0.12259611401670968,0.1816455324840007,0.2154696132596685,0.21633565066916693,8,30.0,100.0,0.000679054366674497,0.0038915968459357353
15.0,-60.0,107.0,-11.876288391430084,-130.72149720992684,0.5588183066218607,28.58322887424656,20.35138567767503,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.647379967527702,-48.58017543859649,28.418952428826536,8.801190005705607,0.14600192907040652,0.14391584605601676,0.12415614452460239,0.17933773684960147,0.11602209944751381,0.1445786194130921,4,22.0,130.0,0.0005471375165402273,0.0037405670983015477
15.0,-60.0,107.0,-11.876288391430084,-130.72149720992684,0.5588183066218607,28.58322887424656,20.35138567767503,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.647379967527702,-48.58017543859649,28.418952428826536,8.801190005705607,0.14600192907040652,0.14391584605601676,0.12415614452460239,0.17933773684960147,0.11602209944751381,0.1445786194130921,4,22.0,130.0,0.0005471375165402273,0.0037405670983015477
-25.0,-5.0,119.0,-12.68632851562226,-130.65805660055233,0.5588183066136263,28.5832288745133,20.35162641882409,,,,,,,,09_constrained_joint_scan.csv,0.1,0.6242940433170392,0.6429965641965635,-48.58017543859649,28.118183731177268,8.87596331871683,0.14777590256006634,0.14393506165675377,0.12795867561070107,0.17953201599433957,0.18232044198895028,0.12470935075024009,6,60.0,186.0,0.0005118896229247382,0.0024423328593656396
-25.0,-5.0,119.0,-12.68632851562226,-130.65805660055233,0.5588183066136263,28.5832288745133,20.35162641882409,,,,,,,,09_top250_constrained_joint_candidates.csv,0.1,0.6242940433170392,0.6429965641965635,-48.58017543859649,28.118183731177268,8.87596331871683,0.14777590256006634,0.14393506165675377,0.12795867561070107,0.17953201599433957,0.18232044198895028,0.12470935075024009,6,60.0,186.0,0.0005118896229247382,0.0024423328593656396
