axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,path_m_mean,path_m_median,path_m_min,path_m_max,path_frac_below_threshold,path_integrated_penalty,ridge_crossings,longest_low_run_deg,longest_high_run_deg,mean_abs_dM_dtheta,max_abs_dM_dtheta
5.0,-170.0,15.0,75.05740590215804,100.65739846365209,0.0436464023391481,32.84277755693253,18.42297289204309,7.016246793435673,20.169867758186392,0.4315472799192287,0.4315472799192287,0.2892854210808901,0.2892854210808901,0.0188354862077196,07_top250_rotation_candidates.csv,,,,,,,0.1442318610435876,0.1441595912722782,0.126558317926359,0.18218385295654882,0.19889502762430938,0.1244618881284793,6,68.0,202.0,0.0006458287925428341,0.0029904181224013476
-15.0,-165.0,17.0,73.5833289031183,102.78485971592475,0.0430746188271293,32.85259408959131,18.38962812152406,6.970137610198084,20.169867758186392,0.4371323451752437,0.4371323451752437,0.2933254853831928,0.2933254853831928,0.0188293091454327,07_top250_rotation_candidates.csv,,,,,,,0.14090700115150528,0.1413238759462949,0.12749813721233844,0.1823367301745543,0.26519337016574585,0.23852185210137883,6,58.0,200.0,0.0007490503849732196,0.0034797231994899147
10.0,-170.0,17.0,73.26013583178606,101.48660031631287,0.0432068405533577,32.85032433227905,18.396257759893537,6.980827170516569,20.169867758186392,0.4357025025811624,0.4357025025811624,0.2922226376785493,0.2922226376785493,0.0188253285577232,07_top250_rotation_candidates.csv,,,,,,,0.14616286412230983,0.14763272565527252,0.12887418823713903,0.18190343662226646,0.13812154696132597,0.08041960967214151,4,48.0,230.0,0.0005557289778877771,0.002946401147130878
-60.0,-155.0,29.0,75.61654342537356,102.37583272848444,0.0435249848942694,32.84486232954361,18.4130390598595,7.006480947942041,20.169867758186392,0.4324178758185329,0.4324178758185329,0.2893518145800521,0.2893518145800521,0.0188209815130137,07_top250_rotation_candidates.csv,,,,,,,0.13814267821574014,0.13315735803638631,0.1197604017507951,0.1832762867170304,0.3867403314917127,0.619734467026227,10,68.0,74.0,0.0006584795041505535,0.0035448514950244675
-20.0,-165.0,15.0,75.90934763373657,102.42183821953792,0.0435689400476534,32.84410762214112,18.415626875617946,7.010017919075493,20.169867758186392,0.4319395338099371,0.4319395338099371,0.288930792330875,0.288930792330875,0.0188191476527765,07_top250_rotation_candidates.csv,,,,,,,0.1395382512544475,0.13802127887951518,0.12741898941543386,0.1822127094150806,0.287292817679558,0.17967822385390758,10,78.0,112.0,0.00075219944522775,0.0037889108446289427
-55.0,-155.0,29.0,73.48616896196884,103.03889635693592,0.0430126084787299,32.85365852358113,18.386806718234403,6.9651186878955835,20.169867758186392,0.4375105027013266,0.4375105027013266,0.293651091825191,0.293651091825191,0.0188184679580244,07_top250_rotation_candidates.csv,,,,,,,0.1378464734015691,0.13309617531509746,0.12040214244891531,0.18303879986462496,0.35911602209944754,0.6108099147911351,8,66.0,70.0,0.0007016278451557618,0.0033518578788998693
-60.0,-155.0,33.0,73.67192342085595,100.6122534275329,0.0434069361093407,32.846889134426476,18.4086021505996,6.996972982028966,20.169867758186392,0.4335348364286001,0.4335348364286001,0.2908474573575824,0.2908474573575824,0.0188184189460297,07_top250_rotation_candidates.csv,,,,,,,0.13814267821574014,0.13315735803638631,0.1197604017507951,0.1832762867170304,0.3867403314917127,0.619734467026227,10,68.0,74.0,0.0006584795041505535,0.0035448514950244675
20.0,-170.0,17.0,74.03213279284093,102.92614158908964,0.0431447018177266,32.85139104375028,18.392985191336265,6.975805560016058,20.169867758186392,0.4361383157649749,0.4361383157649749,0.2923379317788905,0.2923379317788905,0.0188170575849653,07_top250_rotation_candidates.csv,,,,,,,0.1488584055145052,0.15276252012373234,0.1302240107995149,0.1813634611190329,0.016574585635359115,0.004507398051238676,2,6.0,254.0,0.0005024398249696498,0.00258319960014769
60.0,-180.0,29.0,75.61654342537356,102.6241672715156,0.04349059394377,32.84545280805231,18.41105363231891,7.00371234093433,20.169867758186392,0.4326155730949733,0.4326155730949733,0.2896328936453669,0.2896328936453669,0.0188147082232248,07_top250_rotation_candidates.csv,,,,,,,0.14966872041346896,0.14233724653675037,0.12971860210303746,0.18472511542877718,0.04419889502762431,0.011962549225797758,4,10.0,192.0,0.000544958220638508,0.0027670000000000056
-50.0,-160.0,25.0,74.00560058807018,100.3615350072174,0.0434995411082446,32.84529918993111,18.414614115779713,7.004432728241316,20.169867758186392,0.4324976256759853,0.4324976256759853,0.289893696851656,0.289893696851656,0.0188134482473107,07_top250_rotation_candidates.csv,,,,,,,0.13737770496016613,0.13338762046675515,0.1190618008791158,0.18267700258653102,0.3370165745856354,0.591550649071892,8,64.0,74.0,0.0006729709971350711,0.00523690094156791
