n,gradient_r2,gradient_axis_lat,gradient_axis_lon,raw_best_harmonic_k,raw_best_harmonic_r2,residual_best_harmonic_k,residual_best_harmonic_r2,l1_r2,l1_delta_r2,l2_r2,l2_delta_r2,l3_r2,l3_delta_r2
81,0.044156586509796925,67.78639332601296,-102.15386782807526,8,0.04536527024376136,3,0.0612772165238088,0.044156586509796925,0.044156586509796925,0.11560885697456791,0.07145227046477098,0.19279003299321795,0.07718117601865004
81,0.018974826025990765,51.916892111921804,-143.43766523069016,3,0.036642353259270566,3,0.05395012358142415,0.018974826025990765,0.018974826025990765,0.11231231677192222,0.09333749074593145,0.23406633287974832,0.1217540161078261
81,0.013493369524442467,86.01411877277714,47.30749600358191,8,0.05952872618499294,8,0.06217965250651403,0.013493369524442467,0.013493369524442467,0.11478135713257165,0.10128798760812918,0.20542687501788537,0.09064551788531372
81,0.010666176187548948,71.65547931368896,-163.81442428627957,8,0.04967626362233801,8,0.05103567643981366,0.010666176187548948,0.010666176187548948,0.10178437292358833,0.09111819673603938,0.22331542914486524,0.12153105622127691
81,0.024533762817149918,62.454870039139486,-146.92132426762018,2,0.08164080809533358,2,0.0755456740509588,0.024533762817149918,0.024533762817149918,0.11846773259370524,0.09393396977655533,0.20609447452888163,0.08762674193517639
81,0.04402200398002398,65.42357901998791,-105.85651588917027,8,0.06656485294082759,3,0.05252439789564822,0.04402200398002398,0.04402200398002398,0.12003970202626746,0.07601769804624348,0.2011132823257471,0.08107358029947964
81,0.019751058077539185,62.36885850148344,157.33694812637185,8,0.04089987358266567,3,0.04829801463825545,0.019751058077539185,0.019751058077539185,0.0958979591718182,0.07614690109427902,0.19695404832146257,0.10105608914964437
81,0.05158157203202696,60.26782444596617,-119.0931058894644,2,0.07797394934027102,2,0.06364335116043884,0.05158157203202696,0.05158157203202696,0.19796163767298658,0.14638006564095962,0.26925258220841874,0.07129094453543217
81,0.014673882214569334,59.863190157131214,-132.8054660239393,2,0.06758027472759831,3,0.06805049825624121,0.014673882214569334,0.014673882214569334,0.1085101702340957,0.09383628801952637,0.19334920231749386,0.08483903208339816
81,0.025309400774668922,75.90991165191834,148.8770550405221,2,0.06683386394830992,2,0.07427386803276748,0.025309400774668922,0.025309400774668922,0.17128442348711426,0.14597502271244533,0.28942583709751335,0.11814141361039909
81,0.010002971105450231,59.77152615486252,43.89935170608344,3,0.05698754565604924,3,0.06820351156094417,0.010002971105450231,0.010002971105450231,0.10432774990676852,0.09432477880131829,0.27441973935652486,0.17009198944975634
81,0.03358165563372373,87.49817523779745,14.015423385895962,8,0.04868316558186925,8,0.046991794127402065,0.03358165563372373,0.03358165563372373,0.07956010115872769,0.045978445525003964,0.20277044336783723,0.12321034220910954
81,0.036677730484922844,43.895157183323036,-143.5041853863353,3,0.04811021000310123,3,0.06845881066825232,0.036677730484922844,0.036677730484922844,0.15384657059472917,0.11716884010980633,0.30620938489650784,0.15236281430177867
81,0.056188190578975394,54.75402995696492,-133.03956642472772,3,0.03193068703152224,3,0.05343458803808743,0.056188190578975394,0.056188190578975394,0.1085863768160571,0.0523981862370817,0.17217624365294204,0.06358986683688495
81,0.026001015284272344,49.649873172445375,-137.74034021543636,2,0.06664357519322062,2,0.05546404368639912,0.026001015284272344,0.026001015284272344,0.14248293093309583,0.11648191564882349,0.22730825654080167,0.08482532560770584
81,0.0022243515407459613,54.71425015067271,153.6023684044818,2,0.09782540537600515,2,0.09879789947719764,0.0022243515407459613,0.0022243515407459613,0.1344858319210347,0.13226148038028873,0.2330271529857031,0.0985413210646684
81,0.03138893768100304,60.71706504290969,-122.6614684671012,2,0.0886010177894927,2,0.07527621521131944,0.03138893768100304,0.03138893768100304,0.14456111070032018,0.11317217301931715,0.1949694496671096,0.05040833896678942
81,0.0034440948991217857,45.8288408352363,-137.9002785629933,7,0.06113674214653364,7,0.059010536870334085,0.0034440948991217857,0.0034440948991217857,0.09430548857687959,0.0908613936777578,0.12354645115747576,0.029240962580596164
81,0.01938564692820899,77.26563092340221,-71.88786180845102,2,0.10127536061390352,2,0.10077022693806958,0.01938564692820899,0.01938564692820899,0.1502585837641196,0.1308729368359106,0.24978636898222595,0.09952778521810635
81,0.02153780301212016,-16.13339023363402,-157.69231360142658,2,0.0930415703686912,3,0.085461588416895,0.02153780301212016,0.02153780301212016,0.11734127447391818,0.09580347146179802,0.19768096581344619,0.08033969133952801
81,0.02075471026629605,57.7888472326366,149.24949900082362,2,0.11065064482805598,2,0.11805988419723079,0.02075471026629605,0.02075471026629605,0.19597962420091475,0.1752249139346187,0.3346344122051633,0.13865478800424857
81,0.022411587368052488,54.08309647200005,-179.45760912673322,2,0.07900302621374156,2,0.0756260021713846,0.022411587368052488,0.022411587368052488,0.1465882775405204,0.12417669017246791,0.2812786135675389,0.13469033602701852
81,0.01294848662550141,70.48823394339784,-146.1430805460662,8,0.049132260869028443,3,0.06351401216067709,0.01294848662550141,0.01294848662550141,0.07707555561116697,0.06412706898566556,0.19658377586956477,0.1195082202583978
81,0.04214897224412806,86.41891500670408,-45.963544915981636,8,0.07270265291021838,8,0.08835613940270914,0.04214897224412806,0.04214897224412806,0.12220574065908574,0.08005676841495768,0.24787268832506526,0.12566694766597952
81,0.03380115547104534,38.534922977145776,-142.825949029136,2,0.0997412377144441,2,0.08179915625947709,0.03380115547104534,0.03380115547104534,0.12388253184504594,0.0900813763740006,0.1951961763059561,0.07131364446091015
81,0.026841873228610535,75.15001588154988,-137.2588476650513,2,0.059037456832900403,2,0.05838297117281532,0.026841873228610535,0.026841873228610535,0.0953636214622936,0.06852174823368307,0.1989387797824811,0.10357515832018749
81,0.006343714519508437,38.874549139962824,-126.4096442580617,5,0.05917678614405075,5,0.07107751971239107,0.006343714519508437,0.006343714519508437,0.07741088634189874,0.07106717182239031,0.18860721072753095,0.1111963243856322
81,0.026891341679615044,52.589628578716166,-177.18918629198697,2,0.04869800972625771,3,0.05649056308456568,0.026891341679615044,0.026891341679615044,0.12219986635077273,0.09530852467115769,0.24617991879278622,0.12398005244201349
81,0.042426809708110746,51.884976663965574,-152.76509204960692,2,0.081908545113895,2,0.07148297939553738,0.042426809708110746,0.042426809708110746,0.17113314520861123,0.12870633550050048,0.26522618601200065,0.09409304080338943
81,0.04177182807481683,67.53472138107128,-140.06488304145947,2,0.023302564012651295,3,0.048724438002415105,0.04177182807481683,0.04177182807481683,0.12053590591129537,0.07876407783647854,0.18234232248422855,0.061806416572933176
81,0.025501705408286335,28.546527673187235,-145.53647317159962,2,0.09602233912397751,2,0.08129535320755421,0.025501705408286335,0.025501705408286335,0.151597781462931,0.12609607605464468,0.24983284596022115,0.09823506449729014
81,0.04552199006747859,45.958762507420175,-162.94118356186738,2,0.07931657729313801,2,0.07303398468226241,0.04552199006747859,0.04552199006747859,0.151251180105614,0.10572919003813541,0.24508803803111479,0.09383685792550078
81,0.04408279649403046,68.15207949697174,-141.44616373245825,2,0.036727945244247384,3,0.04412005180634937,0.04408279649403046,0.04408279649403046,0.10702998279771381,0.06294718630368334,0.1715534928215252,0.0645235100238114
81,0.042232512306364156,66.4092875269102,-165.6336995244613,2,0.07854106759122093,2,0.07557474699668498,0.042232512306364156,0.042232512306364156,0.13447215801291035,0.09223964570654619,0.26145210732522484,0.1269799493123145
81,0.028288363795543447,55.14486484294612,159.13541394758857,8,0.058734938732908026,8,0.06463435067876522,0.028288363795543447,0.028288363795543447,0.07420636305466688,0.04591799925912343,0.1643457004235458,0.09013933736887891
81,0.0067659386335817695,25.382815673647602,-127.5737770604552,8,0.07593445560008938,8,0.06757361685838881,0.0067659386335817695,0.0067659386335817695,0.08157315068493942,0.07480721205135765,0.15334444097859734,0.07177129029365792
81,0.010773826283425825,47.32250821952083,-51.480270057680094,2,0.07159438194142143,5,0.06186798874173538,0.010773826283425825,0.010773826283425825,0.13636074397826248,0.12558691769483665,0.18492031617617932,0.048559572197916845
81,0.011068853943401846,47.59379292291999,-157.43490854133017,2,0.05696192336904782,2,0.05324163254050962,0.011068853943401846,0.011068853943401846,0.09210755214179578,0.08103869819839393,0.15365532905851842,0.06154777691672264
81,0.023695929077408362,68.69943012072235,161.82734057614024,2,0.08985590512570651,2,0.09423399058351933,0.023695929077408362,0.023695929077408362,0.14661545512715446,0.1229195260497461,0.2432421431488252,0.09662668802167074
81,0.05010298701147853,44.706266985099816,-148.40718318091498,2,0.10339152897098558,2,0.08210593675385447,0.05010298701147853,0.05010298701147853,0.2024981846970022,0.15239519768552368,0.2852497805933827,0.08275159589638048
81,0.014795660948428435,48.168752575425906,-121.86887385582597,2,0.06637352532243779,2,0.05737688900432003,0.014795660948428435,0.014795660948428435,0.1264837090321319,0.11168804808370347,0.20009960761825063,0.07361589858611872
81,0.019098289120509038,55.527801203952215,-143.80456458518358,2,0.08483789409426445,2,0.07617596035152385,0.019098289120509038,0.019098289120509038,0.1202291618939596,0.10113087277345056,0.24114424292820746,0.12091508103424786
81,0.03043042825230735,53.87118835600135,-141.93321843103848,2,0.0660421224392207,2,0.05354266933593321,0.03043042825230735,0.03043042825230735,0.14006522362462126,0.10963479537231391,0.2524117625999114,0.11234653897529012
81,0.019556636131282445,56.8157447540607,163.6206430360307,2,0.06824942032384407,2,0.06817200930850764,0.019556636131282445,0.019556636131282445,0.14227738926043032,0.12272075312914787,0.25864207265866257,0.11636468339823225
81,0.03129463278563771,61.53758456051412,-139.17819087296957,8,0.0455206980204822,8,0.041709775343237165,0.03129463278563771,0.03129463278563771,0.10116115420999794,0.06986652142436023,0.21875313015160647,0.11759197594160853
81,0.015454698889502128,71.07587903841575,-123.67646228054858,8,0.037874102602897364,8,0.04009610510326833,0.015454698889502128,0.015454698889502128,0.06583918666570043,0.050384487776198306,0.1309602813844395,0.06512109471873906
81,0.018891858542176343,43.876283160139785,-153.93179660756564,3,0.07793028198338448,3,0.10024100885327913,0.018891858542176343,0.018891858542176343,0.12085254177405924,0.1019606832318829,0.22182860041301045,0.1009760586389512
81,0.037471508908511475,61.239595414594625,-122.69356138826778,8,0.06012197880977599,8,0.06854147770058372,0.037471508908511475,0.037471508908511475,0.15415487914733783,0.11668337023882636,0.26053993752328974,0.10638505837595191
81,0.04639882629393677,66.1365489853705,-112.2326995302756,2,0.04333104800607268,3,0.059391618145470115,0.04639882629393677,0.04639882629393677,0.2086398454178554,0.16224101912391864,0.33435398899116164,0.12571414357330624
81,0.041242906972743354,50.78883727006111,-156.6268146061542,2,0.06135897850809835,2,0.053847678757794615,0.041242906972743354,0.041242906972743354,0.13230605660176142,0.09106314962901807,0.23605620750729162,0.10375015090553019
81,0.04529108370477186,61.870251369065386,-118.28234958463,2,0.05004344222226842,3,0.04323482502835929,0.04529108370477186,0.04529108370477186,0.09952655596129778,0.05423547225652592,0.17523104431369996,0.07570448835240218
81,0.054965106836502686,68.48993600069922,-123.03189890491102,2,0.05942689050739336,3,0.05519188008849274,0.054965106836502686,0.054965106836502686,0.13785758033646967,0.08289247349996698,0.25051223925663213,0.11265465892016246
81,0.0059258788714289246,27.24543912710563,110.24102036644882,8,0.05176340614485986,8,0.060387615022597596,0.0059258788714289246,0.0059258788714289246,0.12591216733445587,0.11998628846302695,0.2401761483999968,0.11426398106554092
81,0.01616497096973868,43.2201206765221,-127.63618614315148,2,0.04643619733933757,5,0.048088681411802225,0.01616497096973868,0.01616497096973868,0.1373977144873355,0.12123274351759683,0.2268781280865002,0.0894804135991647
81,0.018473099519790703,64.75970185261065,-148.36505550765028,8,0.05413249803931752,8,0.05472497505899687,0.018473099519790703,0.018473099519790703,0.09136971068277078,0.07289661116298007,0.2016046994812205,0.11023498879844973
81,0.004282057291694397,74.5358315342207,-59.09168391239735,3,0.038210112510498995,3,0.0439433500198827,0.004282057291694397,0.004282057291694397,0.07592242528795157,0.07164036799625717,0.18740411690224656,0.111481691614295
81,0.019110584455994784,62.79119923046089,-137.93516617366203,2,0.10172173552794161,2,0.09559674941933183,0.019110584455994784,0.019110584455994784,0.12945797351836852,0.11034738906237374,0.26824483384053266,0.13878686032216414
81,0.010288753379527171,13.361614068634431,-154.7454964047616,2,0.04423787892291964,5,0.050279419168337336,0.010288753379527171,0.010288753379527171,0.10180708906403291,0.09151833568450574,0.18903258597241546,0.08722549690838255
81,0.018351156252815137,46.51526169738647,-141.33576864002427,2,0.047487369619341746,3,0.04776678905732923,0.018351156252815137,0.018351156252815137,0.08669150175953055,0.06834034550671542,0.16064752148939965,0.0739560197298691
81,0.07110189408587775,70.94956723551674,-159.73096205424665,8,0.05529671304613537,8,0.058864011578841136,0.07110189408587775,0.07110189408587775,0.11961187343142154,0.0485099793455438,0.21572164013014117,0.09610976669871962
81,0.043334507592914795,39.13219292927225,-140.60245314162563,2,0.09762930035449402,2,0.07880162206706942,0.043334507592914795,0.043334507592914795,0.18506206473961817,0.14172755714670338,0.3035991970010137,0.1185371322613955
81,0.014146349419859039,52.32117933724937,58.393782089497755,8,0.05769760691339121,8,0.07015383064664416,0.014146349419859039,0.014146349419859039,0.09057826399482038,0.07643191457496135,0.21382677966253216,0.12324851566771178
81,0.03215365581587781,76.78692797310883,-81.7435438156466,2,0.06948410618474488,2,0.06694891479369958,0.03215365581587781,0.03215365581587781,0.15753979295467724,0.12538613713879943,0.2541647079018331,0.09662491494715586
81,0.023272359163213907,58.34485269657495,-126.67090144101748,2,0.0634198432162193,3,0.06447852275055166,0.023272359163213907,0.023272359163213907,0.15469849230826282,0.13142613314504892,0.25249369671958255,0.09779520441131972
81,0.03917964594041279,66.6853241918399,-146.0812660179982,2,0.15436197702346133,2,0.1455771975638025,0.03917964594041279,0.03917964594041279,0.1863132701287591,0.1471336241883463,0.2798963641618416,0.09358309403308251
81,0.008978283404589282,50.57756070708705,-110.20788761979682,5,0.10336440053796259,5,0.11475034844008392,0.008978283404589282,0.008978283404589282,0.09964809755256854,0.09066981414797926,0.14729801691129563,0.04764991935872709
81,0.021460553590638365,32.759352912659175,-144.4252356139452,2,0.11014040519047841,2,0.09390024072634295,0.021460553590638365,0.021460553590638365,0.23865722245680054,0.21719666886616218,0.31258967342401744,0.0739324509672169
81,0.01768289764542108,83.20260886489777,-95.43398922526364,2,0.08932550365337288,2,0.0934191008598182,0.01768289764542108,0.01768289764542108,0.13164086739843162,0.11395796975301054,0.21704038238627288,0.08539951498784126
81,0.01051232407494529,64.43127644589833,-69.07154032754458,8,0.04936094424439308,8,0.048115225997363176,0.01051232407494529,0.01051232407494529,0.0701157672864855,0.05960344321154021,0.16655806314506316,0.09644229585857766
81,0.0014024486041667172,69.126729755793,125.92968450592984,3,0.03265701138886856,3,0.03854468135451439,0.0014024486041667172,0.0014024486041667172,0.09267103813643907,0.09126858953227235,0.20351862538614895,0.11084758724970989
81,0.011244929804468007,74.78482557596205,-124.38263702000263,3,0.07215382500808609,3,0.09168990071177063,0.011244929804468007,0.011244929804468007,0.11763272917145118,0.10638779936698317,0.25169603435076005,0.13406330517930887
81,0.046212294562906875,63.11455417521262,-142.1761231881114,2,0.11465251613428962,2,0.106371970564067,0.046212294562906875,0.046212294562906875,0.1722978032432375,0.12608550868033064,0.2692307680025072,0.09693296475926971
81,0.046140186213264656,50.9046200266279,-140.65600282682044,2,0.06265376379213661,3,0.0634686122246374,0.046140186213264656,0.046140186213264656,0.13809491345409708,0.09195472724083242,0.25840418966998935,0.12030927621589227
81,0.05407358328462242,79.9079673582345,-147.91797138756516,2,0.07895034748857432,2,0.08356316717556367,0.05407358328462242,0.05407358328462242,0.13352240240052127,0.07944881911589885,0.2307989485708276,0.09727654617030634
81,0.032210438510662964,42.48211146237974,-160.4914247968677,2,0.053206833255433406,2,0.03988968860362607,0.032210438510662964,0.032210438510662964,0.13175849996646505,0.09954806145580208,0.21729772862650532,0.08553922866004027
81,0.03132585182121439,24.266331821188167,-165.75109457604182,2,0.08130022265159564,2,0.07036033545031961,0.03132585182121439,0.03132585182121439,0.15920079942973908,0.1278749476085247,0.24591469580580982,0.08671389637607074
81,0.006147157020932381,69.38892831553106,-93.00704006232522,7,0.08078353809822647,7,0.0780799924897202,0.006147157020932381,0.006147157020932381,0.14158421669951238,0.13543705967858,0.1882777119561826,0.046693495256670214
81,0.016754867073311197,50.06119395515589,-153.58564243309442,8,0.03400853471824583,3,0.045297337190650544,0.016754867073311197,0.016754867073311197,0.06904921824251153,0.05229435116920034,0.1791503441251916,0.11010112588268006
81,0.03917009881056621,63.22064445547144,-139.87569710574616,8,0.0728780177625914,8,0.06612563624199252,0.03917009881056621,0.03917009881056621,0.11667445107086494,0.07750435226029873,0.21947323421750076,0.10279878314663582
81,0.03149239382097213,73.38165562618423,-152.93139143596758,2,0.0727591845702441,2,0.07007550265169371,0.03149239382097213,0.03149239382097213,0.1217926598027611,0.09030026598178897,0.18709008477745603,0.06529742497469493
81,0.0556228908041726,70.32756620317132,-142.1539660674429,2,0.03690373327778307,3,0.06569771028974847,0.0556228908041726,0.0556228908041726,0.15341560378598074,0.09779271298180814,0.2348481053660304,0.08143250158004967
81,0.07824984321789918,65.51504681959271,-46.19172019876019,2,0.15727414307365517,2,0.14751073428263384,0.07824984321789918,0.07824984321789918,0.3162160740668075,0.23796623084890833,0.3671176308271866,0.05090155676037911
81,0.07012828023010831,55.13288716630248,-105.3473165498577,2,0.16593150216890218,2,0.1398528388525685,0.07012828023010831,0.07012828023010831,0.27188852244004336,0.20176024220993505,0.33034884028413825,0.05846031784409489
81,0.03643296368170612,81.33867232781168,-74.49063268315098,5,0.03142147580055288,3,0.04420253470990343,0.03643296368170612,0.03643296368170612,0.09512203752304593,0.05868907384133981,0.17674296652052002,0.08162092899747408
81,0.005990859650189417,64.48294859120716,-170.83012122078398,2,0.036859226447311766,3,0.03891299570025586,0.005990859650189417,0.005990859650189417,0.07601019946054832,0.0700193398103589,0.17006874506322744,0.09405854560267912
81,0.03860311874577638,60.67730838182503,-153.6082426729722,2,0.05746536152004078,3,0.05291201280739399,0.03860311874577638,0.03860311874577638,0.16190412347142435,0.12330100472564798,0.2880279536094108,0.12612383013798645
81,0.010861875680651223,60.88307335277296,-148.0450593520528,2,0.05256239113942285,2,0.048844097439047496,0.010861875680651223,0.010861875680651223,0.1063383369730847,0.09547646129243348,0.22835668631638129,0.12201834934329658
81,0.056681046944760505,50.327300826404525,-155.21232320266503,2,0.055335534451577906,3,0.05915212009040227,0.056681046944760505,0.056681046944760505,0.11539942596803443,0.058718379023273926,0.21701948763413892,0.10162006166610449
81,0.0064968601538994974,-13.274399368273299,-104.28667232994721,8,0.07332807355069837,5,0.07531195121029699,0.0064968601538994974,0.0064968601538994974,0.16355012795627244,0.15705326780237294,0.23516677476701953,0.07161664681074709
81,0.015950945782401305,53.91866447044731,-148.57401948622226,2,0.07914438053583384,2,0.0721503240802831,0.015950945782401305,0.015950945782401305,0.124589134904867,0.1086381891224657,0.20075779287864948,0.07616865797378247
81,0.032228754381152025,61.21202532207009,-139.02701816582646,2,0.04486848960879597,3,0.06515152997366902,0.032228754381152025,0.032228754381152025,0.12963449793426518,0.09740574355311316,0.24709067384597905,0.11745617591171387
81,0.012483821074924295,35.36014662943262,-156.7579851826058,3,0.06561112984844164,3,0.07921998603492997,0.012483821074924295,0.012483821074924295,0.09866175560213053,0.08617793452720623,0.18066087825538768,0.08199912265325715
81,0.04896293301777255,60.6598710664699,-142.1378097207828,2,0.09406427238189008,2,0.08156378131061115,0.04896293301777255,0.04896293301777255,0.14386997867892937,0.09490704566115682,0.2274691751768263,0.08359919649789693
81,0.026972781904977206,61.73804666129238,-136.45649011158864,5,0.03710233617316816,5,0.05200079252292655,0.026972781904977206,0.026972781904977206,0.09127503545520976,0.06430225355023256,0.2156909034960286,0.12441586804081883
81,0.029830043966815767,62.63515782417793,-139.0152664268363,8,0.06657848911669417,8,0.06663352995125083,0.029830043966815767,0.029830043966815767,0.10449437263182126,0.0746643286650055,0.18326647172707333,0.07877209909525207
81,0.021969754477343062,30.057172372990017,-156.5555777440978,2,0.08089155582739815,2,0.07462254155567849,0.021969754477343062,0.021969754477343062,0.16464292613238896,0.1426731716550459,0.24429826662747767,0.07965534049508871
81,0.025583121686072907,47.27057167549448,-144.92203333082003,2,0.0933194045560265,2,0.07908195438341759,0.025583121686072907,0.025583121686072907,0.15402132869886798,0.12843820701279507,0.2451093766301501,0.09108804793128211
81,0.0592075226561416,52.1445844588685,-152.68841675258136,2,0.08517574461626354,3,0.08328681418597039,0.0592075226561416,0.0592075226561416,0.18320573316844257,0.12399821051230098,0.27201248962335745,0.08880675645491487
81,0.04163188209310398,44.097158073988126,-162.0494363461739,2,0.053394134408871974,4,0.04656980978823233,0.04163188209310398,0.04163188209310398,0.11103770683360614,0.06940582474050216,0.19214572469268965,0.0811080178590835
81,0.005154177023258377,63.33566666739793,66.20608551266905,5,0.07119477942865204,5,0.06746055094134928,0.005154177023258377,0.005154177023258377,0.1779091540608525,0.17275497703759413,0.2530515559187615,0.07514240185790899
81,0.031076002511852385,36.77809869016218,-133.23370197047726,2,0.05485788526655555,3,0.05515975883332069,0.031076002511852385,0.031076002511852385,0.11493640214696466,0.08386039963511227,0.2386837667715721,0.12374736462460745
81,0.031858767393563525,61.62871008709525,-162.28645908163816,2,0.07205993672034594,2,0.06821663728228589,0.031858767393563525,0.031858767393563525,0.11781796107702014,0.08595919368345661,0.2592401955581568,0.14142223448113667
81,0.03516720990970423,22.306060660658982,-128.43968601169306,2,0.1400034844925292,2,0.11094503356319929,0.03516720990970423,0.03516720990970423,0.20204214354398542,0.1668749336342812,0.27788974910201847,0.07584760555803305
81,0.014125648303341176,53.3281699757589,-145.39558024728973,5,0.0504023935041954,5,0.06371069565251108,0.014125648303341176,0.014125648303341176,0.12328088303632534,0.10915523473298416,0.2326544147293801,0.10937353169305475
81,0.037631301683062945,33.73052239451867,-157.12975038624373,7,0.039776123679794995,3,0.0523804733609623,0.037631301683062945,0.037631301683062945,0.12768021426583498,0.09004891258277203,0.2008710638623683,0.07319084959653333
81,0.026900676138854385,30.139753282189496,-64.25949457024606,7,0.10473255530358372,7,0.08982322425149636,0.026900676138854385,0.026900676138854385,0.17304267386789374,0.14614199772903935,0.21855149922110018,0.04550882535320644
81,0.02619311175574013,55.777542182786924,-164.7479954225606,2,0.04711882666415734,2,0.04062105363109225,0.02619311175574013,0.02619311175574013,0.09463678839293577,0.06844367663719564,0.1372606340114486,0.042623845618512846
81,0.011299274257767777,8.225216703068172,-128.9058506543236,2,0.06579452232549599,2,0.05411153818924164,0.011299274257767777,0.011299274257767777,0.15519279796460583,0.14389352370683806,0.20237770927178944,0.04718491130718361
81,0.03613534045029121,38.18853812332654,-123.584174756326,2,0.0884927553143714,2,0.0687912482757127,0.03613534045029121,0.03613534045029121,0.12680253297321464,0.09066719252292343,0.1921067805221217,0.06530424754890707
81,0.04477621355115602,79.7524955363374,-66.8687778191548,8,0.08499003477438116,8,0.08687589224103287,0.04477621355115602,0.04477621355115602,0.116062655133774,0.07128644158261799,0.19617369193077794,0.08011103679700393
81,0.020343231389207683,39.67021152275231,-168.6489651922464,2,0.0876431014197292,2,0.08028807709480401,0.020343231389207683,0.020343231389207683,0.13639309018611356,0.11604985879690588,0.2568954451218546,0.12050235493574102
81,0.025878151853474418,47.25664160306319,-161.6979924669868,2,0.11112260326703949,2,0.10394574328534634,0.025878151853474418,0.025878151853474418,0.15400723673171646,0.12812908487824204,0.2172061595741961,0.06319892284247963
81,0.017134358954159712,10.445813344122103,-155.27679633769012,2,0.05368542980846136,2,0.04302762059998322,0.017134358954159712,0.017134358954159712,0.10889923062765805,0.09176487167349834,0.16460689279698337,0.05570766216932532
81,0.024865790051200487,79.14463013304454,-126.02226174196858,2,0.039485521015316105,8,0.04451555260603213,0.024865790051200487,0.024865790051200487,0.12653617346153379,0.1016703834103333,0.21315717065732853,0.08662099719579475
81,0.016507183475130582,50.29459099397116,-178.6063918048775,2,0.10299575517559922,2,0.09978240836202645,0.016507183475130582,0.016507183475130582,0.1548480044293531,0.1383408209542225,0.2957211767388781,0.140873172309525
81,0.020882428427342004,73.558864916009,-151.63955412572673,2,0.10179678189277164,2,0.09994484487228006,0.020882428427342004,0.020882428427342004,0.15259309069360671,0.1317106622662647,0.29213867644658664,0.13954558575297993
81,0.03580151480581972,52.539077873207354,-152.44843941726995,2,0.046518489799369234,2,0.0374969471178942,0.03580151480581972,0.03580151480581972,0.10005775842588938,0.06425624362006965,0.19991516254507902,0.09985740411918964
81,0.015425027672025804,52.836471782878746,-45.00805557151028,5,0.10705796504608966,5,0.11424817957730271,0.015425027672025804,0.015425027672025804,0.12584398223464643,0.11041895456262063,0.173931386468975,0.04808740423432856
81,0.03524558036071601,66.9070440079387,-116.65284364753596,8,0.0719211098195589,8,0.0660272957129453,0.03524558036071601,0.03524558036071601,0.09277131753545798,0.057525737174741964,0.17961851572029286,0.08684719818483488
81,0.001648405902571759,59.46403014687398,-143.36592448041017,2,0.0342752806985942,2,0.032646521759156055,0.001648405902571759,0.001648405902571759,0.09607389344960249,0.09442548754703073,0.1814853593021004,0.08541146585249793
81,0.059543233784421834,53.48912156637702,-127.57499218624137,2,0.07426765896499199,3,0.0641402361322605,0.059543233784421834,0.059543233784421834,0.17040588430694326,0.11086265052252142,0.2555371940957434,0.08513130978880012
81,0.02154512030850597,42.4792092651206,-155.8402625068329,2,0.03931380408322427,2,0.03328181119868634,0.02154512030850597,0.02154512030850597,0.09421832599241842,0.07267320568391245,0.17758260084450384,0.08336427485208542
81,0.028007849645272698,9.593353602676713,-152.74118437837762,2,0.16102050941304402,2,0.1424153309354972,0.028007849645272698,0.028007849645272698,0.18347396124039717,0.15546611159512447,0.27886537369653563,0.09539141245613847
81,0.026383285121598155,77.29604971302751,-164.72455263455313,8,0.07838657386300918,8,0.0778458937905192,0.026383285121598155,0.026383285121598155,0.08953674282056645,0.0631534576989683,0.23280104879347874,0.1432643059729123
81,0.030605316209149414,68.84002427829343,178.39726895517487,8,0.05339408640075605,8,0.05408411212363051,0.030605316209149414,0.030605316209149414,0.1233232588511054,0.09271794264195599,0.2651792393241641,0.1418559804730587
81,0.02599854413516478,62.281458711463706,-83.6128834598105,2,0.08115962005979838,2,0.07359326129711519,0.02599854413516478,0.02599854413516478,0.15423379499257805,0.12823525085741327,0.19900846391946425,0.044774668926886196
81,0.036597617099648594,68.89250345822424,-126.43943184548313,5,0.02671489307717778,3,0.03778067328434953,0.036597617099648594,0.036597617099648594,0.09286375255584034,0.056266135456191746,0.15810403370704462,0.06524028115120428
81,0.015433907010118153,45.451375743803034,-141.69075761973957,2,0.058235624965669364,5,0.05847725932207748,0.015433907010118153,0.015433907010118153,0.16448589297190142,0.14905198596178326,0.24519795122874177,0.08071205825684036
81,0.023927240180187104,71.66260637648627,3.5528605939116122,2,0.04874938400944384,2,0.05990147462856721,0.023927240180187104,0.023927240180187104,0.1453735929130885,0.12144635273290139,0.24688795437093847,0.10151436145784998
81,0.021523808086363783,71.95345507527,-129.43482115151463,3,0.04628277970139871,3,0.06814231741050825,0.021523808086363783,0.021523808086363783,0.11058297918844862,0.08905917110208483,0.21320678802516246,0.10262380883671385
81,0.02648926962931253,70.55970919588971,-105.49607673616387,5,0.05813306526415307,3,0.0701079892187334,0.02648926962931253,0.02648926962931253,0.10824926716455152,0.08175999753523899,0.22738174825514224,0.11913248109059071
81,0.012970819560509161,59.61708283573923,174.55508122093195,2,0.03500780660187619,3,0.041320451684721204,0.012970819560509161,0.012970819560509161,0.06449710588157098,0.05152628632106182,0.14124221516954194,0.07674510928797096
81,0.016767068979979483,49.11211412962851,-29.114627124107404,5,0.09020505614605723,5,0.09350232248534218,0.016767068979979483,0.016767068979979483,0.21462866919506773,0.19786160021508825,0.25459076328701813,0.039962094091950395
