k,r2,rmse,amplitude_m,phase_deg,cos_coeff,sin_coeff
1,0.00045372336916560396,33.71091015466724,1.1273400905393012,136.2626616499522,-0.8145221098012769,-0.7793904107583288
2,0.010012526036769609,33.54933182241683,4.839194036478433,-177.37419199198166,-4.834113053977773,0.2216977763761184
3,0.011131138655314121,33.53037233350079,7.285454069553808,-96.17962973099787,-0.7842492611139482,7.243120466761571
4,0.009762383576907285,33.55357004894129,4.715961765755506,-42.34371516537031,3.485649346876936,3.1765616642344887
5,0.011014703636160417,33.53234630334719,5.458248263344427,-81.69235934549685,0.7886522348088776,5.40097229735845
6,0.014240768289428107,33.47761046432876,6.563002696255617,158.79700905319254,-6.1187197198805645,-2.373662440323644
7,0.04236365600330183,32.99661087616735,10.597675201535283,-179.90596325084817,-10.597660928035873,0.017393436053708137
8,0.044096412167655585,32.96674517194476,11.172857678467953,-124.88315354188049,-6.389809847904627,9.165319351278564
