axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,lambda_q,r2,rmse,mae,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm
10.0,170.0,27.0,63.41777199083015,82.38723508780777,0.1,0.0476888366376651,32.77329208380993,18.43621935747519,0.38904623058355553,0.4011931392450335,20.169867758186427,6.892872978204873,2.9292793847287246
45.0,155.0,47.0,57.24578144910071,82.09050515926586,0.1,0.04768883663766499,32.77329208380993,18.43621729463442,0.38904623058355553,0.4072924389086767,20.169867758186427,6.732403499159667,3.0952539684839606
15.0,165.0,29.0,62.008666457989726,78.8293898120346,0.1,0.047688836637664656,32.773292083809935,18.43621944937154,0.38904623058355553,0.393786326986942,20.169867758186427,6.62714069947641,3.0693932622645854
-35.0,-180.0,31.0,64.71009338742441,80.96186312795271,0.1,0.047688836637664433,32.773292083809935,18.436220022288225,0.38904623058355553,0.40021751611160383,20.169867758186427,6.83279588995836,2.9499601541232496
15.0,165.0,31.0,60.08144580545891,79.10547123581159,0.1,0.04768883663766099,32.77329208380999,18.43621873201027,0.38904623058355553,0.3940299267388133,20.169867758186427,6.593162901318597,3.0982900233616144
5.0,170.0,33.0,57.12914398842407,81.47885986533727,0.1,0.04768883663766055,32.77329208381,18.436217340144292,0.38904623058355553,0.40777594224878594,20.169867758186427,6.685104287055897,3.1117912171224353
-55.0,-170.0,45.0,64.64087690167466,81.25772585799345,0.1,0.047688836637660215,32.773292083810006,18.436219950571925,0.38904623058355553,0.4013836511494039,20.169867758186427,6.849446205171872,2.9415186973849368
-60.0,-160.0,67.0,57.960523381062465,80.17824641446094,0.1,0.04768883663765766,32.77329208381005,18.436217820984186,0.38904623058355553,0.40113035484421083,20.169867758186427,6.611968576201734,3.118889684927463
-40.0,-175.0,43.0,57.389312118239516,80.79128385292017,0.1,0.04768883663765755,32.773292083810055,18.436217529919745,0.38904623058355553,0.406579401653089,20.169867758186427,6.641536616485725,3.1196900208074285
40.0,160.0,33.0,64.86749584260858,80.78021598225679,0.1,0.04768883663765744,32.773292083810055,18.436220105790635,0.38904623058355553,0.39899946004157705,20.169867758186427,6.825097902708031,2.9540810868148335
-35.0,-180.0,37.0,59.86927948813262,79.13611696313296,0.1,0.047688836637657106,32.77329208381006,18.43621865295211,0.38904623058355553,0.3940685258496185,20.169867758186427,6.589391967803282,3.102196163707606
20.0,165.0,35.0,57.17257725665359,81.15490779602432,0.1,0.04768883663765677,32.77329208381007,18.43621740164622,0.38904623058355553,0.40708999664588436,20.169867758186427,6.662500291949208,3.1177933330615835
20.0,165.0,27.0,64.65630023601709,79.69412705690665,0.1,0.04768883663765666,32.77329208381007,18.436220215662207,0.38904623058355553,0.3979405470867306,20.169867758186427,6.75231797645228,2.9959154772118315
50.0,155.0,47.0,60.29744074016553,83.42217339428514,0.1,0.04768883663765322,32.77329208381013,18.436218150942363,0.38904623058355553,0.4053689720225433,20.169867758186427,6.893240085477236,2.979052814744752
-5.0,170.0,27.0,63.104676194642664,78.8013041303095,0.1,0.047688836637653,32.773292083810134,18.43621983427095,0.38904623058355553,0.3963451950235682,20.169867758186427,6.654750330325676,3.0526702711894416
-50.0,-175.0,41.0,63.981428387230494,79.01763700951217,0.1,0.04768883663764778,32.77329208381022,18.436220099741565,0.38904623058355553,0.39669645886225285,20.169867758186427,6.6919687244769985,3.031486680288742
0.0,170.0,25.0,65.0,80.00000000000001,0.1,0.04768883663764634,32.77329208381024,18.43622028146211,0.38904623058355553,0.39775576737309604,20.169867758186427,6.779732333732124,2.980423515005742
-10.0,175.0,27.0,63.41777199083015,82.61276491219223,0.1,0.04768883663764467,32.773292083810276,18.436219323271818,0.38904623058355553,0.40264290890889565,20.169867758186427,6.906660758543592,2.9242735219202713
50.0,150.0,51.0,57.87005916511753,80.07151782459614,0.1,0.04768883663764445,32.773292083810276,18.436217806109187,0.38904623058355553,0.40143256206042877,20.169867758186424,6.60156442013017,3.124983820872612
-5.0,170.0,29.0,61.11275728550538,78.70877133213398,0.1,0.04768883663764378,32.77329208381029,18.43621915842213,0.38904623058355553,0.39193122367662386,20.169867758186427,6.593956175003404,3.0915519616172937
-55.0,-170.0,51.0,61.408040365118794,78.65864290194696,0.1,0.04768883663764256,32.77329208381031,18.43621926984436,0.38904623058355553,0.3921053677660243,20.169867758186427,6.598709765326221,3.0877796583201964
10.0,170.0,33.0,57.51533753267176,82.94452420306956,0.1,0.04768883663764045,32.77329208381035,18.436217271839425,0.38904623058355553,0.4064290171440563,20.169867758186427,6.799410295639077,3.071998966088881
60.0,140.0,69.0,57.09705954582479,80.7612250175796,0.1,0.047688836637636345,32.77329208381042,18.436217433256406,0.38904623058355553,0.4071203875951792,20.169867758186427,6.631360578201317,3.1303063443462213
30.0,160.0,35.0,59.81016531093494,78.9589109416308,0.1,0.04768883663763601,32.773292083810425,18.436218661909173,0.38904623058355553,0.39389346797342456,20.169867758186427,6.574939606088277,3.110496139284875
50.0,150.0,49.0,59.080700501070346,79.24442994130756,0.1,0.04768883663763579,32.773292083810425,18.436218360041202,0.38904623058355553,0.3971023886520505,20.169867758186427,6.574886019282437,3.118216458151629
50.0,155.0,39.0,65.21975940157732,80.17740501445527,0.1,0.047688836637635346,32.77329208381043,18.43622032661132,0.38904623058355553,0.39750637062822813,20.169867758186427,6.795853740590914,2.971544056501568
5.0,170.0,25.0,65.09666214533082,81.10692919170425,0.1,0.047688836637634124,32.77329208381045,18.43622013018576,0.38904623058355553,0.39859182104532803,20.169867758186427,6.850091350912305,2.940864772146799
-25.0,175.0,29.0,63.76822786259093,78.76252944913932,0.1,0.0476888366376339,32.77329208381046,18.436220070482392,0.38904623058355553,0.3961702858554526,20.169867758186427,6.669686576255652,3.0451452931343175
40.0,160.0,41.0,58.87677908421239,83.51352525297972,0.1,0.04768883663763357,32.77329208381047,18.43621765856281,0.38904623058355553,0.4058276233210496,20.169867758186427,6.8689446422192875,3.0195333625771865
-50.0,-170.0,51.0,57.87005916511753,79.92848217540387,0.1,0.047688836637633125,32.773292083810475,18.436217828430127,0.38904623058355553,0.40133653147775017,20.169867758186427,6.590959900203226,3.1294931645419473
30.0,165.0,33.0,61.52231990576111,83.42464786813177,0.1,0.04768883663763257,32.77329208381048,18.436218564264717,0.38904623058355553,0.4032033915288725,20.169867758186427,6.918531258373684,2.9480087159433315
-25.0,-180.0,31.0,61.96712867160135,83.31529280474193,0.1,0.04768883663763246,32.77329208381048,18.43621872983245,0.38904623058355553,0.40384501631846037,20.16986775818643,6.920656211418713,2.939552912215856
-20.0,175.0,33.0,59.04176760364946,79.21504652086867,0.1,0.047688836637630794,32.77329208381052,18.436218351283877,0.38904623058355553,0.3973649602958697,20.169867758186427,6.571623964061269,3.1203443885442277
60.0,140.0,67.0,57.96052338106245,79.82175358553907,0.1,0.04768883663762957,32.77329208381053,18.4362178766852,0.38904623058355553,0.4011425745653294,20.169867758186427,6.585592265029961,3.130160204767847
-45.0,-170.0,47.0,57.24578144910071,82.90949484073414,0.1,0.04768883663762946,32.77329208381053,18.43621718483722,0.38904623058355553,0.4073758227495587,20.169867758186427,6.790586797760417,3.082013985568753
-50.0,-175.0,39.0,65.21975940157732,79.82259498554473,0.1,0.04768883663762824,32.77329208381055,18.436220386818164,0.38904623058355553,0.39719010525449805,20.169867758186427,6.773818827496321,2.9850165252212504
35.0,160.0,41.0,56.658310202802134,82.10383539528948,0.1,0.047688836637627796,32.77329208381057,18.436217091718273,0.38904623058355553,0.4076242613199574,20.169867758186427,6.718532301596188,3.116051948201449
-5.0,175.0,31.0,59.120911218673044,83.61540615463828,0.1,0.0476888366376258,32.773292083810595,18.436217727658843,0.38904623058355553,0.40578804262455387,20.169867758186427,6.880944590274835,3.0107595750970355
30.0,165.0,31.0,63.23683194302978,82.89442384674601,0.1,0.04768883663762524,32.77329208381061,18.436219219886745,0.38904623058355553,0.4036749452197131,20.169867758186427,6.920166702176325,2.921646118784827
-25.0,-180.0,37.0,56.57425777884592,81.9513904364366,0.1,0.04768883663762391,32.77329208381063,18.43621708368618,0.38904623058355553,0.4077164316731629,20.169867758186427,6.7052622810507865,3.1219416875900508
-40.0,-180.0,35.0,63.364171016670795,78.54303892081509,0.1,0.047688836637623244,32.773292083810645,18.436219969093234,0.38904623058355553,0.3958318403159949,20.169867758186427,6.644386437714707,3.060201698515055
