k,r2,rmse,amplitude_m,phase_deg,cos_coeff,sin_coeff
1,0.012645766629250321,257.3702614228003,42.84808852432723,87.36030656584454,1.9733706509636084,-42.802622565241236
2,0.0037117226822691585,258.5320426424081,30.882370358954788,46.82901574201252,21.129033869430103,-22.5229821900237
3,0.022770219067458353,256.04730800407884,84.87270737037261,-77.93277822184251,17.74341611868348,82.9972748999396
4,0.015190078540738172,257.0384389613814,58.46098414998512,-124.49500143269118,-33.10846268723669,48.182116664512236
5,0.0034952892673935088,258.5601228354289,25.755305296065703,140.4726054507991,-19.86559161688532,-16.39188886628645
6,0.010840480886721515,257.60544280955395,39.0712351726687,55.25667297903556,22.266738545388513,-32.10535426481529
