n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l1_axis_lat,l1_axis_lon,l2_norm_residual_model,q_axis1_eigenvalue,q_axis1_lat,q_axis1_lon,q_axis2_eigenvalue,q_axis2_lat,q_axis2_lon,q_axis3_eigenvalue,q_axis3_lat,q_axis3_lon
81,0.011024705233236842,0.11685967047037193,0.10583496523713509,0.10624293865852663,33.490404497838,-137.0008880743518,55.36193318273801,25.187095944272542,47.71539191429441,158.93917552951083,4.739173179651166,-0.08318175374091828,69.03064053555885,-29.926269123923706,42.28448677835468,-20.893710976620824
81,0.003824020465753031,0.06443666217029853,0.0606126417045455,0.060403009329144,56.01487666272064,-138.42039713408536,37.012681335573795,22.63309956701555,48.17462774992193,108.32663390715602,-7.848261975938175,-15.639370812122406,36.55610555515881,-14.784837591077377,37.58543648587015,-41.00055640107746
81,0.03114542330736081,0.13351727105008937,0.10237184774272856,0.10375064456196448,75.77787100027182,-66.3047781108472,49.67478696279429,26.93974859553834,-56.326326520100274,-35.896297978684494,1.4804145624806961,12.252107623568664,-106.87365862666734,-28.42016315801905,30.813396766202917,-9.431684177679792
81,0.015863703242182114,0.1118737437653784,0.09601004052319628,0.09704381990684485,44.003165220260904,-177.7711169341793,45.72219245869555,22.061752524901955,46.36025126821321,128.49497250599165,2.3172363987753872,-11.652079033805997,50.98382000758613,-24.378988923677326,41.292759926127914,-28.58113412317174
81,0.03520778996297125,0.17562793297907842,0.14042014301610717,0.13932880718890717,63.94413659381491,-105.22365903746889,45.41027802155901,24.676199944373643,-63.6104007156844,-43.186012153608786,6.584117932900895,11.288246479057683,-109.46473254523958,-31.260317877274538,-23.518714472581173,165.51876808435907
81,0.03367404921045969,0.16555006198632194,0.13187601277586225,0.13481865865231635,65.0993711757274,-140.40900385231836,59.46445311460172,31.194537550269054,45.902088431708094,110.64620918500506,-1.7223669627322364,-13.265305493619579,34.72722228701622,-29.472170587536823,41.0689944817009,-43.417877943744095
81,0.016744752998731793,0.10185160307777208,0.08510685007904029,0.08553780843023384,30.16483328744187,-162.17721451040117,40.12422922091507,21.95730646633366,-38.106438406213556,-63.781589877750704,-1.2264123561438964,23.549310519258444,-133.79389944918557,-20.73089411018978,-42.678519290311264,159.90158112644986
81,0.04448582894392339,0.10900686406222182,0.06452103511829843,0.06708953773194537,76.1290264019616,-154.9293067921608,38.30058549903315,20.72812447854363,-35.97694732990188,-67.06950395722461,-1.2515963312109768,13.468021914334598,-147.05767821783087,-19.47652814733266,-50.80634672804264,140.02242465056403
81,0.007188794118986541,0.06975869612062668,0.06256990200164014,0.0620270945958552,68.91082826340444,162.92961875505375,35.31500881369372,18.83374926011432,-57.061350015930266,-37.791940849908194,1.698865275541229,-11.06472489145123,69.77573797376377,-20.532614535655554,-30.58027408004368,166.4115957086427
81,0.015554683500653588,0.16644134631850305,0.15088666281784946,0.15230423250671177,57.78240146260132,-133.34932693396863,53.15292857117436,24.917384218627028,43.951646881009765,132.93296785054315,4.184883340137314,-13.023815867273427,55.81783898193773,-29.102267558764346,43.137020268543324,-21.664949962711326
81,0.02982085473398477,0.18297678606403278,0.153155931330048,0.1564228860921808,75.57401229948113,165.44325592720432,63.877801163165614,31.973920311289422,42.737796468993004,113.08084233541477,3.3128974609170525,-21.99002720572305,44.98970982765699,-35.28681777220648,39.1866418635286,-25.790435240769362
81,0.0929636008956789,0.24127443283324967,0.14831083193757078,0.16122284052527813,57.03226762828697,-93.26951443733145,48.66825228074852,26.051196597287877,33.203830049536094,96.3827931746779,2.993555669048609,-35.9941445268461,34.76840467071646,-29.044752266336495,36.55419430582094,-22.645816399060024
