mode,n,l1_r2,l1_l2_r2,l2_delta_r2,residual_l2_r2,l2_norm_residual_model
global,3176,0.0007579087125750839,0.0029424487520151033,0.0021845400394400194,0.0017563615171002356,6.351140171810459
global,3176,0.001005097638234198,0.002390776485163393,0.0013856788469291947,0.0008718481067399031,2.9153695003314843
global,3176,0.003527693936141385,0.004284315364897595,0.0007566214287562101,0.0005272363709670769,4.049486245141249
global,3176,0.0008389685337696351,0.0015937352517090275,0.0007547667179393924,0.0007181705401675398,3.7527063270678878
global,3176,0.001625578581150311,0.005343814854370965,0.003718236273220654,0.0019207360718549449,6.569474879427261
global,3176,0.00010218436825426558,0.0007336771316275303,0.0006314927633732648,0.0005152288891376866,3.2087299003887852
global,3176,0.0003554324691604771,0.0017205106046257468,0.0013650781354652697,0.0011953362305827664,4.405139264477848
global,3176,0.00043242578905255957,0.0015646368688704282,0.0011322110798178686,0.0009302112597426859,4.371267793795852
global,3176,0.0007280213703018124,0.0023176582146452462,0.0015896368443434339,0.0015026309193596488,3.6743143409139574
global,3176,0.0018640650698860117,0.004694463657167525,0.002830398587281513,0.0021941076106730684,7.149872327253664
global,3176,0.0009921078524002258,0.001730669402566054,0.0007385615501658283,0.0004751050200196838,2.8863371565541422
global,3176,0.0003448770116138977,0.002149544690770222,0.0018046676791563243,0.0012656368998378298,4.214737419655362
global,3176,0.0005720636933262968,0.002087723859883539,0.0015156601665572422,0.0010059398726396385,4.322085271752459
global,3176,0.0005366200594978388,0.0016820445458044508,0.001145424486306612,0.0009101785398284434,3.514997326545635
global,3176,0.00023721854946223697,0.0018300942395578224,0.0015928756900955854,0.0007930188420623985,3.288396647652235
global,3176,0.0021801731598578566,0.0036217687607940086,0.001441595600936152,0.0009182228976704065,3.576008938283977
global,3176,0.000778814888983681,0.0042740143657676866,0.0034951994767840056,0.0023543185130057154,4.416518188745708
global,3176,0.00024296389543576602,0.002082234604689037,0.0018392707092532712,0.0015891298900041484,6.650476006623551
global,3176,0.0015051964687747832,0.005841395540067129,0.004336199071292346,0.004150858523424561,6.313583634000351
global,3176,0.0005323283000723267,0.0015823605007886377,0.001050032200716311,0.0008306317737761804,2.4961972995673674
global,3176,0.0005314218265368709,0.002871552092643559,0.002340130266106688,0.002276853784770272,5.218336129154345
global,3176,0.001970765346038905,0.0048758820766290345,0.0029051167305901293,0.0017886912730016302,3.80893054412653
global,3176,0.00046898154653829405,0.0013666984359107515,0.0008977168893724574,0.0005015181865580809,2.188267567247632
global,3176,7.292535978764558e-05,0.0018618236863179316,0.001788898326530286,0.0012703434375148648,3.584961612342531
global,3176,0.0011248861053226866,0.0036925050223398648,0.002567618917017178,0.001953411159883567,4.818446498465889
global,3176,0.0013515443973637353,0.004546454794513988,0.0031949103971502524,0.0024119010503300675,4.522879855718195
global,3176,0.0002383165001630383,0.00045673721348227225,0.00021842071331923396,0.00011584830110555888,1.2217044717035772
global,3176,0.0007731794848500062,0.004050237534937273,0.003277058050087267,0.0016174527988742637,4.242336511101082
global,3176,0.0003046883456403471,0.0014468497077385623,0.0011421613620982152,0.0010423202263099007,4.061557752917405
global,3176,0.0004085235893618311,0.0009859093932286234,0.0005773858038667923,0.00038937707491426554,1.5602385179922602
global,3176,0.00024986422373363126,0.001290107177168598,0.0010402429534349666,0.0007250886958803937,3.776732229380999
global,3176,0.00027234050724811443,0.0025611330529190512,0.002288792545670937,0.0010916369112893287,3.3012969166333352
global,3176,0.0011950974415237958,0.004273102738384105,0.003078005296860309,0.0029803619855486296,6.6122403739509465
global,3176,0.0007140633422821896,0.0015396406133699747,0.0008255772710877851,0.000714496362483219,2.9418300500672596
global,3176,0.000412637443109487,0.0027949589163417388,0.0023823214732322517,0.00184076847435799,4.9860298158191005
global,3176,0.0017660619934336541,0.0023679279736465997,0.0006018659802129456,0.00046528741856233236,4.139617665550206
global,3176,0.000408788090255241,0.00360539652827907,0.003196608438023829,0.0017246523461698082,4.889199369927641
global,3176,0.0007959087958625544,0.002898771681133505,0.0021028628852709508,0.001226637695055821,5.24646797074745
global,3176,0.0038038556122923506,0.0045894515203728226,0.000785595908080472,0.00034765765487421163,1.5121628871402322
global,3176,0.0009785659544179204,0.0012523977218041882,0.0002738317673862678,0.0002288221806358015,1.431275136408402
global,3176,0.002406682505609048,0.005115975776086912,0.002709293270477864,0.0023665440223032963,5.863666565289949
global,3176,0.00012270344266396283,0.0010505048159197283,0.0009278013732557655,0.0008499547999969437,3.8292643880465262
global,3176,0.0007581645338790022,0.0014615910407724808,0.0007034265068934786,0.0006260664397391702,3.148282269915775
global,3176,0.0010574861798910984,0.00299702031655813,0.0019395341366670316,0.0017491605706727587,4.866137066964771
global,3176,0.0006841497446273825,0.002513429934108413,0.0018292801894810307,0.0015658972651100278,3.518031454663358
global,3176,0.0008468359204625298,0.002169620984309839,0.0013227850638473093,0.000981579150506784,3.778308820465958
global,3176,0.001468268025414332,0.00229801321890577,0.0008297451934914379,0.0007504298105510676,3.313333070287205
global,3176,0.0002904595597679194,0.0003166461450806457,2.618658531272633e-05,2.5242543142289797e-05,0.7804503589793658
global,3176,0.0013002292206756305,0.003692772041663628,0.0023925428209879973,0.0013349551441824703,3.7025831623016123
global,3176,0.0004773909035845625,0.001498101996633583,0.0010207110930490204,0.0008148636953897448,3.7497359881371475
global,3176,0.00106281360185978,0.0026139024420742674,0.0015510888402144873,0.001070083187091897,4.010043934414967
global,3176,0.0004028020494667439,0.0018136296804118768,0.0014108276309451329,0.0010675579272937386,3.0474547751567456
global,3176,0.0016119961584825093,0.004515111979345843,0.0029031158208633334,0.0021763812801033344,8.907939072697225
global,3176,0.0021257669299475923,0.0033541003183900076,0.0012283333884424152,0.0011593490138717133,5.643633758450233
global,3176,0.0016799253520306534,0.005655987030216525,0.0039760616781858715,0.0033329969752463606,6.067038884833309
global,3176,0.0012492980665679276,0.0037007405875343347,0.002451442520966407,0.0013817755182231606,4.0776091480864505
global,3176,0.0029278900883178416,0.005355625285214938,0.002427735196897096,0.0018347474289059917,5.759811517046161
global,3176,0.00041539622125064124,0.0018857306777257943,0.001470334456475153,0.0009881486701054376,3.047177457179538
global,3176,0.0014499892023517313,0.0026334008320890723,0.001183411629737341,0.0011053644097581694,3.9453185687154453
global,3176,0.0003895146712243891,0.0005778876330809757,0.00018837296185658658,0.000151046116856568,1.7444534071666207
global,3176,0.001488289367742479,0.0030687182758640796,0.0015804289081216005,0.0012045797950295256,3.3957047100558726
global,3176,0.0007781054132783849,0.002220883100075177,0.0014427776867967923,0.000763734084295975,3.2887570771911387
global,3176,0.0017271591296894595,0.004057514238675286,0.0023303551089858265,0.001711957247086504,4.906844149801758
global,3176,0.0015559896628231096,0.0041650801096425605,0.002609090446819451,0.0015432556214713955,7.071093436595371
global,3176,0.001373622360390625,0.0028029104550439943,0.0014292880946533693,0.0009309105446366761,3.6471406851087087
global,3176,0.0010822046346972147,0.0024091485225716802,0.0013269438878744655,0.0007874863670478405,5.383780055814462
global,3176,0.004119995877411742,0.004546586112901041,0.0004265902354892992,0.0002629479601070628,1.3761097244224496
global,3176,0.0017154048862030313,0.003922417129940459,0.0022070122437374273,0.0013181863490834278,7.172807602914996
global,3176,0.00021225894800724898,0.00044997949549008265,0.00023772054748283367,0.00018233751276630628,1.1229643384117447
global,3176,0.0022620243781690252,0.0038372827004901078,0.0015752583223210825,0.0008921226765516987,3.9193661561994477
global,3176,0.0009038038122815006,0.0037606555438453038,0.002856851731563803,0.0021674917507824576,8.353910473858406
global,3176,0.0005871390423368705,0.001378162583685838,0.0007910235413489675,0.000622861424110499,3.795946291140315
global,3176,0.00040234423802598673,0.001497521610865915,0.0010951773728399283,0.0008675113829093029,4.228035828888646
global,3176,0.00021048534674694697,0.00042412519340462307,0.0002136398466576761,0.00012193868875320923,1.0045427138495404
global,3176,0.002307105018035993,0.002652425891354615,0.00034532087331862193,0.0002944442117338575,1.9477686661049984
global,3176,0.0002226045283315603,0.0018786071392362658,0.0016560026109047055,0.001547541409066322,5.361800206613936
global,3176,0.0015552603024214795,0.0038448368586794235,0.002289576556257944,0.0021019484600738325,6.710783224410956
global,3176,0.0009080136809163086,0.002287359997538818,0.0013793463166225095,0.0010219340035537705,5.147206753867111
global,3176,0.0012473326514467198,0.0022694415328835538,0.001022108881436834,0.0009317043010818038,4.781486420414408
global,3176,0.0004138919201654989,0.002195111834863539,0.00178121991469804,0.0015271359046207245,5.894705344776484
global,3176,0.0024090247415679,0.004735089787703317,0.002326065046135417,0.0014494390823284187,4.8929686752312005
global,3176,0.00020713289566576254,0.0008279114044219549,0.0006207785087561923,0.00034556675198604836,2.77897382711464
global,3176,0.0011903399019992378,0.0024206273059493855,0.0012302874039501477,0.0010992045816219376,3.788820864746112
global,3176,0.0006416931231683076,0.001233326946897595,0.0005916338237292873,0.0005495088327434061,3.2487628867306615
global,3176,0.0003195491141837481,0.0011526558302444867,0.0008331067160607386,0.0005909505123599113,2.050940760158808
global,3176,0.00021919165194417278,0.0024490135613254305,0.0022298219093812577,0.001304073545015938,4.453483558113816
global,3176,0.00022295594018151288,0.004308638480198246,0.004085682540016733,0.0032970329932657805,5.663612101734017
global,3176,0.0011635526260627138,0.0035370450920555463,0.0023734924659928325,0.0016186293913040828,4.27733608512506
global,3176,0.0014443027154840138,0.0037033633092147245,0.0022590605937307107,0.0015487435778582803,5.8248767983152865
global,3176,0.001778573320704857,0.0035113404057383057,0.0017327670850334487,0.0015639270168015251,4.51853091003399
global,3176,0.00031221763350108844,0.0018957000512094258,0.0015834824177083373,0.001495026303078184,4.911487894187874
global,3176,0.00011387113284044847,0.0008142217692844733,0.0007003506364440248,0.0005060221941248777,3.458984024101769
global,3176,0.001407281253952286,0.003931376797079333,0.0025240955431270473,0.00202513047652364,8.371921242991977
global,3176,0.001173879257046373,0.002544765241575986,0.0013708859845296129,0.0013547864003385923,6.094050020109653
global,3176,0.0006462725624751808,0.0013644340041282232,0.0007181614416530424,0.0004943438652750265,2.4862838821033706
global,3176,0.001152413057462165,0.0017101461925040917,0.0005577331350419268,0.0003405556728367509,2.0642995831990714
global,3176,0.0012123226887730265,0.0021582845476656454,0.0009459618588926189,0.0007113914501812868,3.4278004666307695
global,3176,0.0026885552630060428,0.004543798271912536,0.001855243008906493,0.0011469817655849202,2.8386081433751684
global,3176,0.0010800255116136803,0.0025332476588297848,0.0014532221472161044,0.0013159651156530172,5.176453830029618
global,3176,0.002881487329452037,0.0034314701421510607,0.0005499828126990236,0.00035673525982649057,2.786598772762168
global,3176,0.0017701535407089741,0.002926271046090667,0.001156117505381693,0.0010217048356581104,4.409435170854319
global,3176,0.004427998283249801,0.0051053648344413505,0.0006773665511915494,0.0004321587507652991,1.7099579307355146
global,3176,0.00021990632560631163,0.0038024154016124134,0.003582509076006102,0.00229184642604785,7.343288686885535
global,3176,0.0009676086040804055,0.0019173539965077202,0.0009497453924273147,0.00075794878392621,3.810529022949837
global,3176,0.0004939325728515742,0.0009400298302548737,0.00044609725740329953,0.0003762224553018889,1.9665626382373684
global,3176,0.0008489952930951228,0.002095711726898264,0.0012467164338031411,0.000814415802514179,4.115448391199128
global,3176,0.000281207725724375,0.0008423636023802139,0.0005611558766558389,0.00036463163720723557,2.1410371811524187
global,3176,0.00032657273667802134,0.001148803654456021,0.0008222309177779996,0.000730872500737556,2.0924607097280674
global,3176,0.0005041254093756109,0.0023543685732558828,0.0018502431638802719,0.00165957040965381,4.6814548648068
global,3176,0.00012043052646815156,0.0012043560139185505,0.001083925487450399,0.000976773808862852,4.4243924867815245
global,3176,0.0001850766686870564,0.0009854569711610361,0.0008003803024739797,0.0007195656507340553,2.7711814999975344
global,3176,0.0008981028442394123,0.0025639304067675006,0.0016658275625280883,0.0012122510303815837,3.4945065323234017
global,3176,0.0005265469828809044,0.003861232147528648,0.0033346851646477438,0.001996291362071023,5.167875118295147
global,3176,0.0019685841424467165,0.003473257132971197,0.0015046729905244804,0.001309225568159822,3.7307083722669283
global,3176,0.0003200941501880772,0.0021453430622874192,0.001825248912099342,0.001420727921681797,6.986133104343146
global,3176,0.0023522171465975017,0.00771819815490693,0.005365981008309428,0.0025352214255796035,5.7196604167651355
global,3176,0.00020251108657443062,0.0011174906321604894,0.0009149795455860588,0.0006246272876822001,2.9159373428529403
global,3176,0.00014771793035661673,0.003128712291110114,0.0029809943607534972,0.0021051042568687173,6.752123518975897
global,3176,0.002794366977281637,0.004592851252954722,0.0017984842756730846,0.0011447983317741661,3.234127787700015
global,3176,0.0004046966219205528,0.0021973472885370438,0.001792650666616491,0.0015369963965697897,5.806650845015311
global,3176,0.0012068382013104006,0.002724188763084112,0.0015173505617737115,0.0013132129289881167,4.672707923629085
global,3176,0.0011390627310342571,0.0018993364226946863,0.0007602736916604291,0.0007339564006527688,3.2233596235872493
global,3176,0.0003788382185759831,0.002099293796131274,0.001720455577555291,0.0016234445800935582,5.1651830738992555
global,3176,0.00020137712787660078,0.0026713737105458213,0.0024699965826692205,0.0012802452060376446,4.022645720421961
global,3176,0.0007754627844702711,0.004116823643240397,0.003341360858770126,0.0016729479041667217,4.448066099032387
global,3176,0.0005707313376417389,0.0025963438019588336,0.0020256124643170947,0.0011994832963456714,4.55548338731186
global,3176,0.0012947327071857195,0.0020969140907797224,0.0008021813835940028,0.0005546593364496033,3.9675273726491262
global,3176,0.0008488387090744842,0.0046256642492632505,0.0037768255401887663,0.0025315238487527703,4.528598367196147
global,3176,0.0008735756029205621,0.0039815293220006875,0.0031079537190801254,0.002233607917143776,5.567658215729097
global,3176,0.00013157390838758332,0.0008467218283613187,0.0007151479199737354,0.0006732256420453053,4.518001530441415
global,3176,0.0013951940969312293,0.0019030617982992437,0.0005078677013680144,0.00043001362313910274,2.6498302611210827
global,3176,0.0014270926260870898,0.0025094912278376125,0.0010823986017505227,0.0008693124174496969,4.202103665942738
global,3176,0.00038381740931858754,0.0011986323579121771,0.0008148149485935896,0.0006445000284089897,2.4864800907094495
global,3176,4.574158280790108e-05,0.0016154932863599036,0.0015697517035520026,0.0012441909847064059,6.933470785586113
global,3176,0.0012773853203891239,0.003411930705625399,0.002134545385236275,0.002079943200781531,7.408908427665625
global,3176,0.0009065064106805742,0.003297672809110974,0.0023911663984304,0.0016071784759468244,4.563281714968784
global,3176,0.0015441926322681265,0.0034970659477339128,0.0019528733154657862,0.0014153115658042115,5.031149547406432
global,3176,0.0002289658061768174,0.001527653809289431,0.0012986880031126136,0.0009127041772283295,3.3755268331574535
global,3176,0.0005744711461438401,0.0010000343844167592,0.0004255632382729191,0.00037306648741119997,2.669965984590767
global,3176,0.0011166162745459562,0.0020451501887890355,0.0009285339142430793,0.0007085499556539476,3.712782434364153
global,3176,0.0001878797326613224,0.002655252660233254,0.0024673729275719314,0.0015826164822022593,4.549006526958495
global,3176,0.00040985019730699346,0.0035590684991995136,0.00314921830189252,0.001788347872927254,5.2881346248695165
global,3176,2.4438397430825987e-05,0.0007807026260963079,0.0007562642286654819,0.0005400589659015909,4.491776340746174
global,3176,0.0007577145789167128,0.0019623437473821337,0.001204629168465421,0.0011822028304701027,3.519544704959985
global,3176,0.0008632382748443579,0.002122163626796847,0.001258925351952489,0.0008388374990191405,5.910493620929261
global,3176,0.00010662000387673398,0.0013997619932394345,0.0012931419893627005,0.0006824729213140701,3.0144433778236683
global,3176,0.00025822137980824333,0.002400567285464006,0.0021423459056557626,0.0014476099969225054,5.53374177833815
global,3176,0.0008993682660306535,0.003042748397662276,0.0021433801316316226,0.0018698966551919938,8.198810240933298
global,3176,0.0003100803985763845,0.004021590285095189,0.0037115098865188045,0.002920414634054125,5.111418351355893
global,3176,0.0003260519377322746,0.002369070295968667,0.0020430183582363926,0.0014721572807868677,6.524840863457739
global,3176,0.0011019632285508285,0.002874622777198521,0.0017726595486476926,0.0014718926778866104,4.454215878042298
global,3176,0.0011819154445692481,0.003760028936059312,0.002578113491490064,0.0019187757849170595,5.471293470274677
global,3176,0.0008768140792146939,0.0031394152351775784,0.0022626011559628845,0.0017058113264579733,3.23755285374733
global,3176,0.0019848605917737183,0.0048806571121911,0.002895796520417382,0.002368425554800324,5.681975135854243
global,3176,0.001849193514477987,0.0032527884960031894,0.0014035949815252025,0.0010247458588432679,3.96414929560075
global,3176,0.0005253325419865007,0.0014997553362939842,0.0009744227943074835,0.0005885770749937125,3.5290748202039532
global,3176,0.0013112323093878997,0.0018843851288180558,0.0005731528194301561,0.0004517800903636182,2.2237058971306456
global,3176,0.00043183182667383413,0.0010268032220899226,0.0005949713954160885,0.00033298368428902325,2.077336705164877
global,3176,0.00010104361562279784,0.0011234295159342489,0.001022385900311451,0.0008735266116995932,3.2880098536859066
global,3176,0.0001859836715496499,0.0005683394211681847,0.0003823557496185348,0.0003125850172505107,3.241228609591951
global,3176,0.0007337846985630003,0.0020068832073245613,0.001273098508761561,0.0010927423141671166,3.511076203751099
global,3176,0.0003253901053008601,0.0017895290327818447,0.0014641389274809846,0.0010455868068112162,2.703087752223089
global,3176,0.0007612376586133562,0.001425352327806495,0.0006641146691931388,0.0003804772558703151,3.065189692378143
global,3176,0.001207060607172905,0.002312513445130615,0.00110545283795771,0.0009280006822348641,4.200038523440797
global,3176,0.0008042889067292336,0.0024936203414448466,0.001689331434715613,0.0011678498660219194,4.608262016591529
global,3176,0.0005078663800015537,0.001204937557807595,0.0006970711778060412,0.000568728099138438,2.5818444057834546
global,3176,0.00020627516287341496,0.0034796271628153574,0.0032733519999419425,0.0023089628163491804,5.670787243157563
global,3176,0.000750890966655815,0.0015241750475487592,0.0007732840808929442,0.000626426612801545,4.854470524683085
global,3176,0.0010914360710821969,0.004923859952252085,0.0038324238811698885,0.00315472937210981,8.39069561752828
global,3176,0.00013169894533482385,0.000499751497435863,0.00036805255210103915,0.0002575904914284832,2.1948278051994894
global,3176,0.0005646943049110176,0.0021080249863237865,0.001543330681412769,0.0009512818176414806,3.369721003826552
global,3176,0.0007613648065929457,0.002272394449510995,0.0015110296429180492,0.0010639548373670982,3.459824096766743
global,3176,0.00018600511688005028,0.0005078557829328867,0.0003218506660528364,0.00023923059581965056,1.6793751566831765
global,3176,0.002568609993661375,0.0030589756294889803,0.0004903656358276054,0.0003360221562350718,2.521468031638259
global,3176,0.0008611528653876821,0.0008982254062922523,3.707254090457024e-05,2.269553053102502e-05,0.5395292302426061
global,3176,0.0008893102328788594,0.003616843335494724,0.0027275331026158645,0.002189638579893849,5.718207521639145
global,3176,0.0009786188537302953,0.0023791292566581745,0.0014005104029278792,0.0007469703908553615,3.7866832042224186
global,3176,0.0010716063410393106,0.0021144438378899455,0.0010428374968506349,0.0008269141955932202,3.892947220912208
global,3176,0.0010376797625920586,0.0045550260260646125,0.003517346263472554,0.0026023948294741084,7.768586425339426
global,3176,0.0016037474745304037,0.0022309020863320317,0.000627154611801628,0.0003979142251657741,3.5906226641634107
global,3176,0.0004644826046069639,0.0018391210522984425,0.0013746384476914786,0.001111561092521418,5.020007415335399
global,3176,0.0004589628898414855,0.0018266185419263392,0.0013676556520848537,0.0009769186022958731,4.636357036180228
global,3176,0.0014202359745355553,0.0033628254613645714,0.0019425894868290161,0.0017641252360898196,7.330723022949852
global,3176,6.024510187274679e-05,0.0017855245879925263,0.0017252794861197795,0.001078358475244623,4.420142604634482
global,3176,0.001477871790964591,0.0020325207995520733,0.0005546490085874822,0.0004988411417650163,2.9075911492221125
global,3176,0.00010940022483163503,0.0007422141574141561,0.0006328139325825211,0.00045504688312247854,2.1295908019198864
global,3176,4.827560375986195e-05,0.0026189605103548175,0.0025706849065949555,0.002091277501349298,5.575677687406885
global,3176,0.0012685499476122741,0.001693493573691529,0.00042494362607925495,0.00026324506385133617,2.2901930319340167
global,3176,0.002093775335811565,0.0037757264109671285,0.0016819510751555633,0.0008818468876232721,3.8989193009033936
global,3176,0.0005023241060688743,0.0011279707184446153,0.0006256466123757409,0.0005623258957208055,2.9684057284163945
global,3176,3.899943439955589e-05,0.004989908516871422,0.004950909082471866,0.0037685829525543335,7.931749643316986
global,3176,1.0912011703667623e-05,0.0006959787607062617,0.0006850667490025941,0.0006476265504453682,4.139341905975243
global,3176,5.432473671307392e-05,0.0021864518767023,0.002132127139989226,0.0014108740673320908,3.9595866060376665
global,3176,0.0006208487184884426,0.0012238835368238998,0.0006030348183354572,0.0002797028594531126,1.8382956367937355
global,3176,0.0010519741208825373,0.005295856524300202,0.004243882403417665,0.0030502620251020574,6.176624808672663
global,3176,0.00039730010446314967,0.0008829746207527078,0.00048567451628955816,0.0004406156445613263,3.7577158746379022
global,3176,0.0004022882335680267,0.0014289939366647353,0.0010267057030967086,0.0009628978885307671,3.708827228904631
global,3176,0.00033290070074976086,0.0009604505742402125,0.0006275498734904517,0.0005213143571122236,3.786980889961363
global,3176,0.0015457471275920343,0.0028654286811167218,0.0013196815535246875,0.0008079834650962514,4.766841567000856
global,3176,0.0013598753624020077,0.0016043571819948088,0.00024448181959280113,0.00013984112522813508,2.051617282299158
global,3176,0.0007111908042928272,0.0026297684012596134,0.0019185775969667862,0.001301505447115936,5.232276405656248
global,3176,0.000863165954285483,0.0019590357751736454,0.0010958698208881623,0.0007960412815081197,4.916509413808889
global,3176,0.003625817337079451,0.005266860017293817,0.0016410426802143663,0.001453859073414887,4.6277954390477225
global,3176,0.0006990440454138769,0.001452010337748555,0.000752966292334678,0.0005149438875537982,2.5641387077283677
global,3176,0.00024265747817819872,0.001351670382183312,0.0011090129040051133,0.0010266769377175189,4.50128342383547
global,3176,0.0007420682267696987,0.0028166965163618496,0.002074628289592151,0.0013506971449925853,4.6194300782815745
global,3176,0.0007740683579797736,0.0029085004529993963,0.0021344320950196227,0.0011964321504461806,5.9379859181046495
global,3176,0.0014298364554939935,0.0023637823586056816,0.0009339459031116881,0.0007299350358768164,3.550948371373758
global,3176,0.0007941766649017801,0.0009780743776349743,0.00018389771273319422,0.00014757042821145205,1.7185680701699095
global,3176,0.0008405851654995633,0.0022616069773296887,0.0014210218118301254,0.0012257409146565479,6.199351428903831
global,3176,0.0011083373637229554,0.00326394811897468,0.0021556107552517245,0.0015429239524464844,4.532760349191069
global,3176,4.106306123119463e-05,0.0005059530316668948,0.00046488997043570013,0.000279622847786154,1.9899762550604791
global,3176,0.0002545040237187379,0.003697009743693358,0.00344250571997462,0.003229053477413868,8.432205533987807
global,3176,0.0005741680938677884,0.0032331905138742734,0.002659022420006485,0.0023285142318216767,4.101548608485196
global,3176,0.0016572926015691047,0.003408099255699959,0.0017508066541308542,0.001504602521242182,3.6564636926112453
global,3176,0.0017487135650146035,0.002234287300175608,0.00048557373516100455,0.0002773273974467916,2.4228243562149943
global,3176,0.0006504302006525853,0.0009165251342556635,0.00026609493360307823,0.0002213873934588939,2.8606145398002147
global,3176,0.0013649408978397837,0.0024260234626025667,0.001061082564762783,0.0007563537302163192,5.521349922998113
global,3176,0.001178665753844621,0.001778421328614388,0.0005997555747697669,0.0005899122257569944,2.451765166007114
global,3176,0.0010280289665874909,0.004477270127415167,0.0034492411608276763,0.0020338517693881952,8.467161636544114
global,3176,0.001314285934586934,0.003153933285113597,0.001839647350526663,0.0015493262812877884,6.690903005203155
global,3176,0.0006770893328045258,0.0014914860006606245,0.0008143966678560988,0.0003845184956849934,2.321825915027816
global,3176,0.003977688309409144,0.00627316807691114,0.0022954797675019956,0.001913283717720371,3.3661072016806415
global,3176,0.0005428449240234556,0.001322327405455792,0.0007794824814323364,0.0004402579081016489,2.511756407032181
global,3176,7.652182522055462e-05,0.0010513533489988625,0.0009748315237783078,0.0005179909121355575,3.6914649682885203
global,3176,0.0013392945051106109,0.0034967301758566105,0.0021574356707459996,0.001538542417026001,4.828511467901298
global,3176,0.00017145379029914753,0.0021683142677145772,0.0019968604774154297,0.001484291214122968,5.770086876200041
global,3176,0.0006191782765563314,0.002187184301309264,0.0015680060247529326,0.001201277512547727,3.7615229891555666
global,3176,0.00014488411929536316,0.0019503592187111174,0.0018054750994157542,0.001036224501202776,4.8359302584926
global,3176,0.0002571651800903352,0.0010010283271523202,0.000743863147061985,0.0005417809837274801,1.9821785124415119
global,3176,0.0021885017001560536,0.0043006284654131255,0.002112126765257072,0.0011959499697176135,3.83900283462364
global,3176,0.0003294980520912594,0.001254481630694082,0.0009249835786028227,0.0006039103662751621,4.311724579431552
global,3176,0.0003535709516376828,0.0033481620825590586,0.0029945911309213757,0.0019887625450853985,7.4825664275776
global,3176,0.0015192303160885823,0.0018142393370635945,0.00029500902097501225,0.00021603615217102856,2.052004305096714
global,3176,0.00039655727013998554,0.0017200393042055007,0.0013234820340655151,0.0007577622577785714,4.419812431969923
global,3176,0.0007045246180907849,0.001454020158844882,0.0007494955407540971,0.0004644103880572237,1.7977630749138183
global,3176,0.0010094647871201623,0.002527117366141418,0.0015176525790212558,0.000830057391474126,3.536988006373131
global,3176,0.0005413205025014411,0.0031248260499989744,0.0025835055474975333,0.0018978579867081624,3.3040498508447795
global,3176,0.0023740410372884435,0.0035846901547847976,0.001210649117496354,0.0008333775899800333,3.7600259656514394
global,3176,0.0016089118870575847,0.002875994206826271,0.0012670823197686865,0.0009877861327112214,4.129328413491599
global,3176,0.0008848059858133084,0.0012153277401524276,0.00033052175433911923,0.00017160186389286736,1.7465101070778775
global,3176,0.0007402493050661096,0.0030012761211871686,0.002261026816121059,0.001253580150682887,2.895056818311641
global,3176,0.0004316204654584155,0.0014759275477018718,0.0010443070822434564,0.0008586050368469822,3.554017802722009
global,3176,0.0001727674999175699,0.0009229144249842669,0.000750146925066697,0.000516089516214957,3.5115871291085297
global,3176,0.0012441589071376935,0.003081088254431874,0.0018369293472941806,0.0014347642392562587,3.1655979624409945
global,3176,0.0018991849964802299,0.003416009650852092,0.0015168246543718622,0.0011463313693830246,3.9357259563120843
global,3176,0.0003805646894551318,0.0012947729223412585,0.0009142082328861267,0.0006752535815458538,3.861328928042292
global,3176,0.0012552005520801712,0.0022822765761635333,0.001027076024083362,0.0008915094842358862,3.531414679937241
global,3176,0.0006212437668944304,0.0034855972739901153,0.002864353507095685,0.0017147113406040804,4.4491080304391355
global,3176,0.00103911715476257,0.0015819418890340442,0.0005428247342714743,0.0004073768807699718,2.3448933086978587
global,3176,0.0010840551407740318,0.003977716727026515,0.002893661586252483,0.002369835573932,7.859335563796917
global,3176,0.0009304089675995497,0.0019860168752139362,0.0010556079076143865,0.0008976814800654154,4.251531579982614
global,3176,0.0004420138928614703,0.0022380323414895598,0.0017960184486280895,0.0013952880385814659,4.23373425649153
global,3176,0.0006187123525842608,0.0008150687853702987,0.00019635643278603787,0.00013266454125571148,1.0834060803819603
global,3176,0.00120752928468415,0.002384786123960092,0.001177256839275942,0.0011676345282646272,5.031789357222531
global,3176,0.000665117872293064,0.0016668672548478813,0.0010017493825548174,0.0006794794253095482,3.3736307274363937
global,3176,0.00023955073323422837,0.0009718245840698581,0.0007322738508356297,0.0005352764466882709,2.679740139668405
global,3176,0.0009181705012321073,0.002436850009522873,0.0015186795082907656,0.001106428317373953,6.28365147949223
global,3176,0.0010406959249465997,0.0012099088586645657,0.00016921293371796597,0.00014795062609340714,1.35537420314301
global,3176,0.000236413117128631,0.0020344720272633676,0.0017980589101347366,0.0015190222654341001,4.258750190364936
global,3176,0.00041608613029808783,0.0009135203261928515,0.0004974341958947637,0.0004067198564322583,1.9595803371560536
global,3176,0.0007185692463400617,0.002627440159200578,0.0019088709128605164,0.0015231070558197057,5.040604449225117
global,3176,0.0011615979969824552,0.005165958751568667,0.0040043607545862114,0.0032454651228014386,5.7644820417440235
global,3176,0.0015721821024171634,0.003488640210192351,0.0019164581077751874,0.0016950667622622761,5.5033171243267756
global,3176,0.00042778861639602983,0.0033296236569405613,0.0029018350405445315,0.0019653858069359487,5.481308199738696
