axis_lat,axis_lon,angle_deg,rotated_pole_lat,rotated_pole_lon,r2,rmse,mae,scale_m_per_sigma,intercept_m,spearman,abs_spearman,kendall_tau,abs_kendall_tau,score,source_file,lambda_q,spearman_pred_obs,rotation_only_spearman,intercept,rotation_coeff,quadrupole_coeff_norm,axis_point_M,distance_to_basin_deg,basin_lat,basin_lon,path_m_mean,path_m_median,path_m_min,path_m_max,path_m_std,path_frac_below_threshold,path_integrated_penalty,path_threshold,path_n
5.0,-170.0,15.0,75.05740590215804,100.65739846365209,0.0436464023391481,32.84277755693253,18.42297289204309,7.016246793435673,20.169867758186392,0.4315472799192287,0.4315472799192287,0.2892854210808901,0.2892854210808901,0.0188354862077196,07_top250_rotation_candidates.csv,,,,,,,0.151633,126.00189158960491,-49.0,46.9888626637867,0.1442318610435876,0.1441595912722782,0.126558317926359,0.18218385295654882,0.012460707825666833,0.19889502762430938,0.1244618881284793,0.1314706,181
-15.0,-165.0,17.0,73.5833289031183,102.78485971592475,0.0430746188271293,32.85259408959131,18.38962812152406,6.970137610198084,20.169867758186392,0.4371323451752437,0.4371323451752437,0.2933254853831928,0.2933254853831928,0.0188293091454327,07_top250_rotation_candidates.csv,,,,,,,0.1465,110.00754165095901,-49.0,46.9888626637867,0.14090700115150528,0.1413238759462949,0.12749813721233844,0.1823367301745543,0.011231613251418476,0.26519337016574585,0.23852185210137883,0.1314706,181
10.0,-170.0,17.0,73.26013583178606,101.48660031631287,0.0432068405533577,32.85032433227905,18.396257759893537,6.980827170516569,20.169867758186392,0.4357025025811624,0.4357025025811624,0.2922226376785493,0.2922226376785493,0.0188253285577232,07_top250_rotation_candidates.csv,,,,,,,0.157669,130.32492851733664,-49.0,46.9888626637867,0.14616286412230983,0.14763272565527252,0.12887418823713903,0.18190343662226646,0.012882276902989051,0.13812154696132597,0.08041960967214151,0.1314706,181
-60.0,-155.0,29.0,75.61654342537356,102.37583272848444,0.0435249848942694,32.84486232954361,18.4130390598595,7.006480947942041,20.169867758186392,0.4324178758185329,0.4324178758185329,0.2893518145800521,0.2893518145800521,0.0188209815130137,07_top250_rotation_candidates.csv,,,,,,,0.137102,69.54753739422848,-49.0,46.9888626637867,0.13814267821574014,0.13315735803638631,0.1197604017507951,0.1832762867170304,0.013329387295107648,0.3867403314917127,0.619734467026227,0.1314706,181
-20.0,-165.0,15.0,75.90934763373657,102.42183821953792,0.0435689400476534,32.84410762214112,18.415626875617946,7.010017919075493,20.169867758186392,0.4319395338099371,0.4319395338099371,0.288930792330875,0.288930792330875,0.0188191476527765,07_top250_rotation_candidates.csv,,,,,,,0.141785,105.35233786580878,-49.0,46.9888626637867,0.1395382512544475,0.13802127887951518,0.12741898941543386,0.1822127094150806,0.010952196862711185,0.287292817679558,0.17967822385390758,0.1314706,181
-55.0,-155.0,29.0,73.48616896196884,103.03889635693592,0.0430126084787299,32.85365852358113,18.386806718234403,6.9651186878955835,20.169867758186392,0.4375105027013266,0.4375105027013266,0.293651091825191,0.293651091825191,0.0188184679580244,07_top250_rotation_candidates.csv,,,,,,,0.13757,74.37766755414847,-49.0,46.9888626637867,0.1378464734015691,0.13309617531509746,0.12040214244891531,0.18303879986462496,0.012943519379651679,0.35911602209944754,0.6108099147911351,0.1314706,181
-60.0,-155.0,33.0,73.67192342085595,100.6122534275329,0.0434069361093407,32.846889134426476,18.4086021505996,6.996972982028966,20.169867758186392,0.4335348364286001,0.4335348364286001,0.2908474573575824,0.2908474573575824,0.0188184189460297,07_top250_rotation_candidates.csv,,,,,,,0.137102,69.54753739422848,-49.0,46.9888626637867,0.13814267821574014,0.13315735803638631,0.1197604017507951,0.1832762867170304,0.013329387295107648,0.3867403314917127,0.619734467026227,0.1314706,181
20.0,-170.0,17.0,74.03213279284093,102.92614158908964,0.0431447018177266,32.85139104375028,18.392985191336265,6.975805560016058,20.169867758186392,0.4361383157649749,0.4361383157649749,0.2923379317788905,0.2923379317788905,0.0188170575849653,07_top250_rotation_candidates.csv,,,,,,,0.159977,138.63820361786102,-49.0,46.9888626637867,0.1488584055145052,0.15276252012373234,0.1302240107995149,0.1813634611190329,0.013347740735570173,0.016574585635359115,0.004507398051238676,0.1314706,181
60.0,-180.0,29.0,75.61654342537356,102.6241672715156,0.04349059394377,32.84545280805231,18.41105363231891,7.00371234093433,20.169867758186392,0.4326155730949733,0.4326155730949733,0.2896328936453669,0.2896328936453669,0.0188147082232248,07_top250_rotation_candidates.csv,,,,,,,0.14086,151.3255101116136,-49.0,46.9888626637867,0.14966872041346896,0.14233724653675037,0.12971860210303746,0.18472511542877718,0.01681997057551241,0.04419889502762431,0.011962549225797758,0.1314706,181
-50.0,-160.0,25.0,74.00560058807018,100.3615350072174,0.0434995411082446,32.84529918993111,18.414614115779713,7.004432728241316,20.169867758186392,0.4324976256759853,0.4324976256759853,0.289893696851656,0.289893696851656,0.0188134482473107,07_top250_rotation_candidates.csv,,,,,,,0.138998,78.3249697195968,-49.0,46.9888626637867,0.13737770496016613,0.13338762046675515,0.1190618008791158,0.18267700258653102,0.012387627675600428,0.3370165745856354,0.591550649071892,0.1314706,181
20.0,-170.0,15.0,75.90934763373657,102.5781617804621,0.0435477190869171,32.84447198695599,18.41436500871224,7.008310539538801,20.169867758186392,0.431977836066455,0.431977836066455,0.2889140945646186,0.2889140945646186,0.0188116494567963,07_top250_rotation_candidates.csv,,,,,,,0.159977,138.63820361786102,-49.0,46.9888626637867,0.1488584055145052,0.15276252012373234,0.1302240107995149,0.1813634611190329,0.013347740735570173,0.016574585635359115,0.004507398051238676,0.1314706,181
0.0,-170.0,15.0,75.0,100.0,0.0437094267318591,32.841695357723694,18.42897450702031,7.0213106149078035,20.169867758186392,0.4301923721498734,0.4301923721498734,0.2889590195071654,0.2889590195071654,0.0188034619710895,07_top250_rotation_candidates.csv,,,,,,,0.147265,121.6028838437624,-49.0,46.9888626637867,0.14274839966808778,0.1422870296399619,0.12659776992048527,0.18246794998708224,0.01205514073714801,0.2265193370165746,0.1725396630292243,0.1314706,181
45.0,-175.0,21.0,75.19256068702727,102.4663181426442,0.0434372061239298,32.846369433983014,18.408049403209493,6.999412241528128,20.169867758186392,0.4328572478825768,0.4328572478825768,0.2897954980834343,0.2897954980834343,0.0188021094985124,07_top250_rotation_candidates.csv,,,,,,,0.14879,151.4581430865455,-49.0,46.9888626637867,0.15032469735736287,0.14321782972263167,0.13010237530743698,0.1796504346627953,0.016213240522501074,0.049723756906077346,0.012096420932096563,0.1314706,181
-30.0,-165.0,17.0,75.2911548748421,100.72648667060795,0.0436768812294617,32.84225420479956,18.424781222960497,7.018696137308747,20.169867758186392,0.4304038732443166,0.4304038732443166,0.2884588816512023,0.2884588816512023,0.0187986988523923,07_top250_rotation_candidates.csv,,,,,,,0.146662,96.00031566306615,-49.0,46.9888626637867,0.13746495758659688,0.13400742799272639,0.12124051655062552,0.182117315804808,0.01105167008186681,0.2983425414364641,0.3555763706946858,0.1314706,181
-15.0,-165.0,15.0,75.51390202781637,103.04844870469567,0.0434111301629979,32.84681712796328,18.406666717838192,6.9973110037131745,20.169867758186392,0.4330373554655804,0.4330373554655804,0.2898304838793999,0.2898304838793999,0.0187986410035567,07_top250_rotation_candidates.csv,,,,,,,0.1465,110.00754165095901,-49.0,46.9888626637867,0.14090700115150528,0.1413238759462949,0.12749813721233844,0.1823367301745543,0.011231613251418476,0.26519337016574585,0.23852185210137883,0.1314706,181
-5.0,-170.0,15.0,75.05740590215804,99.34260153634791,0.0437837072532187,32.84041983243046,18.43629108394144,7.027274147936383,20.169867758186392,0.4293523129113058,0.4293523129113058,0.2881038553353239,0.2881038553353239,0.018798635977001,07_top250_rotation_candidates.csv,,,,,,,0.145449,117.14586763066912,-49.0,46.9888626637867,0.14215757218497924,0.14290832385852312,0.1275186113891436,0.18249243486071415,0.011807087973214052,0.2541436464088398,0.2164517640533103,0.1314706,181
50.0,-180.0,25.0,74.00560058807018,99.63846499278264,0.0435829106413047,32.84386774423654,18.421748001384124,7.011141727254244,20.169867758186392,0.4313265770910392,0.4313265770910392,0.2889478876629945,0.2889478876629945,0.0187984676665785,07_top250_rotation_candidates.csv,,,,,,,0.141041,149.97466683623088,-49.0,46.9888626637867,0.14945869004778242,0.14373641922213953,0.1295384069742605,0.17933773684960147,0.01707445074295641,0.09944751381215469,0.032310782267036486,0.1314706,181
-45.0,-160.0,21.0,75.19256068702727,102.53368185735582,0.0434276121788911,32.846534151592216,18.407518147115805,6.998639221222468,20.169867758186392,0.4328495440924202,0.4328495440924202,0.2897855589368532,0.2897855589368532,0.0187976221326554,07_top250_rotation_candidates.csv,,,,,,,0.146173,83.0918512977267,-49.0,46.9888626637867,0.137136221338832,0.1326831387675048,0.12004962743709596,0.18251177024507947,0.012100870687301533,0.39779005524861877,0.5479981079151917,0.1314706,181
40.0,-175.0,19.0,75.4728729261643,101.13945779662936,0.0436585550563306,32.84256888398139,18.42255782770103,7.017223512293523,20.169867758186392,0.4304224630651314,0.4304224630651314,0.2882954820814083,0.2882954820814083,0.0187916228012104,07_top250_rotation_candidates.csv,,,,,,,0.153995,149.1671186943297,-49.0,46.9888626637867,0.15002188341821476,0.1453459176075055,0.1304809022166478,0.17998477551596168,0.01565572797521964,0.09392265193370165,0.017977327324781855,0.1314706,181
45.0,-175.0,23.0,73.79152889699567,103.186545090374,0.0430527841138876,32.85296889565949,18.388693652898592,6.968370789601938,20.169867758186392,0.4364219865379628,0.4364219865379628,0.2928054692340675,0.2928054692340675,0.0187891815689729,07_top250_rotation_candidates.csv,,,,,,,0.14879,151.4581430865455,-49.0,46.9888626637867,0.15032469735736287,0.14321782972263167,0.13010237530743698,0.1796504346627953,0.016213240522501074,0.049723756906077346,0.012096420932096563,0.1314706,181
-30.0,-165.0,19.0,73.56451574696774,100.21712807114724,0.043436540109335,32.846380868756434,18.411304714903327,6.999358580980027,20.169867758186392,0.4325205594957521,0.4325205594957521,0.2900284716792963,0.2900284716792963,0.0187871966306492,07_top250_rotation_candidates.csv,,,,,,,0.146662,96.00031566306615,-49.0,46.9888626637867,0.13746495758659688,0.13400742799272639,0.12124051655062552,0.182117315804808,0.01105167008186681,0.2983425414364641,0.3555763706946858,0.1314706,181
-10.0,-165.0,17.0,73.26013583178606,103.51339968368713,0.0428830270824713,32.85588273200763,18.381192667713727,6.954619085263433,20.169867758186392,0.4380970959501684,0.4380970959501684,0.2938928118700444,0.2938928118700444,0.0187869296303831,07_top250_rotation_candidates.csv,,,,,,,0.153198,114.64089808689485,-49.0,46.9888626637867,0.1422994157898795,0.14308445496641867,0.12711165894947737,0.18250673573397846,0.011411413706899359,0.23756906077348067,0.20645299795012473,0.1314706,181
-50.0,-160.0,27.0,72.73968093143823,99.57912392602694,0.0433585115057393,32.84772051064936,18.408788160892257,6.993068995427719,20.169867758186392,0.4332625197234084,0.4332625197234084,0.2907381267451899,0.2907381267451899,0.018785617946433,07_top250_rotation_candidates.csv,,,,,,,0.138998,78.3249697195968,-49.0,46.9888626637867,0.13737770496016613,0.13338762046675515,0.1190618008791158,0.18267700258653102,0.012387627675600428,0.3370165745856354,0.591550649071892,0.1314706,181
-60.0,-155.0,35.0,72.70524367495517,99.72731144053536,0.0433336146165025,32.84814794388753,18.4070004404196,6.991060962187661,20.169867758186392,0.4334362236818466,0.4334362236818466,0.2909027190125736,0.2909027190125736,0.0187823582778613,07_top250_rotation_candidates.csv,,,,,,,0.137102,69.54753739422848,-49.0,46.9888626637867,0.13814267821574014,0.13315735803638631,0.1197604017507951,0.1832762867170304,0.013329387295107648,0.3867403314917127,0.619734467026227,0.1314706,181
0.0,-170.0,17.0,72.99999999999999,100.0,0.0433567056307525,32.84775151434801,18.40745486895912,6.99292336381538,20.169867758186392,0.4331501960543786,0.4331501960543786,0.2908315547230526,0.2908315547230526,0.0187799655442324,07_top250_rotation_candidates.csv,,,,,,,0.147265,121.6028838437624,-49.0,46.9888626637867,0.14274839966808778,0.1422870296399619,0.12659776992048527,0.18246794998708224,0.01205514073714801,0.2265193370165746,0.1725396630292243,0.1314706,181
30.0,-175.0,19.0,73.56451574696774,99.7828719288528,0.0434885620171592,32.84548769506635,18.415546941972288,7.003548728594078,20.169867758186392,0.4318072296935418,0.4318072296935418,0.2893669220828555,0.2893669220828555,0.0187786754879853,07_top250_rotation_candidates.csv,,,,,,,0.157185,143.09732821190062,-49.0,46.9888626637867,0.14947632901634325,0.1468662507940988,0.12954070525314113,0.18035924942214346,0.01513050520731499,0.11049723756906077,0.040408015505995265,0.1314706,181
55.0,-180.0,25.0,75.73727237848574,100.29283588511504,0.0437937096172829,32.84024807071887,18.433990210587428,7.028076790573166,20.169867758186392,0.4287835786785918,0.4287835786785918,0.2873206505847299,0.2873206505847299,0.0187780235333096,07_top250_rotation_candidates.csv,,,,,,,0.146877,151.03448795423074,-49.0,46.9888626637867,0.14960642672376995,0.14284535697090078,0.12965323932713432,0.18083487643451385,0.017145580444005618,0.06077348066298342,0.02101036885982449,0.1314706,181
5.0,-170.0,17.0,73.06516616213872,100.7462647195972,0.0432718301267317,32.84920864452714,18.40103994635286,6.986075303693107,20.169867758186392,0.433936014302324,0.433936014302324,0.2910160252835986,0.2910160252835986,0.0187772054967612,07_top250_rotation_candidates.csv,,,,,,,0.151633,126.00189158960491,-49.0,46.9888626637867,0.1442318610435876,0.1441595912722782,0.126558317926359,0.18218385295654882,0.012460707825666833,0.19889502762430938,0.1244618881284793,0.1314706,181
60.0,175.0,33.0,73.67192342085595,99.38774657246712,0.0435522539501758,32.84439412349705,18.420597596280192,7.008675436980963,20.169867758186392,0.4310103079715138,0.4310103079715138,0.2886970236032865,0.2886970236032865,0.0187714703879188,07_top250_rotation_candidates.csv,,,,,,,0.141551,148.82642071863387,-49.0,46.9888626637867,0.1489811333189763,0.14350539983671343,0.12952459112766795,0.18385719983866583,0.016841334418196432,0.09944751381215469,0.0371471468463726,0.1314706,181
35.0,-175.0,21.0,72.82975422705988,101.06810134336833,0.0431791968404035,32.85079888540904,18.395720975959797,6.978593648505087,20.169867758186392,0.4346692369002871,0.4346692369002871,0.2915404146572197,0.2915404146572197,0.0187686685405854,07_top250_rotation_candidates.csv,,,,,,,0.161503,146.3386838254635,-49.0,46.9888626637867,0.14956464103822656,0.14591533646248359,0.1298303132508917,0.18016130827003812,0.015340098553728592,0.10497237569060773,0.02671078792139958,0.1314706,181
-40.0,-160.0,21.0,73.95053951043535,103.20616561679785,0.0430827132163558,32.85245514341471,18.390096739958768,6.970792477937628,20.169867758186392,0.435605227832534,0.435605227832534,0.2919622320381234,0.2919622320381234,0.0187670551062544,07_top250_rotation_candidates.csv,,,,,,,0.143991,87.8635100669792,-49.0,46.9888626637867,0.13702082968156745,0.13294517239738815,0.12040557790869472,0.18239458743848552,0.011883006187428364,0.3812154696132597,0.5218331750978787,0.1314706,181
-25.0,-165.0,19.0,72.7943690088521,100.95466086978828,0.0431880826964234,32.850646344752626,18.396385878063573,6.97931167469531,20.169867758186392,0.4344813017285882,0.4344813017285882,0.291421144898246,0.291421144898246,0.0187644143891039,07_top250_rotation_candidates.csv,,,,,,,0.143012,100.68149786929793,-49.0,46.9888626637867,0.13848203824795527,0.13806401146136607,0.12542693050759762,0.1821394160036942,0.010666683414734049,0.30386740331491713,0.24204979660383552,0.1314706,181
60.0,175.0,35.0,72.70524367495517,100.27268855946464,0.0432635734683218,32.84935039017559,18.401799954083497,6.985408768570268,20.169867758186392,0.433454573209885,0.433454573209885,0.2906772991681133,0.2906772991681133,0.0187527937732459,07_top250_rotation_candidates.csv,,,,,,,0.141551,148.82642071863387,-49.0,46.9888626637867,0.1489811333189763,0.14350539983671343,0.12952459112766795,0.18385719983866583,0.016841334418196432,0.09944751381215469,0.0371471468463726,0.1314706,181
-5.0,-165.0,17.0,73.06516616213872,104.25373528040284,0.0427060540615358,32.8589201538843,18.374378028739972,6.940253816770948,20.169867758186392,0.4391020486617598,0.4391020486617598,0.2959247709970932,0.2959247709970932,0.0187523158286802,07_top250_rotation_candidates.csv,,,,,,,0.154612,119.24482883903524,-49.0,46.9888626637867,0.14306137930076632,0.1437843065096361,0.1266615491163484,0.1827235624842687,0.01169314496951494,0.20994475138121546,0.15226957092602966,0.1314706,181
-35.0,-165.0,19.0,74.45973581896105,99.51733055744228,0.0436721423087331,32.84233557721615,18.42793719324816,7.018315364392654,20.169867758186392,0.429262873804833,0.429262873804833,0.2877114578283004,0.2877114578283004,0.0187468293126604,07_top250_rotation_candidates.csv,,,,,,,0.144983,91.31350741512954,-49.0,46.9888626637867,0.1371152621566976,0.13290820430178787,0.12036610183011862,0.1821464916057741,0.011453356544778049,0.3812154696132597,0.42837850943328276,0.1314706,181
-50.0,-155.0,27.0,72.73968093143823,104.57912392602694,0.0425686106681769,32.86127892749512,18.369536166865096,6.929076703999773,20.169867758186392,0.4402462756658696,0.4402462756658696,0.2975031074741786,0.2975031074741786,0.0187406723069353,07_top250_rotation_candidates.csv,,,,,,,0.146717,79.21577753353894,-49.0,46.9888626637867,0.13723236814709966,0.13286926645471225,0.11893288787136738,0.1828454313640697,0.012527862148995768,0.39779005524861877,0.6154174824454695,0.1314706,181
-10.0,-165.0,15.0,75.22916424841615,103.6903769118939,0.043259313753917,32.84942351830754,18.399524818875687,6.98506486980694,20.169867758186392,0.4331874654078085,0.4331874654078085,0.2896786137196401,0.2896786137196401,0.0187393924803404,07_top250_rotation_candidates.csv,,,,,,,0.153198,114.64089808689485,-49.0,46.9888626637867,0.1422994157898795,0.14308445496641867,0.12711165894947737,0.18250673573397846,0.011411413706899359,0.23756906077348067,0.20645299795012473,0.1314706,181
50.0,-180.0,27.0,72.73968093143823,100.42087607397308,0.0432507051593002,32.84957130481772,18.40077284448397,6.984369821984175,20.169867758186392,0.4331852660640259,0.4331852660640259,0.2904606257726444,0.2904606257726444,0.0187355682218882,07_top250_rotation_candidates.csv,,,,,,,0.141041,149.97466683623088,-49.0,46.9888626637867,0.14945869004778242,0.14373641922213953,0.1295384069742605,0.17933773684960147,0.01707445074295641,0.09944751381215469,0.032310782267036486,0.1314706,181
50.0,-175.0,23.0,75.27445506658403,103.8584816398237,0.0432409677300088,32.849738469594165,18.398921856685735,6.983583549998716,20.169867758186392,0.4330882919154802,0.4330882919154802,0.2896523743726659,0.2896523743726659,0.0187271568549619,07_top250_rotation_candidates.csv,,,,,,,0.144855,153.07309966012394,-49.0,46.9888626637867,0.15065026459566094,0.14355948456458623,0.1300320163372432,0.17933773684960147,0.01663193952228295,0.03867403314917127,0.008277276155306823,0.1314706,181
-35.0,-165.0,21.0,72.82975422705988,98.9318986566317,0.0434506662369859,32.84613833707845,18.416024015282716,7.000496629672261,20.169867758186392,0.4309823995481355,0.4309823995481355,0.288929202067422,0.288929202067422,0.0187264723967813,07_top250_rotation_candidates.csv,,,,,,,0.144983,91.31350741512954,-49.0,46.9888626637867,0.1371152621566976,0.13290820430178787,0.12036610183011862,0.1821464916057741,0.011453356544778049,0.3812154696132597,0.42837850943328276,0.1314706,181
60.0,-180.0,31.0,74.64243639043515,103.50494815416508,0.0431745990308133,32.850877814261864,18.394680824689303,6.978222091119258,20.16986775818639,0.4337292096861821,0.4337292096861821,0.2900089909519973,0.2900089909519973,0.0187260847161524,07_top250_rotation_candidates.csv,,,,,,,0.14086,151.3255101116136,-49.0,46.9888626637867,0.14966872041346896,0.14233724653675037,0.12971860210303746,0.18472511542877718,0.01681997057551241,0.04419889502762431,0.011962549225797758,0.1314706,181
-60.0,-150.0,35.0,72.70524367495517,104.72731144053536,0.0425317734328998,32.86191109134173,18.368460742758224,6.926077977130992,20.169867758186392,0.4402695906203206,0.4402695906203206,0.2975917646616823,0.2975917646616823,0.018725446477659,07_top250_rotation_candidates.csv,,,,,,,0.139238,70.13026333312433,-49.0,46.9888626637867,0.13809102919535515,0.13362182417055735,0.11988205272508584,0.18342705969636272,0.01331969723175328,0.3701657458563536,0.6415778720461391,0.1314706,181
25.0,-175.0,19.0,72.7943690088521,99.04533913021174,0.0434314373309346,32.84646847798798,18.414540056852033,6.998947438371664,20.169867758186392,0.431134691041618,0.431134691041618,0.2890623866316093,0.2890623866316093,0.0187247993151659,07_top250_rotation_candidates.csv,,,,,,,0.154322,139.54350774539392,-49.0,46.9888626637867,0.14876191964153482,0.14933211799112653,0.12906992299136125,0.18057668788615755,0.015037952452087725,0.13812154696132597,0.0760497579286582,0.1314706,181
-5.0,-170.0,17.0,73.06516616213872,99.2537352804028,0.0434580701889738,32.84601121781066,18.41538313189396,7.001093043232852,20.169867758186392,0.4307949058184273,0.4307949058184273,0.2885407802190309,0.2885407802190309,0.0187215152541095,07_top250_rotation_candidates.csv,,,,,,,0.145449,117.14586763066912,-49.0,46.9888626637867,0.14215757218497924,0.14290832385852312,0.1275186113891436,0.18249243486071415,0.011807087973214052,0.2541436464088398,0.2164517640533103,0.1314706,181
25.0,-170.0,17.0,74.60293306985984,103.61404212176808,0.0431489109374625,32.8513187885249,18.393598724928335,6.976145825257546,20.169867758186392,0.4338197714075432,0.4338197714075432,0.2903238631156878,0.2903238631156878,0.0187188506793744,07_top250_rotation_candidates.csv,,,,,,,0.163337,142.55010624384525,-49.0,46.9888626637867,0.14956049111545172,0.15390877712850815,0.13000464455290775,0.18110877200402598,0.014260564197351038,0.08287292817679558,0.02317583302515258,0.1314706,181
