id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
6ed6ce26963d7b05544c895b87ed6c316d68b52b46a5ed639c06af303c1da9a2,rossetti2014,sea_level_indicator,Narrative evidence locality,narrative_fallback_1,,,inferred_map,,-0.65,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-3.15, 1.85]",3.0,stratigraphic_context,"marine terrace at Narrative evidence locality, reported around 0.65 m depth",Narrative evidence locality,Late Quaternary fluvial terrace evolution in the main southern Amazonian tributary,https://doi.org/10.1016/j.catena.2013.11.021,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""T3, though not exclusive of, reinforce a tectonic in\ufb02uence during terrace evolution. Furthermore, these trends are re\ufb02ected in the modern Madeira River valley by long rectilinear NE\u2013SW trending segments alternating with broad meanders, also de\ufb01ned by either NE\u2013SW or NW\u2013SE straight lines. The information provided here leads us to call for a model of terrace evolution that, in addition to climate, also takes into account tectonic activity along the Madeira River valley. Most publications relating the genesis of \ufb02uvial terraces to tectonics are based on changes in uplift rate through time. In addition, tectonic subsidence affects the ratio b""}","{""reported_elevation_m"": null, ""reported_depth_m"": 0.65, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": 3.0, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-0.65,-0.65,-0.65,-0.65
