id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
38ad632b6cd7f735579eda98f2649bfe0d985aff1e516379a7d4a6c99899c952,turner2012,sea_level_indicator,4. Depositional model,narrative_fallback_1,,,inferred_map,,-31.5,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-34.0, -29.0]",null,other,"submerged beach at 4. Depositional model, reported around 31.5 m depth",4. Depositional model,High frequency eustatic sea-level changes during the Middle to early Late Ordovician of southern Jordan: Indirect evidence for a Darriwilian Ice Age in Gondwana,https://doi.org/10.1016/j.sedgeo.2012.01.002,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""4. Depositional model"", ""quote_or_paraphrase"": ""n-deposition (Reinson, 1992). Although most barriers islands/lagoonal systems are associated with transgressions and TSTs. landward migration of the shoreface during transgression may lead to erosion of the contemporary shoreline and coastal plain deposits. Thus, barrier bars and coastal plain deposits may be absent in the TST (Yang, 2007).""}","{""reported_elevation_m"": null, ""reported_depth_m"": 31.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-31.5,-31.5,-31.5,-31.5
