id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
c0f7cb9fde2ce281e9354118df519bef7b224eb03f8ccc815dbb39f325ba8e6f,schwartz1971,sea_level_indicator,Union Seamount: Site of a Flank Crater,narrative_fallback_1,,,inferred_map,,-150.88,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-153.38, -148.38]",null,other,"marine terrace at Union Seamount: Site of a Flank Crater, reported around 150.88 m depth",Union Seamount: Site of a Flank Crater,Union Seamount: Site of a Flank Crater,,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Union Seamount: Site of a Flank Crater"", ""quote_or_paraphrase"": ""the physiographic form that we find there today $^{5}$ . Then again, terracing is absent on the summit slopes near the crater. Bowie and Cobb seamounts, to the north and south respectively, have distinct wave-planation terraces, formed when their summits were subaerially exposed, at depths from 45 to 120 fathoms (refs. 6\u20138). These were observed by us on the 1969 (ref. 3) and 1970 Endeavour cruises. In the light of present bathymetric data, it seems that the flank crater on the eastern side of Union Seamount's western summit originated subaqueously.""}","{""reported_elevation_m"": null, ""reported_depth_m"": 150.88, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-150.88,-150.88,-150.88,-150.88
