id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
01a8aa85d5f3561182e0aff3254c945737b6327d91abd6fdd5f3f7dbfc5f47eb,smoot1983,sea_level_indicator,Vogt Guyot,narrative_fallback_1,,,inferred_map,,-1629.0,MSL,reported,guyot_or_drowned_platform,narrative fallback: guyot or drowned carbonate platform,"[-1729.0, -1529.0]",null,other,"Guyot or drowned carbonate platform at Vogt Guyot, reported around 1629 m depth",Vogt Guyot,GEOLOGICAL NOTES,,0.55,"Narrative fallback cluster from prose description of a flat-topped seamount, guyot, or drowned carbonate platform. Summit/platform depth is treated as a broad sea-level indicator pending review for subsidence, erosion, and platform-growth history.","{""page"": null, ""figure"": null, ""table"": null, ""section"": ""DUTTON RIDGE GUYOT GEOMORPHOLOGY"", ""quote_or_paraphrase"": ""Vogt Guyot (fig. 3) is the next feature moving east and is at $19^{\\circ}$ 50'N and $149^{\\circ}$ 00'E. Its $638 \\, nm^{2}$ ( $2182 \\, km^{2}$ ) top is at a summit depth of 890 fm (1629 m). The steep upper slopes (20%) grade downward to much less steep concave upward ones (5%) ending at a regional base depth of 2600 fm (4758 m). The overall trend of the feature is $308^{\\circ}$ , which parallels the trend formed by Vogt and Fryer guyots. There is also a major lineament on a $006^{\\circ}$ azimuth which is parallel to a feature to be discussed later and is probably a result of fis""}","{""reported_elevation_m"": null, ""reported_depth_m"": 1629.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-1629,-1629,-1629,-1629
a0a72340a76e4fa8de4c201c5b8c996d32961bfab3ca8af0239cfc248a3ca55e,smoot1983,sea_level_indicator,DUTTON RIDGE GUYOT GEOMORPHOLOGY,narrative_fallback_2,,,inferred_map,,-1629.0,MSL,reported,guyot_or_drowned_platform,narrative fallback: guyot or drowned carbonate platform,"[-1729.0, -1529.0]",null,other,"Guyot or drowned carbonate platform at DUTTON RIDGE GUYOT GEOMORPHOLOGY, reported around 1629 m depth",DUTTON RIDGE GUYOT GEOMORPHOLOGY,GEOLOGICAL NOTES,,0.55,"Narrative fallback cluster from prose description of a flat-topped seamount, guyot, or drowned carbonate platform. Summit/platform depth is treated as a broad sea-level indicator pending review for subsidence, erosion, and platform-growth history.","{""page"": null, ""figure"": null, ""table"": null, ""section"": ""DUTTON RIDGE GUYOT GEOMORPHOLOGY"", ""quote_or_paraphrase"": ""Vogt Guyot (fig. 3) is the next feature moving east and is at $19^{\\circ}$ 50'N and $149^{\\circ}$ 00'E. Its $638 \\, nm^{2}$ ( $2182 \\, km^{2}$ ) top is at a summit depth of 890 fm (1629 m). The steep upper slopes (20%) grade downward to much less steep concave upward ones (5%) ending at a regional base depth of 2600 fm (4758 m). The overall trend of the feature is $308^{\\circ}$ , which parallels the trend formed by Vogt and Fryer guyots. There is also a major lineament on a $006^{\\circ}$ azimuth which is parallel to a feature to be discussed later and is probably a result of fis""}","{""reported_elevation_m"": null, ""reported_depth_m"": 1629.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-1629,-1629,-1629,-1629
