id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
8938d793c3245590f5c3140dd69948af5e93f787b7531c076707d4d572a554c9,foutrakis2020,sea_level_indicator,5.1.2 Chronostratigraphy of seismic reflectors,narrative_fallback_1,,,inferred_map,,-12.4,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-14.9, -9.9]",406.0,stratigraphic_context,"submerged beach at 5.1.2 Chronostratigraphy of seismic reflectors, reported around 12.4 m depth",5.1.2 Chronostratigraphy of seismic reflectors,Journal Pre-proof,https://doi.org/10.1016/j.margeo.2020.106278,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""5.1.2 Chronostratigraphy of seismic reflectors"", ""quote_or_paraphrase"": ""s prominent progradational wedge as well as its stacking pattern, further basinwards the MIS 6 lowstand clinoforms (Figs. 3-7). CLf correlation to MIS 12 lowstand is definitely in accordance with the proposed models for shoreline progradation (Piper and Aksu, 1992; Skene et al., 1998).""}","{""reported_elevation_m"": null, ""reported_depth_m"": 12.4, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": 406.0, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-12.4,-12.4,-12.4,-12.4
