id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
c2045374e7d07583b83ede1fc75a2069bca2f3e39d4ada2e8ea87e9318c7e74f,daly1929,sea_level_indicator,CHANGES IN THE CONDITIONS OF MARINE LIFE,narrative_fallback_1,,,inferred_map,,-75.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-77.5, -72.5]",null,other,"marine terrace at CHANGES IN THE CONDITIONS OF MARINE LIFE, reported around 75 m depth",CHANGES IN THE CONDITIONS OF MARINE LIFE,Geological Society of America Bulletin,https://doi.org/10.1130/GSAB-40-721,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""CHANGES IN THE CONDITIONS OF MARINE LIFE"", ""quote_or_paraphrase"": ""Just before the first glacial stage the deposition of inorganic and organic detritus had completed broad or narrow shelves or terraces along all sea shores. At present the water on a typical shelf, facing continent or old island, deepens rather rapidly from the beach outward; then more slowly. At the depth of 40 to 50 fathoms, or 75 to 95 meters, the surface of the shelf begins to drop rapidly to the deep, general level of the ocean floor. On account of erosion while the sealevel was lower than now, the profiles of the pre-Glacial shelves were somewhat altered, so that we can not be sure that any profile is now in equilibrium with waves and currents. However, we shall not make any essential error""}","{""reported_elevation_m"": null, ""reported_depth_m"": 75.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-75,-75,-75,-75
951056261d3c1d9664d1e0fdaf21081ae1ab1684b81a7fe46c3996f2d162b7f4,daly1929,sea_level_indicator,CHANGES IN THE CONDITIONS OF MARINE LIFE,narrative_fallback_2,,,inferred_map,,-82.3,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-84.8, -79.8]",null,other,"marine terrace at CHANGES IN THE CONDITIONS OF MARINE LIFE, reported around 82.3 m depth",CHANGES IN THE CONDITIONS OF MARINE LIFE,Geological Society of America Bulletin,https://doi.org/10.1130/GSAB-40-721,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""CHANGES IN THE CONDITIONS OF MARINE LIFE"", ""quote_or_paraphrase"": ""Just before the first glacial stage the deposition of inorganic and organic detritus had completed broad or narrow shelves or terraces along all sea shores. At present the water on a typical shelf, facing continent or old island, deepens rather rapidly from the beach outward; then more slowly. At the depth of 40 to 50 fathoms, or 75 to 95 meters, the surface of the shelf begins to drop rapidly to the deep, general level of the ocean floor. On account of erosion while the sealevel was lower than now, the profiles of the pre-Glacial shelves were somewhat altered, so that we can not be sure that any profile is now in equilibrium with waves and currents. However, we shall not make any essential error""}","{""reported_elevation_m"": null, ""reported_depth_m"": 82.3, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-82.3,-82.3,-82.3,-82.3
