id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
65c06d42561ed12b73f373852272c49802deffda6f4a0ad46a6794e9b928b6a6,ballard2000,sea_level_indicator,Abstract,narrative_fallback_1,,,inferred_map,,-155.0,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-157.5, -152.5]",null,other,"submerged beach at Abstract, reported around 155 m depth",Abstract,Letter Section,https://doi.org/10.1016/S0025-3227(00)00108-0,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Abstract"", ""quote_or_paraphrase"": ""Sea continental shelf off the north central Turkish seaport of Sinop using a side-scan sonar, small remotely operated vehicles, and a series of dredge lowerings located, inspected and sampled an exposed high-energy paleoshoreline at a depth of 155 m. Radiocarbon dating of mollusk shells collected from this ancient beach revealed that the marine flooding of the Black Sea took place between 7460 and 6820 yr B.P. (all ages are reported in radiocarbon years, not calendar years, without correction for reservoir age or dendro-calibration) changing it from a lacustrine to marine environment. This relic surface remained in contact with the bottom waters of the Black Sea for a long period of time before being draped by a thin layer of sapropel mud. Wood samples recovered from this same location wer""}","{""reported_elevation_m"": null, ""reported_depth_m"": 155.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-155,-155,-155,-155
a8a398c64f878da98ade81b3cf4ae3741c7fe35bad7efd80e3439f0138b77349,ballard2000,sea_level_indicator,2. Recent survey,narrative_fallback_2,,,inferred_map,,-155.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-157.5, -152.5]","""Holocene""",stratigraphic_context,"marine terrace at 2. Recent survey, reported around 155 m depth",2. Recent survey,Letter Section,https://doi.org/10.1016/S0025-3227(00)00108-0,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""2. Recent survey"", ""quote_or_paraphrase"": ""These survey lines clearly delineated an ancient shoreline (Fig. 3) at a depth of 155 m. The lines were characterized by a typical beach profile complete with a beach berm, low-tide terrace, a longshore trough exposing the ancient lake bottom surface and a longshore sandbar. The survey lines ranged in depth from less than 100 m to greater than 180 m and nowhere else along these lines were these ancient shoreline features seen. This suggests that the drowning of this paleoshoreline was sudden and continued to the present level without the formation of other transgressional shoreline features typically found on other continental shelves in response to post-glacial sea-level fluctuations of the Holocene (Emery and Uchupi, 1984 and references therein).""}","{""reported_elevation_m"": null, ""reported_depth_m"": 155.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Holocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-155,-155,-155,-155
c59818cdcddd67ad3803018ede90a2a6a4329cc8eca6cbbc2784d5ec9fbfabf0,ballard2000,sea_level_indicator,2. Recent survey,narrative_fallback_3,,,inferred_map,,-155.0,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-157.5, -152.5]",null,other,"submerged beach at 2. Recent survey, reported around 155 m depth",2. Recent survey,Letter Section,https://doi.org/10.1016/S0025-3227(00)00108-0,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""2. Recent survey"", ""quote_or_paraphrase"": ""Following the ROV operations, a series of frame dredge lowerings was made running parallel to contour across each of the paleoshoreline features ranging in water depth from 140 to 170 m. Inland from the ancient shoreline, a fine-grain sapropel mud was recovered containing well-preserved and blackened pieces of tree branches and leaves. Mixed in this mud were fresh marine mussel shells typical of those harvested by the local fisherman. Dredge hauls made along the ancient beach recovered large quantities of well-rounded beach pebbles of varied lithology (Fig. 4A) mixed within the sapropel mud. Approximately 10% of these pebbles were characterized by a concretional ring running around their flat circ""}","{""reported_elevation_m"": null, ""reported_depth_m"": 155.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-155,-155,-155,-155
