id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
acfd68b7bd0589024b102409ab55e918b3a3e8fd5ac25269fba54005626f5d9e,passos2019,sea_level_indicator,ABSTRACT,narrative_fallback_1,-24.7761086,134.755,inferred_text,5000.0,-60.0,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-62.5, -57.5]",20.4,stratigraphic_context,"submerged beach at ABSTRACT, reported around 60 m depth",Australia,"Paleoshorelines and lowstand sedimentation on subtropical shelves: a case study from the Fraser Shelf, Australia",https://doi.org/10.1080/08120099.2018.1558417,0.95,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review. Geocoded from contextual query 'Australia'.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""ABSTRACT"", ""quote_or_paraphrase"": ""Evidence of submerged paleoshorelines on tectonically stable continental shelves is represented by relict coastal depositional features that formed during periods of lower sea level. This study investigates two paleoshoreline features that extend 70 km from the Barwon Bank along the southeast Fraser Shelf, off eastern Australia. They are defined by well-lithified, mixed carbonate-siliciclastic deposits now at water depths of 60 m and between 80 and 100 m, located approximately 40 km seaward of the modern shoreline. High-resolution multibeam bathymetry data show geomorphic features that we interpret a""}","{""reported_elevation_m"": null, ""reported_depth_m"": 60.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": 20.4, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-60,-60,-60,-60
