id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
69a6cdba7eb54da3773548d5bce1c859e66a215a0c2fa52eb26b80b9286eae86,castillo2018,sea_level_indicator,T8,mineru_llm_2_8,33.3889038,-118.4239288,inferred_text,10000.0,292.0,MSL,SRTM15+V2,marine_terrace,llm-extracted candidate,null,null,other,Marine terrace rollover,Santa Catalina Island,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.7,Optional Ollama interpretation output. Geocoded from contextual query 'Santa Catalina Island'.,"{""page"": """", ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""Dashed black lines\u2014marine terrace rollovers, numbered T1\u2013T8.""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 292.0, ""applied_correction_m"": null, ""derived_elevation_m"": 292.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at inferred coordinates because source elevation was not reported. Treat this as approximate spatial context, not a surveyed sample elevation.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",292,292,292,292
dc60e60bec9f44dae2f809e94b0758a3f72a7f1c9dca60d622151c0b4e660062,castillo2018,sea_level_indicator,Santa Catalina Island,mineru_llm_2_9,33.3889038,-118.4239288,inferred_text,10000.0,292.0,MSL,SRTM15+V2,marine_terrace,llm-extracted candidate,null,null,other,Distal edge of marine terrace sediments,Santa Catalina Island,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.7,Optional Ollama interpretation output. Geocoded from contextual query 'Santa Catalina Island'.,"{""page"": """", ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""Yellow dashed line\u2014distal edge of marine terrace sediments.""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 292.0, ""applied_correction_m"": null, ""derived_elevation_m"": 292.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at inferred coordinates because source elevation was not reported. Treat this as approximate spatial context, not a surveyed sample elevation.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",292,292,292,292
4c97d0699eaaf3a10b8567352ba0e7784c5ea861992793e2826bd44c613bc701,castillo2018,sea_level_indicator,Pilgrim and Kidney Banks,mineru_llm_3_1,,,inferred_map,,null,unknown,other,marine_terrace,rollover,null,null,other,Dashed black lines indicating marine terrace rollovers on the seabed of the Pilgrim and Kidney Banks.,Pilgrim and Kidney Banks,castillo2018.pdf,https://doi.org/10.1130/B31738.1,0.37,Optional Ollama interpretation output. No contextual geocode result was found.,"{""page"": ""4"", ""figure"": ""Figure 3"", ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""dashed black lines\u2014marine terrace rollovers""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""No coordinates available for DEM elevation sampling.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""LLM-assisted extraction; raw BP-like numeric ages are normalized to ka.""}]",,,,
dcf6c36d5c1997945b204ccddfcc7453fcaef23783da5aac1bd54424e29162a4,castillo2018,sea_level_indicator,ABSTRACT,narrative_fallback_1,,,inferred_map,,-35.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-37.5, -32.5]","""LGM""",stratigraphic_context,"marine terrace at ABSTRACT, reported around 35 m depth",ABSTRACT,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""ABSTRACT"", ""quote_or_paraphrase"": ""Submerged paleoshorelines and terraces surrounding Santa Catalina Island and the Pilgrim/Kidney Banks in the California Continental Borderland demonstrate late Quaternary tectonic subsidence, in contrast to the other islands of the California Continental Borderland that are experiencing tectonic uplift. We used high-resolution seismicreflection profiles to map a terrace package containing 16 successive parasequences surrounding Santa Catalina Island, preserved at depths from 30 to 470 m below modern mean sea level. The Pilgrim/Kidney Banks are surrounded by a terrace package containing 13 successive par""}","{""reported_elevation_m"": null, ""reported_depth_m"": 35.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-35,-35,-35,-35
6e7c67c6e8b13af0ea03ddff861abdc45cda239416909e151b0265a9cbab0019,castillo2018,sea_level_indicator,Bottom Sampling and Recovery of Macrofossils and Microfossils,narrative_fallback_2,,,inferred_map,,-110.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-112.5, -107.5]","""LGM""",stratigraphic_context,"marine terrace at Bottom Sampling and Recovery of Macrofossils and Microfossils, reported around 110 m depth",Bottom Sampling and Recovery of Macrofossils and Microfossils,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Bottom Sampling and Recovery of Macrofossils and Microfossils"", ""quote_or_paraphrase"": ""Last Glacial Maximum (LGM) terrace surface between water depths of 125 and 95 m (Fig. 2, inset 2). The LGM transgressive surface is present in outcrop in the two submarine canyons, which have significantly incised the LGM terrace, with the best exposure of LGM strata occurring near Long Point (dive NA075-H1556). We used a combination of multichannel seismic (MCS) and chirp subbottom profiles collected by Stanford University in 2014 and 2015 (Fig. 2, inset 2) to visually identify and navigate to key sedimentary horizons exposed on the walls of the submarine canyon. Poorly consolidated sediment on the""}","{""reported_elevation_m"": null, ""reported_depth_m"": 110.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-110,-110,-110,-110
c90c654d6eb3af5442828b6ecbae912c0e6c75c4e2c737a7b9eec2e99fcb371c,castillo2018,sea_level_indicator,Bottom Sampling and Recovery of Macrofossils and Microfossils,narrative_fallback_3,,,inferred_map,,-125.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-127.5, -122.5]","""LGM""",stratigraphic_context,"marine terrace at Bottom Sampling and Recovery of Macrofossils and Microfossils, reported around 125 m depth",Bottom Sampling and Recovery of Macrofossils and Microfossils,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Bottom Sampling and Recovery of Macrofossils and Microfossils"", ""quote_or_paraphrase"": ""Last Glacial Maximum (LGM) terrace surface between water depths of 125 and 95 m (Fig. 2, inset 2). The LGM transgressive surface is present in outcrop in the two submarine canyons, which have significantly incised the LGM terrace, with the best exposure of LGM strata occurring near Long Point (dive NA075-H1556). We used a combination of multichannel seismic (MCS) and chirp subbottom profiles collected by Stanford University in 2014 and 2015 (Fig. 2, inset 2) to visually identify and navigate to key sedimentary horizons exposed on the walls of the submarine canyon. Poorly consolidated sediment on the""}","{""reported_elevation_m"": null, ""reported_depth_m"": 125.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-125,-125,-125,-125
a9bf5ef7b6be545708649cde758de3d9366bbf542873765f993de88d09d897dd,castillo2018,sea_level_indicator,Bottom Sampling and Recovery of Macrofossils and Microfossils,narrative_fallback_4,,,inferred_map,,-95.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-97.5, -92.5]","""LGM""",stratigraphic_context,"marine terrace at Bottom Sampling and Recovery of Macrofossils and Microfossils, reported around 95 m depth",Bottom Sampling and Recovery of Macrofossils and Microfossils,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Bottom Sampling and Recovery of Macrofossils and Microfossils"", ""quote_or_paraphrase"": ""Last Glacial Maximum (LGM) terrace surface between water depths of 125 and 95 m (Fig. 2, inset 2). The LGM transgressive surface is present in outcrop in the two submarine canyons, which have significantly incised the LGM terrace, with the best exposure of LGM strata occurring near Long Point (dive NA075-H1556). We used a combination of multichannel seismic (MCS) and chirp subbottom profiles collected by Stanford University in 2014 and 2015 (Fig. 2, inset 2) to visually identify and navigate to key sedimentary horizons exposed on the walls of the submarine canyon. Poorly consolidated sediment on the""}","{""reported_elevation_m"": null, ""reported_depth_m"": 95.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-95,-95,-95,-95
7b1dd52e79d1ce2c1640453bd5b9d629c0077d3552b4558533156e2987222495,castillo2018,sea_level_indicator,Paleoenvironmental Significance of Benthic Foraminifera,narrative_fallback_5,,,inferred_map,,-50.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-52.5, -47.5]",null,other,"marine terrace at Paleoenvironmental Significance of Benthic Foraminifera, reported around 50 m depth",Paleoenvironmental Significance of Benthic Foraminifera,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Paleoenvironmental Significance of Benthic Foraminifera"", ""quote_or_paraphrase"": ""Douglas (1981) made a comprehensive study of benthic foraminifera in the California Continental Borderland and recognized eight recurrent benthic faunal assemblages characteristic of (1) offshore bank and terrace deposits with a mean upper water depth of 50 m, and (2) offshore ridge and deep bank assemblages with a mean upper water depth of 150 m. Five of the benthic species characterizing Douglas\u2019 (1981) offshore bank and terrace assemblage, including Cassidulina limbata, Cassidulina subglobosa, Cassidulina tortuosa, Cibicides fletcheri, and Gavelinopsis (Rotorbinella) companulata, together comprise 48%\u201368% of the benthic assemblages identified in samples NA067-002 through NA067-020 (Fig. 5, profiles 2610, 2207). Therefore, we interpret these sample assemblages as represent""}","{""reported_elevation_m"": null, ""reported_depth_m"": 50.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-50,-50,-50,-50
ba2d9e84f711975f4138b9ad313eecccddc118b21ac6207e4a47798ddf7cdac5,castillo2018,sea_level_indicator,Paleoenvironmental Significance of Benthic Foraminifera,narrative_fallback_6,,,inferred_map,,-150.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-152.5, -147.5]",null,other,"marine terrace at Paleoenvironmental Significance of Benthic Foraminifera, reported around 150 m depth",Paleoenvironmental Significance of Benthic Foraminifera,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Paleoenvironmental Significance of Benthic Foraminifera"", ""quote_or_paraphrase"": ""Douglas (1981) made a comprehensive study of benthic foraminifera in the California Continental Borderland and recognized eight recurrent benthic faunal assemblages characteristic of (1) offshore bank and terrace deposits with a mean upper water depth of 50 m, and (2) offshore ridge and deep bank assemblages with a mean upper water depth of 150 m. Five of the benthic species characterizing Douglas\u2019 (1981) offshore bank and terrace assemblage, including Cassidulina limbata, Cassidulina subglobosa, Cassidulina tortuosa, Cibicides fletcheri, and Gavelinopsis (Rotorbinella) companulata, together comprise 48%\u201368% of the benthic assemblages identified in samples NA067-002 through NA067-020 (Fig. 5, profiles 2610, 2207). Therefore, we interpret these sample assemblages as represent""}","{""reported_elevation_m"": null, ""reported_depth_m"": 150.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-150,-150,-150,-150
894228d53bf617fb29a86dedc883b02e70439d56d8f9616efdc182f6c25c024d,castillo2018,sea_level_indicator,Terrace Development Model,narrative_fallback_7,,,inferred_map,,-62.5,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-65.0, -60.0]","""LGM""",stratigraphic_context,"marine terrace at Terrace Development Model, reported around 62.5 m depth",Terrace Development Model,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Terrace Development Model"", ""quote_or_paraphrase"": ""Lowstand terrace deposits are the culmination of millennia of cannibalistic downslope transport of sediment. The final signal of a lowstand is the paleoshoreline (Fig. 5, profile 2202, black circles) and its low-dip reflectors with clear rollovers at the top (Fig. 4). Sample NA075-114, collected immediately below our mapped LGM transgressive surface (Fig. 4B), is composed of unconsolidated sand containing several rounded cobbles and abundant shell fragments, and it contains bivalves with radiocarbon ages all older than the LGM (corresponding to MIS 3; Table 5) and fossil assemblages""}","{""reported_elevation_m"": null, ""reported_depth_m"": 62.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-62.5,-62.5,-62.5,-62.5
22158ee4057ea9d2f5152c5d82f080d6017897a8dcd2574f70ac660ee5a16d53,castillo2018,sea_level_indicator,Terrace Development Model,narrative_fallback_8,,,inferred_map,,-7.5,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-10.0, -5.0]","""LGM""",stratigraphic_context,"marine terrace at Terrace Development Model, reported around 7.5 m depth",Terrace Development Model,"Late Quaternary subsidence of Santa Catalina Island, California Continental Borderland, demonstrated by seismic-reflection data and fossil assemblages from submerged marine terraces",https://doi.org/10.1130/B31738.1,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Terrace Development Model"", ""quote_or_paraphrase"": ""Lowstand terrace deposits are the culmination of millennia of cannibalistic downslope transport of sediment. The final signal of a lowstand is the paleoshoreline (Fig. 5, profile 2202, black circles) and its low-dip reflectors with clear rollovers at the top (Fig. 4). Sample NA075-114, collected immediately below our mapped LGM transgressive surface (Fig. 4B), is composed of unconsolidated sand containing several rounded cobbles and abundant shell fragments, and it contains bivalves with radiocarbon ages all older than the LGM (corresponding to MIS 3; Table 5) and fossil assemblages""}","{""reported_elevation_m"": null, ""reported_depth_m"": 7.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""LGM"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-7.5,-7.5,-7.5,-7.5
