id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
b5608bb5bde37d9ee52e3f1a4b93f92ff8b2838fdb830c954256e6497ae676f9,johnson2002,sea_level_indicator,"Faith, Meade County, South Dakota, 57626, United States",page_18_feature_1,45.0226129,-102.0395994,inferred_text,10000.0,787.0,MSL,SRTM15+V2,submerged_beach,page OCR extracted from figure/table/map block,null,null,other,"Megaflora of the Hell Creek and lower Fort Union Formations in the western Dakotas: Vegetational response to climate change, the Cretaceous-Tertiary boundary event, and rapid marine transgression","Faith, Meade County, South Dakota, 57626, United States","Megaflora of the Hell Creek and lower Fort Union Formations in the western Dakotas: Vegetational response to climate change, the Cretaceous-Tertiary boundary event, and rapid marine transgression",https://doi.org/10.1130/0-8137-2361-2.329,0.7,"Extracted from page OCR block on page 18 with cue 'Plate 3. Hell Creek gymnosperms. 1: Gingko adiantoides (HC114), DMNH-18927, locality 86105 (571). 2: Dammarites sp. (HC2' from source 'mineru_image'. Place name geocoded from query 'Faith'.","{""page"": ""18"", ""figure"": ""Plate 3. Hell Creek gymnosperms. 1: Gingko adiantoides (HC114), DMNH-18927, locality 86105 (571). 2: Dammarites sp. (HC2"", ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""Plate 3. Hell Creek gymnosperms. 1: Gingko adiantoides (HC114), DMNH-18927, locality 86105 (571). 2: Dammarites sp. (HC257), DMNH-19258, locality 9610 (1781). 3: Metasequoia sp. #2 (HC35), YPM-6158, locality 86108. 4: Elatides longifolia (HC165), DMNH-19255, locality 9610 (1781). 5: Taxodium olrikii (HC71), YPM-6192, locality 86102. 6: Fokieniopsis catenulata (HC137), DMNH-19428, locality 86100 (567). 7: Nilssonia yukonensis (HC164), FMNH-PP45626; locality is site of Tyrannosaurus rex SUE near Faith, South Dakota. Scale bars \u0003 1 cm. natural_image images/8fdaa5dd5bf064704de6b1044b5fa2cabcbe4bdda7dc8e327c002fb5653c6dad.jpg""}","{""reported_elevation_m"": null, ""reported_depth_m"": null, ""reported_datum"": null, ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": 787.0, ""applied_correction_m"": null, ""derived_elevation_m"": 787.0, ""derived_depth_m"": null, ""derivation_notes"": ""Elevation sampled from SRTM15+V2 at inferred coordinates because source elevation was not reported. Treat this as approximate spatial context, not a surveyed sample elevation.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""No direct age model extracted from page OCR block.""}]",787,787,787,787
