id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
dc492e875d76410462388ee70c5602fe7dc5badd9aadb8a10373d22d42cce6b8,herzer1971,sea_level_indicator,"Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$",narrative_fallback_1,,,inferred_map,,-157.5,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-160.0, -155.0]","""Pleistocene""",stratigraphic_context,"marine terrace at Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$, reported around 157.5 m depth","Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$","Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$",,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$"", ""quote_or_paraphrase"": ""da at 53\u00b0 18' N, 135\u00b0 39' W, is a long northeast-trending, volcanic mountain comprising a series of intersecting ridges. These ridges may have grown from extrusions along intersecting fractures in the oceanic crust. Two terraces form the flattened summit of the volcano at approximate depths of 80 and 235 m. These are thought to be remnants of platforms produced by combined shallow-water vulcanism and wave erosion during Pleistocene and Recent times when sea level was lower than it is today. The last episode of volcanic activity on the summit occurred after the formation of the upper terrace which is probably no more than 18 000 years old. Samples dredged from the upper half of the volcano include: pillow fragments, fragments of non-pillowed flows, pillow breccias, bombs, tuffs, ash, and un""}","{""reported_elevation_m"": null, ""reported_depth_m"": 157.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Pleistocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-157.5,-157.5,-157.5,-157.5
6c438def8ab524aea90c5d0256c205aed22e6f1968b693acd120dd81bcf511bd,herzer1971,sea_level_indicator,"Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$",narrative_fallback_2,,,inferred_map,,-80.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-82.5, -77.5]","""Pleistocene""",stratigraphic_context,"marine terrace at Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$, reported around 80 m depth","Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$","Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$",,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$"", ""quote_or_paraphrase"": ""da at 53\u00b0 18' N, 135\u00b0 39' W, is a long northeast-trending, volcanic mountain comprising a series of intersecting ridges. These ridges may have grown from extrusions along intersecting fractures in the oceanic crust. Two terraces form the flattened summit of the volcano at approximate depths of 80 and 235 m. These are thought to be remnants of platforms produced by combined shallow-water vulcanism and wave erosion during Pleistocene and Recent times when sea level was lower than it is today. The last episode of volcanic activity on the summit occurred after the formation of the upper terrace which is probably no more than 18 000 years old. Samples dredged from the upper half of the volcano include: pillow fragments, fragments of non-pillowed flows, pillow breccias, bombs, tuffs, ash, and un""}","{""reported_elevation_m"": null, ""reported_depth_m"": 80.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Pleistocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-80,-80,-80,-80
7289307eefb02caffc4c57b3deeb1e91b521a3e3124ea367f105eb119c89e7a7,herzer1971,sea_level_indicator,Geologic History of the Summit Region,narrative_fallback_3,,,inferred_map,,-82.5,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-85.0, -80.0]",null,other,"marine terrace at Geologic History of the Summit Region, reported around 82.5 m depth",Geologic History of the Summit Region,"Bowie Seamount. A Recently Active, Flat-topped Seamount in the Northeast Pacific Ocean $^{1}$",,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": ""Geologic History of the Summit Region"", ""quote_or_paraphrase"": ""The highest peak, standing 3100 m above the ocean floor and dominating the southwestern half of the seamount, has a relatively flat top (Fig. 2). The flat top actually comprises two terraces. The lower one forms a conspicuous platform 220 m to 250 m (approximately 120 to 140 fathoms) deep and is surmounted by a string of low hills. The second, shallower terrace level is apparent on the highest hills which are almost truncated at depths between 65 and 100 m (35 and 55 fathoms) (Fig. 3). Small rugged pinnacles project above this upper terrace level, the tallest coming to within 30 m of the ocean surface (Scrimger and Halliday 1971).""}","{""reported_elevation_m"": null, ""reported_depth_m"": 82.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-82.5,-82.5,-82.5,-82.5
