id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
bd56ade228aa1e73295a824531469a7efda1173b4a6c05e83707555473073a13,fairbridge1961,sea_level_indicator,Narrative evidence locality,narrative_fallback_1,,,inferred_map,,-24.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-26.5, -21.5]","""Holocene""",stratigraphic_context,"marine terrace at Narrative evidence locality, reported around 24 m depth",Narrative evidence locality,"forms and raised beaches. A eustatic factor was calculated, that differed with every observer. A new approach is now possible. The p",https://doi.org/10.1016/0079-1946(61)90004-0,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""East Indies, parts of the Mediterranean, and the western shores of the Americas. However, it is possible in these regions to use local knowledge in selecting non-active sectors that may be useful. Clearly, if the older terraces are still horizontal over long distances, the younger ones cannot have been warped. In some cases it is noted that the younger, horizontal terraces truncate the undulating pattern of the older (see NAKANO, 1954). Yet another factor of instability can be seen in the great deltas, where compaction of water-saturated muds must inevitably play a great role; but how much and when is not yet clear. This form of subsidence is additional to any regional (tectonic) subsidence which also often coincides with deltas. Data from the Mississippi, the Rhine, the Nile, and other g""}","{""reported_elevation_m"": null, ""reported_depth_m"": 24.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Holocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-24,-24,-24,-24
924be332d0694d196f8dfc45f65759cb2adfbad240fdd72e05fa3d8c63684b9a,fairbridge1961,sea_level_indicator,Greymouth,narrative_fallback_2,,,inferred_map,,-6.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-8.5, -3.5]",null,other,"marine terrace at Greymouth, reported around 6 m depth",Greymouth,"forms and raised beaches. A eustatic factor was calculated, that differed with every observer. A new approach is now possible. The p",https://doi.org/10.1016/0079-1946(61)90004-0,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""so that the top must have approximated 7 m below present sea level. A Morocco date marks the transgression above present sea level at 5970 4- 130 B.P. (L-398B: BROECKER,personal communication). A thalassostatic fluvial terrace at Pinjarra, Western Australia, contains wood 6 m above sea level that is dated 5680 4- 120 B.P. (Y-327; DEEVEYet al., 1959). In Borneo (Butir, in Brunei) the transgression is marked by shell beds dated at 5400 4200 B.P. (courtesy of G. E. WILFORDand W. S. BROECKER). A British date gives a sea level at zero once more at Tealham Moor (Somerset) at 5412 4- 130 B.P. (GODWIN et al., 1958); another date from mangrove wood, at present between tide-marks where it originally grew, is also a good indication of a zero sea leve! at this time; it comes from Takoradi Harbour (Gh""}","{""reported_elevation_m"": null, ""reported_depth_m"": 6.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-6,-6,-6,-6
