id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
57a2bf4d23240ffd8aaae0565c888f47b729c17f8f4bbad8f7baa6291c5767c2,gardner2005,sea_level_indicator,Narrative evidence locality,narrative_fallback_1,,,inferred_map,,-95.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-97.5, -92.5]",null,other,"marine terrace at Narrative evidence locality, reported around 95 m depth",Narrative evidence locality,doi:10.1016/j.geomorph.2004.06.005,https://doi.org/10.1016/j.geomorph.2004.06.005,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""trending terraces stepped deeper toward the SW (Fig. 15). The shallowest terrace resembles the outer edge and slope of a delta, similar to those described to the north, and occupies the NE corner of the mapped area. This terrace is a relatively flat platform at water depths that vary only between 71 and 73 m. The edge of the platform trends NW\u2013SE, and a pronounced rim with about 2 m of relief occurs all along the edge followed by a broad (~5 km) depression of about 1 m deep (Fig. 16B). The surface of the platform and its flank have a series of large depressions (Fig. 17) that range""}","{""reported_elevation_m"": null, ""reported_depth_m"": 95.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-95,-95,-95,-95
c1b936560e1017516d52aa8ad2e0909de69ac23f16689f18ca39451d41ca06a8,gardner2005,sea_level_indicator,Narrative evidence locality,narrative_fallback_2,,,inferred_map,,-116.5,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-119.0, -114.0]",null,other,"marine terrace at Narrative evidence locality, reported around 116.5 m depth",Narrative evidence locality,doi:10.1016/j.geomorph.2004.06.005,https://doi.org/10.1016/j.geomorph.2004.06.005,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""trending terraces stepped deeper toward the SW (Fig. 15). The shallowest terrace resembles the outer edge and slope of a delta, similar to those described to the north, and occupies the NE corner of the mapped area. This terrace is a relatively flat platform at water depths that vary only between 71 and 73 m. The edge of the platform trends NW\u2013SE, and a pronounced rim with about 2 m of relief occurs all along the edge followed by a broad (~5 km) depression of about 1 m deep (Fig. 16B). The surface of the platform and its flank have a series of large depressions (Fig. 17) that range""}","{""reported_elevation_m"": null, ""reported_depth_m"": 116.5, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-116.5,-116.5,-116.5,-116.5
343d9202ddfb036546f6701e03c73d5b207510ed4ee9f69f2a3f95bf2e479d43,gardner2005,sea_level_indicator,Narrative evidence locality,narrative_fallback_3,,,inferred_map,,-72.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-74.5, -69.5]",null,other,"marine terrace at Narrative evidence locality, reported around 72 m depth",Narrative evidence locality,doi:10.1016/j.geomorph.2004.06.005,https://doi.org/10.1016/j.geomorph.2004.06.005,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""trending terraces stepped deeper toward the SW (Fig. 15). The shallowest terrace resembles the outer edge and slope of a delta, similar to those described to the north, and occupies the NE corner of the mapped area. This terrace is a relatively flat platform at water depths that vary only between 71 and 73 m. The edge of the platform trends NW\u2013SE, and a pronounced rim with about 2 m of relief occurs all along the edge followed by a broad (~5 km) depression of about 1 m deep (Fig. 16B). The surface of the platform and its flank have a series of large depressions (Fig. 17) that range""}","{""reported_elevation_m"": null, ""reported_depth_m"": 72.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-72,-72,-72,-72
