id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
16e9ed72224b27d584185f8b01500c3677e1db9b9f82f235221249a31dbb5882,daryono2020,sea_level_indicator,Japan and Indonesia,narrative_fallback_1,,,inferred_map,,-2.35,MSL,reported,submerged_beach,narrative fallback: submerged geomorphic sea-level feature,"[-4.85, 0.15]",null,other,"submerged beach at Japan and Indonesia, reported around 2.35 m depth",Japan and Indonesia,Investigation of Natural Beachrock and,https://doi.org/10.3390/geosciences10040000,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""shoreline to the lowest level of the tidal sea-level change around 30 m from the shoreline, approximately (Figure S2). The tidal of littoral zone provides strong sea wave energy to erode the beach. The energy comes from crashing ocean waves that break on the beach in the breaker zone that is not too far from the coastline. Waves break in a water depth about 0.78 times to the breaking wave depth (= 0.78 \u00d7 hb , hb is the breaking wave depth) [6,7]. The mean value 0.78 is based on the critical ratio between wave height and depth; in this research, approximately 2.1%, with the""}","{""reported_elevation_m"": null, ""reported_depth_m"": 2.35, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""other"", ""relation"": ""unknown"", ""age_ka"": null, ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-2.35,-2.35,-2.35,-2.35
