id,source_id,record_class,site_name,sample_id,latitude,longitude,coordinate_source,coordinate_uncertainty_m,elevation_m,elevation_reference,depth_source,indicator_type,indicator_subtype,indicative_range_m,age_ka,dating_method,description,location_name,bibliographic_reference,doi_or_url,confidence_score,notes,source_locator,reported_observations,derived_observations,age_models,elevation_min,elevation_max,elevation_avg,elevation_mean
d80948ac93ad17b4a044bdbf3db76b1462d2d21f25c9b892a6a0faae62a88a85,rodero1999,sea_level_indicator,Narrative evidence locality,narrative_fallback_1,,,inferred_map,,-65.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-67.5, -62.5]","""Pleistocene""",stratigraphic_context,"marine terrace at Narrative evidence locality, reported around 65 m depth",Narrative evidence locality,Marine Geology 155 (1999) 131–156,https://doi.org/10.1016/S0025-3227(98)00144-3,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""f three sequences of 6thorder separated by internal discontinuities. These sequences are, from base to top: progradational, aggradational, and progradational. Each of the sequences can be correlated with the Pleistocene terrace levels describes by Butzer (1975) in the Mallorca islands. Nevertheless, correspondence with the isotope curve used for the other units is poor (cf., Shackleton and Hall, 1984). This lack of correlation is due to the fact that the isotope curve identifies only two cycles, while there are three depositional sequences during this phase. The presence of erosion at the top of each of the sequences further implies that there was an erosional period after the deposition of each sequence, corresponding to a regressive deposit. The result is the existence of three relative""}","{""reported_elevation_m"": null, ""reported_depth_m"": 65.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Pleistocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-65,-65,-65,-65
699306216207cf6d61965edf6540ffa062831d4de6260a02c7cb32420417209c,rodero1999,sea_level_indicator,Narrative evidence locality,narrative_fallback_2,,,inferred_map,,-70.0,MSL,reported,marine_terrace,narrative fallback: submerged geomorphic sea-level feature,"[-72.5, -67.5]","""Pleistocene""",stratigraphic_context,"marine terrace at Narrative evidence locality, reported around 70 m depth",Narrative evidence locality,Marine Geology 155 (1999) 131–156,https://doi.org/10.1016/S0025-3227(98)00144-3,0.55,Narrative fallback cluster from prose description of submerged palaeolandscape; depth uncertainty widened pending human review.,"{""page"": null, ""figure"": null, ""table"": null, ""section"": null, ""quote_or_paraphrase"": ""f three sequences of 6thorder separated by internal discontinuities. These sequences are, from base to top: progradational, aggradational, and progradational. Each of the sequences can be correlated with the Pleistocene terrace levels describes by Butzer (1975) in the Mallorca islands. Nevertheless, correspondence with the isotope curve used for the other units is poor (cf., Shackleton and Hall, 1984). This lack of correlation is due to the fact that the isotope curve identifies only two cycles, while there are three depositional sequences during this phase. The presence of erosion at the top of each of the sequences further implies that there was an erosional period after the deposition of each sequence, corresponding to a regressive deposit. The result is the existence of three relative""}","{""reported_elevation_m"": null, ""reported_depth_m"": 70.0, ""reported_datum"": ""MSL"", ""reported_uncertainty_m"": null}","{""raw_raster_value_m"": null, ""applied_correction_m"": null, ""derived_elevation_m"": null, ""derived_depth_m"": null, ""derivation_notes"": ""Existing elevation preserved; no raster overwrite applied.""}","[{""method"": ""stratigraphic_context"", ""relation"": ""unknown"", ""age_ka"": ""Pleistocene"", ""uncertainty_ka"": null, ""material"": null, ""notes"": ""Narrative fallback age context; review before analytical use.""}]",-70,-70,-70,-70
